node_id,osm_name,H_m,VEI,face_id,cone,band,bandperp,cone_ok,cone_hw,band_ok,band_hw,bandperp_ok,bandperp_hw
n00085,3rd Avenue,16.242792,0.8319513673383633,f3,59.97010401416841,35.89306132642638,32.81489090552553,True,0.27084815454317895,True,0.45253292418502056,True,0.4949823556251702
n00086,3rd Avenue,34.923984000000004,0.9156046182212325,f3,30.172375597015478,30.1723755970173,27.59851650310673,True,1.1574820778598067,True,1.157482077859737,True,1.265429755837371
n00087,3rd Avenue,34.923984000000004,0.9159215417456658,f3,30.39050751475476,30.39050751502095,27.763934181309573,True,1.1491740959917902,True,1.1491740959817245,True,1.257890318134759
n00088,3rd Avenue,34.923984000000004,0.8841413968995687,f3,30.820923432035805,30.820923431688033,28.351252512467646,True,1.1331258155522819,True,1.1331258155650676,True,1.2318321380913226
n00089,3rd Avenue,14.749272000000001,0.8168827370251667,f3,62.2186914341647,35.57167498611393,32.54121242887544,True,0.2370553230873814,True,0.4146352963631219,True,0.45324900024045317
n00090,3rd Avenue,17.978628,0.8948716968585668,f3,30.465813580237636,30.465813580072094,28.407518531171398,True,0.5901246639171408,True,0.5901246639203473,True,0.632882734205459
n00091,3rd Avenue,14.749272000000001,0.8701959413780981,f3,30.160509662531386,30.16050966235637,28.270042637570263,True,0.489025953640403,True,0.48902595364324075,True,0.5217279715170484
n00092,3rd Avenue,18.223992,0.8596818030007679,f3,30.49867045598869,30.483555855503617,29.23846998314234,True,0.5975339818926944,True,0.5978302559709342,True,0.6232881546300876
n00093,3rd Avenue,18.528792,0.7917373276611548,f3,65.59766325115459,36.65760723649892,33.312982133352335,True,0.2824611591583466,True,0.505455576531777,True,0.556203342163394
n00094,3rd Avenue,15.508224000000002,0.8574959320663855,f3,33.64268064774606,33.64268064777727,31.30420892459312,True,0.46096873677748973,True,0.4609687367770621,True,0.49540379817157676
n00095,3rd Avenue,39.873936,0.8919645713712419,f3,33.24838290464422,33.24838290501387,30.803716501239705,True,1.19927444635,True,1.1992744463366667,True,1.294452115815157
n00096,3rd Avenue,45.034200000000006,0.9088987378434369,f3,33.971927127637194,33.97192712818101,31.633490695767566,True,1.3256298305009409,True,1.3256298304797205,True,1.4236241088001522
n00097,3rd Avenue,55.168800000000005,0.8252657670507796,f3,62.1497698397203,40.14636806191153,37.54089416467788,True,0.8876750491961,True,1.3741915561308486,True,1.4695654226560264
n00098,3rd Avenue,36.182808,0.8702823027662436,f3,53.8228788340843,30.51347906711768,27.971782803055937,True,0.6722570175322282,True,1.185797526411591,True,1.2935467236663587
n00099,3rd Avenue,17.196816000000002,0.8947684599688367,f3,30.18176869147042,30.181768691511458,28.04510797356209,True,0.5697749583794254,True,0.5697749583786507,True,0.6131841608957722
n00100,3rd Avenue,17.196816000000002,0.9027225286477564,f3,30.08168490869724,30.081684908512166,27.903648979172644,True,0.5716706378713529,True,0.57167063787487,True,0.6162927297729323
n00101,3rd Avenue,14.613636000000001,0.8507072838246662,f3,60.33702104202605,42.612835106353934,40.79213190084896,True,0.24220015750895765,True,0.3429397730408457,True,0.3582464391790189
n00102,3rd Avenue,165.257988,0.8999478600475814,f3,34.06858992735085,34.068589927254955,31.71951719068418,True,4.850743407707874,True,4.850743407721527,True,5.209978039909612
n00103,3rd Avenue,165.257988,0.9088447982221151,f3,33.99765296984868,33.99765296995425,31.607565870039195,True,4.860864605758565,True,4.860864605743471,True,5.228431340758449
n00104,3rd Avenue,157.834584,0.8988430780859945,f3,41.20417564279331,36.57492218381669,33.98366215050173,True,3.830548276667333,True,4.315377164898989,True,4.644425409510192
n00105,3rd Avenue,156.972,0.8748941773061667,f3,65.78734921533916,31.83503632408256,30.0512123902623,True,2.386051450198878,True,4.930793808495009,True,5.22348309816827
n00106,3rd Avenue,155.7528,0.8863744414315442,f3,35.95980993009856,32.12195548802714,30.213326520587167,True,4.331302092607394,True,4.848795711022449,True,5.155102662855447
n00107,3rd Avenue,155.7528,0.9260758370493768,f3,33.65289872817341,33.65289872752542,31.258412039007393,True,4.6282134938232655,True,4.628213493912384,True,4.982748317657212
n00108,3rd Avenue,130.65556800000002,0.9334412659440678,f3,30.91625498130781,30.916254980731757,29.209348834826706,True,4.2261123825959945,True,4.226112382674738,True,4.473073629228516
n00109,3rd Avenue,130.65556800000002,0.8987257356780256,f3,48.25092361600839,31.096344632798626,29.8435312325599,True,2.7078355854861176,True,4.20163750893705,True,4.378019711603436
n00110,3rd Avenue,138.746484,0.9300017123100309,f3,30.97053247457834,30.970532474102257,28.518209143571195,True,4.47995151887969,True,4.479951518948557,True,4.865189230554379
n00111,3rd Avenue,138.746484,0.9384581091301922,f3,30.970547700251796,30.970547700046975,28.488524181427096,True,4.479949316455646,True,4.479949316485274,True,4.8702587440614025
n00112,3rd Avenue,129.47599200000002,0.9362008006803565,f3,30.970503162779877,30.97050316254184,29.423456069791627,True,4.180622811307868,True,4.18062281134,True,4.4004345272318295
n00113,3rd Avenue,121.717308,0.8830953691589569,f3,100.64412233258551,85.92089797474989,82.23057417529333,True,1.2093831728968403,True,1.416620529684988,True,1.4801952828461546
n00114,Park Avenue,123.844442900916,0.847333042866647,f4,59.24068652399815,57.080591203569256,54.08462200358476,True,2.090530177275159,True,2.1696419096158905,True,2.289827280159368
n00115,Park Avenue,52.114703999999996,0.8351473826504238,f4,106.6525876853564,106.02348240683924,104.2390457906602,True,0.4886398457930285,True,0.49153925919941527,True,0.4999537707267603
n00116,Park Avenue,50.3682,0.849431576972012,f4,42.774859552949565,42.77485955282737,40.16601061730908,True,1.1775187698197092,True,1.177518769823073,True,1.254000564803277
n00117,Park Avenue,49.554384000000006,0.8849640910754822,f4,42.92193121231113,42.921931212106024,40.53401809785752,True,1.1545236339642266,True,1.1545236339697436,True,1.2225381623989375
n00118,Park Avenue,46.640496000000006,0.8657869706993279,f4,43.06821490152842,43.06821490139532,40.78419459762785,True,1.0829447216848733,True,1.08294472168822,True,1.143592424961428
n00119,Park Avenue,49.961292,0.7793826354500019,f4,61.20191061405206,47.22982505682559,45.406863058356755,True,0.8163354950642473,True,1.0578335181188578,True,1.1003026554772106
n00120,Park Avenue,62.484,0.8572373058558084,f4,42.73241272158296,42.73241272124417,40.704799356188786,True,1.4622155881322625,True,1.4622155881438552,True,1.5350524013945273
n00121,Park Avenue,63.573830235372,0.8795135473193173,f4,44.78187736157446,44.781877361401,42.49441370806715,True,1.4196329850593126,True,1.4196329850648113,True,1.496051473309376
n00122,Park Avenue,59.28017882574,0.9079806916925328,f4,43.390176723722604,43.39017672362414,41.09857026601355,True,1.3662119701238713,True,1.3662119701269717,True,1.4423902934346533
n00123,Park Avenue,59.28017882574,0.8021870003671773,f4,70.99594553054646,48.48074576887341,45.064902537251015,True,0.8349797778273735,True,1.2227571561780772,True,1.3154400761599012
n00124,Park Avenue,56.07635765148,0.8614890657747014,f4,42.407798303743114,42.40779830376623,40.0123929191106,True,1.3223124023048005,True,1.3223124023040798,True,1.4014747322122036
n00125,Park Avenue,55.241952000000005,0.883037271218506,f4,42.718658851555354,42.71865885185945,40.32662000604118,True,1.293157451219672,True,1.2931574512104667,True,1.3698631819806473
n00126,Park Avenue,54.199162825740004,0.8632962100968444,f4,42.85770198006748,42.85770198073643,40.468765678610986,True,1.2646306339744318,True,1.2646306339546929,True,1.3392838135012841
n00127,Park Avenue,48.31842,0.7964967665432046,f4,64.83835731859341,45.83463997971806,42.04643578242896,True,0.7452135124673176,True,1.054190019194675,True,1.1491680353128073
n00128,Park Avenue,42.341292,0.8364263231564987,f4,42.930240914702615,42.93024091509969,40.55689131102677,True,0.9862812576367138,True,0.9862812576275914,True,1.043997471978038
n00129,Park Avenue,35.012376,0.8814786581643276,f4,43.10533548283017,43.10533548272758,41.135170324182624,True,0.8122515602261401,True,0.8122515602280732,True,0.8511542731942174
n00130,Park Avenue,42.39768000000001,0.8920596087046592,f4,43.53727789100349,43.5372778910035,42.18195634665463,True,0.9738247785298729,True,0.9738247785298728,True,1.0051141215825208
n00131,Park Avenue,46.46980800000001,0.8172039136794778,f4,71.31923231388397,45.23178824532513,42.21069210057888,True,0.6515747084248068,True,1.0273705684144123,True,1.100901351943545
n00132,Park Avenue,50.081688,0.8273821668901398,f4,43.10149783441281,43.10149783420788,40.84874858144029,True,1.1619477400159888,True,1.1619477400215132,True,1.2260274730363396
n00133,Park Avenue,50.081688,0.8967503920768309,f4,43.80641483189681,43.778944554636475,40.482488633437995,True,1.1432500968678672,True,1.143967459916665,True,1.2371197940294905
n00134,Park Avenue,56.845200000000006,0.914411790211282,f4,43.46552232660839,43.46552232654161,41.10122286279391,True,1.3078227744016078,True,1.307822774403617,True,1.3830537400252882
n00135,Park Avenue,97.249488,0.8773897107473168,f4,72.10127467018745,44.96255625573119,42.46921407418422,True,1.3487901350544482,True,2.1628994456382586,True,2.289881979688319
n00136,Park Avenue,97.249488,0.9117584971939149,f4,43.337755628006406,43.33775562824193,41.405759488110114,True,2.243989948043223,True,2.243989948031028,True,2.348694703400519
n00137,Park Avenue,126.650496,0.91030566757208,f4,47.595711536174534,44.12930589951897,42.92508896784419,True,2.6609644422216663,True,2.869986133214494,True,2.950500489233132
n00138,Park Avenue,126.650496,0.9317003598349568,f4,43.08379016373923,43.08379016373932,40.797126753011824,True,2.939632179960651,True,2.9396321799606446,True,3.1043974436422808
n00139,Park Avenue,145.173192,0.8881758750569347,f4,65.6053658743024,48.46914662239037,45.55782970220981,True,2.2128249734655365,True,2.9951670725916415,True,3.1865695303953054
n00140,Park Avenue,145.173192,0.8864193409445952,f4,66.09281506599461,51.03384197183421,49.122692276712186,True,2.1965048977720576,True,2.844645560491442,True,2.9553183115906476
n00144,Park Avenue,109.441488,0.9215759053021537,f5,42.89792871473465,21.724070451833047,42.39280522652588,True,2.551206812985562,True,5.037798429288627,True,2.5816052373793057
n00145,Park Avenue,95.32315200000001,0.9188465457806329,f5,42.897950926424045,42.89795092632163,42.65071973405351,True,2.2220910309560584,True,2.2220910309613635,True,2.2349717096073145
n00146,Park Avenue,95.32315200000001,0.9185010990011335,f5,42.89801052358642,42.89801052324597,40.553308213926286,True,2.2220879438590493,True,2.222087943876684,True,2.350564138865134
n00147,Park Avenue,95.32315200000001,0.8767131026947266,f5,,12.572487514390595,19.303515445215318,False,,True,7.581884801308585,True,4.938123953149029
n00148,Park Avenue,70.582536,0.901061558498879,f5,68.9617732707186,61.9379207997768,59.28921746952677,True,1.0235023354593695,True,1.1395690247363672,True,1.1904784548097254
n00149,Park Avenue,45.84192,0.940631365587198,f5,51.115756281991295,49.27427829472674,43.34301741752947,True,0.8968256235338274,True,0.9303417845270792,True,1.0576540981999072
n00150,Park Avenue,72.26808,0.9796513058812173,f5,51.05688038111962,49.246352570240454,43.278453101422826,True,1.4154425311642052,True,1.4674808636217977,True,1.669839719794054
n00151,Park Avenue,72.26808,0.971564079684451,f5,55.70730269506277,21.024853644777938,15.742151298235004,True,1.2972819810643061,True,3.437269111166899,True,4.5907372271350635
n00153,Park Avenue,29.311092000000002,0.7344318047125633,f8,,,,False,,False,,False,
n00154,Park Avenue,52.114703999999996,0.842386350529492,f9,113.50394965290752,,,True,0.4591444100347659,False,,False,
n00155,Park Avenue,17.105376,0.8758170193389012,f8,16.18616943021614,16.186169430421145,14.677647204404558,True,1.0567896297976405,True,1.0567896297842558,True,1.1654031304735895
n00156,Park Avenue,50.3682,0.8569892807986123,f9,42.78382016396949,42.78382016395669,40.45557788460086,True,1.1772721511768536,True,1.1772721511772057,True,1.2450248552541952
n00157,Park Avenue,27.168348,0.8534569231375475,f8,16.186193262835893,16.18619326263089,14.945165220546704,True,1.678489040556531,True,1.6784890405777892,True,1.8178686952653285
n00158,Park Avenue,49.554384000000006,0.8745631925240488,f9,42.93089475387689,42.930894753800935,40.6039589053255,True,1.154282580973344,True,1.154282580975386,True,1.2204323257134564
n00159,Park Avenue,27.168348,0.8972768868565523,f8,13.704053399629355,13.704053399424351,10.790467257071548,True,1.982504534077108,True,1.9825045341067649,True,2.5178101515664384
n00160,Park Avenue,49.554384000000006,0.8732032982806274,f9,43.077478293640006,43.07747829319243,40.76701361880715,True,1.150354801694979,True,1.1503548017069312,True,1.215550995796733
n00161,Park Avenue,17.105376,0.6261985014606439,f8,95.61070397502209,16.518969515859695,12.489491211418002,True,0.1789064957043796,True,1.035498974895335,True,1.3695814913871043
n00162,Park Avenue,49.554384000000006,0.8238069131875859,f9,60.76609282579861,47.17648536222353,45.42767039483974,True,0.8154939983069208,True,1.050404319429878,True,1.0908414094161658
n00163,Park Avenue,17.105376,0.5802045073743742,f8,,,,False,,False,,False,
n00164,Park Avenue,62.484,0.8471172321908992,f9,42.726749739040734,42.72674973893824,40.652136375658486,True,1.4624093894721524,True,1.4624093894756605,True,1.5370409914646923
n00165,Park Avenue,,0.48653560004736385,f8,,,,False,,False,,False,
n00166,Park Avenue,63.573830235372,0.8554707929926727,f9,44.776040410078686,44.776040410109985,42.41650628449288,True,1.4198180467306818,True,1.4198180467296895,True,1.4987993072549226
n00167,Park Avenue,,0.4427330580581144,f8,,,,False,,False,,False,
n00168,Park Avenue,63.573830235372,0.9079806916925328,f9,43.384403376042485,43.384403376073784,41.010822379604626,True,1.4653614038283265,True,1.4653614038272693,True,1.5501720410997741
n00169,Park Avenue,,0.4844191708171872,f8,,,,False,,False,,False,
n00170,Park Avenue,59.28017882574,0.8206270409832432,f9,69.8138178802786,47.779475884354056,45.12441848654925,True,0.849118134856879,True,1.2407038321061195,True,1.3137051027795585
n00171,Park Avenue,55.241952000000005,0.8614890657747014,f9,42.416838470261915,42.41683847083473,39.991920213846534,True,1.3023590157180072,True,1.3023590157004195,True,1.3813278208350046
n00172,Park Avenue,55.241952000000005,0.883037271218506,f9,42.728404537678315,42.7284045378408,40.30684330829888,True,1.2928625020690188,True,1.2928625020641022,True,1.3705353102813214
n00173,Park Avenue,52.321968,0.8632962100968444,f9,42.86674574087351,42.86674574107906,40.44678005591257,True,1.2205724296470426,True,1.22057242964119,True,1.2936003293135196
n00174,Park Avenue,51.300888,0.7996938488344089,f9,61.47855342940143,44.589533048125276,42.032813458868574,True,0.8344517744535271,True,1.1505141339926388,True,1.2204961737857674
n00175,Park Avenue,18.95856,0.6851771654717774,f7,13.991646097392097,13.991646096745946,11.796098435767586,True,1.3549913904364466,True,1.3549913904990216,True,1.6071890297655305
n00176,Park Avenue,38.325552,0.8187905065555554,f9,42.93002905215498,42.930029052052376,40.5450348148578,True,0.892744608987777,True,0.8927446089899106,True,0.9452588257725588
n00177,Park Avenue,19.274028,0.863745770084756,f7,14.415348988097259,13.207736110009169,11.460863276948668,True,1.3370490035249614,True,1.4592983869047502,True,1.6817256723379659
n00178,Park Avenue,38.325552,0.840637354026148,f9,43.19831216644968,43.19831216644968,41.146883772374046,True,0.887200218664234,True,0.887200218664234,True,0.9314326745135367
n00179,Park Avenue,19.5072,0.8741991659703148,f7,12.642585323087076,12.642585323089428,10.768105277671747,True,1.5429755466531998,True,1.5429755466529127,True,1.8115721844259123
n00180,Park Avenue,38.325552,0.844557217690739,f9,43.54308552453378,43.54308552497393,42.189758442453794,True,0.8801753834924255,True,0.8801753834835283,True,0.9084088986258475
n00181,Park Avenue,57.354216,0.7951324751978623,f7,60.683019564306,25.124959391673208,17.469481127339755,True,0.9451443980835783,True,2.2827585551842944,True,3.2831093025562503
n00182,Park Avenue,46.46980800000001,0.8171186622104777,f9,66.22746960161784,44.23256771460589,42.2133799389857,True,0.7016696890207748,True,1.0505790281004954,True,1.1008312546203705
n00183,Park Avenue,68.141088,0.7943334934958132,f7,21.67213599388369,21.672135993545858,19.784875898896587,True,3.1441796055188456,True,3.144179605567858,True,3.444099844154204
n00184,Park Avenue,50.081688,0.8519983865689021,f9,43.13670654978441,43.136706549547256,40.83287811834654,True,1.1609993438465298,True,1.1609993438529125,True,1.2265039915836324
n00185,Park Avenue,53.899308,0.8871438191940201,f7,21.664407159973127,19.188508476317576,14.346021649381989,True,2.4879198217610887,True,2.8089368210417414,True,3.757090942513803
n00186,Park Avenue,50.081688,0.8749916030497279,f9,43.84162887463263,43.24277974462251,40.48937178549288,True,1.1423318267487537,True,1.1581514485369768,True,1.236909484921769
n00187,Park Avenue,28.870656,0.913739460602902,f7,14.498552864359505,14.498552864359933,11.84588957607357,True,1.9912784586225947,True,1.9912784586225358,True,2.4371876687347482
n00189,Park Avenue,53.899308,0.8756233301230881,f7,,,,False,,False,,False,
n00190,Park Avenue,80.93354400000001,0.8638181004356722,f9,66.25979782211006,44.18372307790307,42.47695591011974,True,1.2214577565914864,True,1.831750209399535,True,1.9053517905391697
n00191,Park Avenue,28.870656,0.9538651804674251,f7,12.881861835132781,12.88186183503047,11.053150927333556,True,2.241186590067352,True,2.241186590085152,True,2.6119842377801232
n00192,Park Avenue,126.650496,0.9023507712505554,f9,43.339929396949174,43.33992939684662,40.655717185533156,True,2.9222589367881,True,2.9222589367950147,True,3.115195223885192
