node_id,osm_name,chain,chain_pos_m,GVI_al,VEI_al,dwell
n00283,East 37th Street,East 37th Street#0,1040.0,2.02070879788723,0.8612695474068324,0.3189398825021978
n00284,East 38th Street,East 38th Street#0,140.0,0.0,0.9172109907060233,0.13668298062137738
n00285,East 38th Street,East 38th Street#0,160.0,0.03540331674187945,0.9134885935182158,0.14406872449514974
n00286,East 38th Street,East 38th Street#0,180.0,0.3583007520694961,0.9179085924817507,0.15405164703269478
n00287,East 38th Street,East 38th Street#0,200.0,2.6665981306546493,0.9301963033243126,0.2539440597049125
n00288,East 38th Street,East 38th Street#0,220.0,3.1404584565882594,0.9507405449196968,0.24572462157695016
n00289,East 38th Street,East 38th Street#0,240.0,3.968516933080221,0.9450961163426146,0.2973900121741061
n00290,East 38th Street,East 38th Street#0,260.0,3.046080461962867,0.9219674975116301,0.28607226633028915
n00291,East 38th Street,East 38th Street#0,280.0,2.760430646021148,0.8656713248687589,0.3512032369165878
n00292,East 38th Street,East 38th Street#0,300.0,3.5679327404069845,0.8050779800947625,0.465867616102142
n00293,East 38th Street,East 38th Street#0,320.0,5.4357605480563596,0.8177294823979229,0.5476943614259446
n00294,East 38th Street,East 38th Street#0,340.0,4.782205005915419,0.8841381364035716,0.4302022638244257
n00295,East 38th Street,East 38th Street#0,360.0,2.1455728356458503,0.9020003164715031,0.2693986983325244
n00296,East 38th Street,East 38th Street#0,380.0,3.1689153627447055,0.9052284397899466,0.3173098692020706
n00297,East 38th Street,East 38th Street#0,400.0,2.3287509924558396,0.8875347911987659,0.29937226172537584
n00298,East 38th Street,East 38th Street#0,420.0,1.4565901493598221,0.9245436298592575,0.2004442612774387
n00299,East 38th Street,East 38th Street#0,440.0,0.7174746459653631,0.9325559210931158,0.1500911803888863
n00300,East 38th Street,East 38th Street#0,460.0,0.9463658147495589,0.8594374764297112,0.2660933895998805
n00301,East 38th Street,East 38th Street#0,480.0,1.9205141633581975,0.8636923497571796,0.31062810467755536
n00302,East 38th Street,East 38th Street#0,500.0,2.2361263058866503,0.9099741142581041,0.2623991759791213
n00303,East 38th Street,East 38th Street#0,520.0,4.373873512557702,0.9241572256572579,0.3509882408216058
n00304,East 38th Street,East 38th Street#0,540.0,10.667561172699902,0.9218216760581096,0.6780517496945886
n00305,East 38th Street,East 38th Street#0,560.0,5.902372161715429,0.9137972698982261,0.44518196739902866
n00306,East 38th Street,East 38th Street#0,580.0,5.391132688145698,0.8287026653585569,0.5326322552328719
n00307,East 38th Street,East 38th Street#0,600.0,3.9247719462887347,0.8269113713479896,0.4593725546014506
n00308,East 38th Street,East 38th Street#0,640.0,4.267570050856861,0.8877682503669919,0.3987052939918283
n00309,East 38th Street,East 38th Street#0,660.0,4.756203693706217,0.9034516124675386,0.40148577658846674
n00310,East 38th Street,East 38th Street#0,680.0,3.8511771728887236,0.9398282500502969,0.2997495283580688
n00311,East 38th Street,East 38th Street#0,700.0,5.174126685711915,0.8853259122035815,0.44870264146152117
n00312,East 38th Street,East 38th Street#0,720.0,6.635566861804386,0.8748148424347004,0.5382051380457713
n00313,East 38th Street,East 38th Street#0,740.0,4.631522970185628,0.8825664049960339,0.4246260289048086
n00314,East 38th Street,East 38th Street#0,760.0,3.303287952390881,0.8206429606624858,0.4347335896921344
n00315,East 38th Street,East 38th Street#0,780.0,5.88722138320858,0.8500926273880416,0.5319971888382161
n00316,East 38th Street,East 38th Street#0,800.0,5.7049374004907705,0.8855004595707769,0.47574509788090075
n00317,East 38th Street,East 38th Street#0,820.0,6.005862616003204,0.8606011917692564,0.5246524953960124
n00318,East 38th Street,East 38th Street#0,860.0,1.0770020916490564,0.8684878961569076,0.26094987818186494
n00319,East 38th Street,East 38th Street#0,880.0,10.519400336301594,0.9026749706997588,0.6988515223796876
n00320,East 38th Street,East 38th Street#0,900.0,9.700156321497968,0.8825530884666879,0.6851813658379792
n00321,East 38th Street,East 38th Street#0,920.0,7.35277419877546,0.7963773580185658,0.6698348330096939
n00322,East 38th Street,East 38th Street#0,940.0,3.568139172586532,0.8973395131279711,0.3492272205352809
n00323,East 38th Street,East 38th Street#0,960.0,2.8139106652671404,0.9133342396778709,0.2871187908839292
n00324,East 38th Street,East 38th Street#0,980.0,0.9766209295944543,0.925599673031427,0.17415694967474976
n00325,East 38th Street,East 38th Street#0,1000.0,3.7076693147398183,0.8621956447482452,0.40444673079608506
n00326,East 38th Street,East 38th Street#0,1020.0,5.063317627665812,0.8149261834910217,0.5317424574322693
n00327,East 38th Street,East 38th Street#0,1040.0,7.712433831134781,0.7490943416988933,0.7347467790768124
n00329,East 39th Street,East 39th Street#0,20.0,0.4041098482084252,0.6335493178483644,0.4386682265799789
n00330,East 39th Street,East 39th Street#0,40.0,0.40309619199815855,0.8428736852334262,0.2591076240922927
n00331,East 39th Street,East 39th Street#0,60.0,0.9303116444567355,0.8218494513979792,0.31136299014566937
n00332,East 39th Street,East 39th Street#0,80.0,2.6154312345231383,0.9048408704537022,0.28942490014545974
n00333,East 39th Street,East 39th Street#0,100.0,1.0352337373564686,0.9019316427533113,0.2124246201061622
n00334,East 39th Street,East 39th Street#0,120.0,5.647618279767416,0.936433621362148,0.3974441278041401
n00335,East 39th Street,East 39th Street#0,140.0,1.2521428010688795,0.9170690313296466,0.2012585849212224
n00336,East 39th Street,East 39th Street#0,160.0,1.4742402096087863,0.8915224945643347,0.24985688038770731
n00337,East 39th Street,East 39th Street#0,180.0,3.359967546528015,0.9462739667662388,0.2642196428457863
n00338,East 39th Street,East 39th Street#0,200.0,3.208814595632587,0.9369729628213876,0.27123725525094855
n00339,East 39th Street,East 39th Street#0,240.0,0.6456843096792972,0.8442898580612042,0.26982543950592586
n00340,East 39th Street,East 39th Street#0,260.0,2.7681136677242613,0.9508420931092547,0.22642062308442015
n00341,East 39th Street,East 39th Street#0,280.0,7.181667258949815,0.9052807164267582,0.5234963669087243
n00342,East 39th Street,East 39th Street#0,300.0,8.467991863780718,0.9115534287017812,0.5803930192616403
n00343,East 39th Street,East 39th Street#0,320.0,4.8219792566964825,0.9297840193748794,0.36537278099850257
n00344,East 39th Street,East 39th Street#0,340.0,11.045828601336773,0.877683882147353,0.7432387932989879
n00345,East 39th Street,East 39th Street#0,360.0,3.540353593502841,0.8594772366400671,0.3993776401564537
n00346,East 39th Street,East 39th Street#0,380.0,1.3719847655898745,0.9385469312188148,0.17434037925951934
n00347,East 39th Street,East 39th Street#0,400.0,2.7865750596867955,0.9234630560382477,0.27045731185851396
n00348,East 39th Street,East 39th Street#0,420.0,2.4886841847204573,0.9133580141570539,0.2703661791942399
n00349,East 39th Street,East 39th Street#0,460.0,0.7987815924531756,0.8604330292726484,0.25721728701405244
n00350,East 39th Street,East 39th Street#0,480.0,1.7220454306041502,0.9424592447637362,0.18612994548561285
n00351,East 39th Street,East 39th Street#0,500.0,2.2177337755515105,0.9253452654955345,0.23834208944808646
n00352,East 39th Street,East 39th Street#0,520.0,1.4426287873267416,0.919250721552144,0.20776564884732024
n00353,East 39th Street,East 39th Street#0,540.0,2.488450953217102,0.9311655198332129,0.24328424694432915
n00354,East 39th Street,East 39th Street#0,560.0,1.8231982800145659,0.9374680198337131,0.19923483322286797
n00355,East 39th Street,East 39th Street#0,580.0,1.4724882607591125,0.9275743080175135,0.19661296179385573
n00356,East 39th Street,East 39th Street#0,600.0,1.7519035895458166,0.8663789922258014,0.2984306205018244
n00357,East 39th Street,East 39th Street#0,620.0,1.8487530121076534,0.9319123659504762,0.20924235078233278
n00358,East 39th Street,East 39th Street#0,640.0,4.8354769565201,0.9433003058526673,0.34482504323700985
n00359,East 39th Street,East 39th Street#0,660.0,1.6623538488160174,0.9469476584355354,0.17587604234319604
n00360,East 39th Street,East 39th Street#0,680.0,2.198008265915302,0.9401552529288485,0.21425566903965482
n00361,East 39th Street,East 39th Street#0,700.0,1.256081413524476,0.9314008990497139,0.17957275093175804
n00362,East 39th Street,East 39th Street#0,720.0,1.0109731958912878,0.9359887671722309,0.15981069665715442
n00363,East 39th Street,East 39th Street#0,740.0,1.3572916183574049,0.8598866581062181,0.2866341322553939
n00364,East 39th Street,East 39th Street#0,760.0,2.4868630052045124,0.8522465578565996,0.3544895458689651
n00365,East 39th Street,East 39th Street#0,780.0,1.1592974885223875,0.9040217463662297,0.21576957619082987
n00366,East 39th Street,East 39th Street#0,800.0,1.1471327365417174,0.9423988502798736,0.156674577610039
n00367,East 39th Street,East 39th Street#0,820.0,1.0321770374125294,0.9288474007832968,0.17201761427298645
n00368,East 39th Street,East 39th Street#0,840.0,1.090247684580524,0.9442337686373174,0.15082216496223333
n00369,East 39th Street,East 39th Street#0,860.0,4.135952987960799,0.9404148125581862,0.31345815291715573
n00370,East 39th Street,East 39th Street#0,880.0,0.8497391037637436,0.9377003179829191,0.14883131643038688
n00371,East 39th Street,East 39th Street#0,900.0,0.37198863203855953,0.9314569119840663,0.13404177361201056
n00372,East 39th Street,East 39th Street#0,920.0,0.0,0.8905980133357083,0.1753797455607561
n00373,East 40th Street,East 40th Street#0,140.0,0.00552514509623265,0.9021163406878292,0.15922840992666634
n00374,East 40th Street,East 40th Street#0,160.0,0.0419685103429593,0.9426285779353614,0.09950115355452689
n00375,East 40th Street,East 40th Street#0,180.0,0.01918392465418025,0.9503446326123279,0.08592757008931935
n00376,East 40th Street,East 40th Street#0,200.0,0.18517283123002742,0.9517934587070496,0.09210702840389437
n00377,East 40th Street,East 40th Street#0,220.0,0.41645697569436496,0.9556914192284367,0.09762824277927418
n00378,East 40th Street,East 40th Street#0,240.0,1.3665877184290165,0.9501360585810309,0.15552465255745312
n00379,East 40th Street,East 40th Street#0,260.0,0.048572254066942454,0.9494359614938818,0.08890987216232465
n00380,East 40th Street,East 40th Street#0,280.0,0.0403048740959971,0.9406779752897034,0.10251700379706068
n00381,East 40th Street,East 40th Street#0,300.0,0.7765386268235608,0.8819524375053279,0.2273177053532497
n00382,East 40th Street,East 40th Street#0,320.0,1.1928682804856598,0.8867001636916971,0.24214897500379148
n00383,East 40th Street,East 40th Street#0,340.0,1.368905159552885,0.9479273500819051,0.15921418176745183
n00384,East 40th Street,East 40th Street#0,360.0,0.8963960303679394,0.9587597309151707,0.1172475073148677
n00385,East 40th Street,East 40th Street#0,380.0,1.6596202367757067,0.956113428679431,0.16083647890616481
n00386,East 40th Street,East 40th Street#0,400.0,2.2980489569667517,0.9430289132188647,0.21482959470912086
n00387,East 40th Street,East 40th Street#0,420.0,0.4562748298947929,0.9630058576238276,0.08757939475138295
n00388,East 40th Street,East 40th Street#0,440.0,0.8347290712634859,0.9606306713042814,0.11098148881720593
n00389,East 40th Street,East 40th Street#0,460.0,0.47107619647701315,0.8995646964460153,0.18684067157123382
n00390,East 40th Street,East 40th Street#0,480.0,1.1349166539982831,0.8957075028157993,0.22648481559019135
n00391,East 40th Street,East 40th Street#0,500.0,3.1793381225098116,0.9484687939799561,0.2514001106938761
n00392,East 40th Street,East 40th Street#0,520.0,3.6773054730514394,0.9607304345769754,0.25692964707544913
n00393,East 40th Street,East 40th Street#0,540.0,4.894601551859043,0.9520722858999628,0.3337266123370544
n00394,East 40th Street,East 40th Street#0,560.0,1.0230272874545447,0.9398782286140079,0.1542983273100255
n00395,East 40th Street,East 40th Street#0,580.0,3.4094218004748633,0.9232686764226075,0.30276902743230105
n00396,East 40th Street,East 40th Street#0,600.0,3.180804143750587,0.9351274258924855,0.2726945551970562
n00397,East 40th Street,East 40th Street#0,640.0,0.333766077830401,0.8927886974363493,0.1894468555417873
n00398,East 40th Street,East 40th Street#0,660.0,0.647665851501135,0.9521176613211382,0.11535252240258184
n00399,East 40th Street,East 40th Street#0,680.0,0.7002553088833203,0.9494871249915571,0.12232478387356563
n00400,East 40th Street,East 40th Street#0,700.0,0.08946902743317865,0.9393230346228107,0.10719035941173943
n00401,East 40th Street,East 40th Street#0,720.0,0.09064270701859956,0.9316285502001631,0.11931343080684487
n00402,East 40th Street,East 40th Street#0,740.0,1.1974521057089804,0.9481853962274115,0.14998495295293895
n00403,East 40th Street,East 40th Street#0,760.0,3.022158361807817,0.9204018888544572,0.28721650420586303
n00404,East 40th Street,East 40th Street#0,780.0,5.406749029227474,0.9200715380574293,0.4102885848719836
n00405,East 40th Street,East 40th Street#0,800.0,7.039928122612361,0.923948030412016,0.488347664742226
n00406,East 40th Street,East 40th Street#0,820.0,3.235840893759235,0.884626620228331,0.3500403761062395
n00407,East 40th Street,East 40th Street#0,860.0,10.883883303380099,0.9109577284522229,0.6960047417657003
n00408,East 40th Street,East 40th Street#0,880.0,7.954332150536629,0.9380876338830206,0.5134097827991853
n00409,East 40th Street,East 40th Street#0,900.0,5.841852380760565,0.914022162433694,0.4417360335566898
n00410,East 40th Street,East 40th Street#0,920.0,3.755539095050038,0.9148875542656115,0.33320452909955933
n00411,East 40th Street,East 40th Street#0,940.0,2.698724505248704,0.9299767398874714,0.2559353665327399
n00412,East 40th Street,East 40th Street#0,960.0,3.193642591076316,0.9360136777824561,0.27196478399204793
n00413,East 40th Street,East 40th Street#0,980.0,2.6806492570946014,0.9221497665224511,0.2670114944610795
n00414,East 40th Street,East 40th Street#0,1000.0,1.989086603428841,0.8644340508642956,0.31318075925962746
n00415,East 40th Street,East 40th Street#0,1020.0,1.7149399036176478,0.8025351826487729,0.37340147220698594
n00416,East 40th Street,East 40th Street#0,1040.0,0.0597276493047015,0.6824722344955685,0.3931371006398874
n00417,East 41st Street,East 41st Street#0,140.0,0.5154094509873071,0.950717195683334,0.11083020278778169
n00418,East 41st Street,East 41st Street#0,160.0,0.0,0.9093214809120517,0.14842066547513685
n00419,East 41st Street,East 41st Street#0,180.0,0.02230322636553585,0.9509075293796152,0.08517474641422024
n00420,East 41st Street,East 41st Street#0,200.0,0.0,0.9548503620989122,0.07760006657727929
n00421,East 41st Street,East 41st Street#0,220.0,0.1082226063424622,0.9645889271661068,0.06704567107464342
n00422,East 41st Street,East 41st Street#0,240.0,0.0691284966134431,0.9634360674443042,0.06696195129096917
n00423,East 41st Street,East 41st Street#0,260.0,0.051185539577172506,0.9624239150952019,0.06772645102054999
n00424,East 41st Street,East 41st Street#0,280.0,0.1057997155884885,0.9242292304403894,0.13149150638516188
n00425,East 41st Street,East 41st Street#0,300.0,0.538120481711514,0.9505463506812749,0.1122747486522862
n00426,East 41st Street,East 41st Street#0,320.0,0.04153493886364965,0.894393718363308,0.17215144244700636
n00427,East 41st Street,East 41st Street#0,340.0,0.1223195241092588,0.9586593603628302,0.07762431066885858
n00428,East 41st Street,East 41st Street#0,360.0,0.09550615378172035,0.9581106566617724,0.07715151772071598
n00429,East 41st Street,East 41st Street#0,380.0,0.02728333284390375,0.9578539004973565,0.0740680634997785
n00430,East 41st Street,East 41st Street#0,400.0,0.0,0.9563955230298443,0.07506562780496673
n00431,East 41st Street,East 41st Street#0,420.0,0.0045614914375912,0.9583761390574805,0.07203883623500279
n00432,East 41st Street,East 41st Street#0,440.0,0.01102436256530915,0.9496936594051555,0.08656277518286946
n00433,East 41st Street,East 41st Street#0,460.0,0.06708763671514326,0.9397133748107066,0.10542229328804602
n00434,East 41st Street,East 41st Street#0,480.0,0.5852543371014629,0.9062991810393319,0.18294089604885144
n00435,East 41st Street,East 41st Street#0,500.0,1.0081483681324894,0.9561087497574648,0.1273573196501922
n00436,East 41st Street,East 41st Street#0,520.0,0.29688977380877396,0.9529033331878245,0.09604210318695393
n00437,East 41st Street,East 41st Street#0,540.0,0.19230862224212575,0.959891739113927,0.07918427279989336
n00438,East 41st Street,East 41st Street#0,560.0,2.218339455944942,0.9590362149034963,0.18474104944057082
n00439,East 41st Street,East 41st Street#0,580.0,1.7377894162631806,0.9630882708512334,0.15331420107700844
n00440,East 41st Street,East 41st Street#0,600.0,0.35176622411071506,0.9574533362167487,0.0914070267171577
n00441,East 41st Street,East 41st Street#0,640.0,0.6833494685809939,0.9413972038580883,0.1344287239802198
n00442,East 41st Street,East 41st Street#0,660.0,1.5769812596167558,0.9557401014439546,0.15720144034677555
n00443,East 41st Street,East 41st Street#0,680.0,8.527203421043751,0.9429508900413632,0.5351439219186734
n00444,East 41st Street,East 41st Street#0,700.0,1.864677870897637,0.937650899948729,0.20107888450706346
n00445,East 41st Street,East 41st Street#0,720.0,1.2755109572921315,0.950704798288265,0.14992092181383398
n00446,East 41st Street,East 41st Street#0,740.0,0.16440672553786534,0.9529113394729631,0.08921917893621673
n00447,East 41st Street,East 41st Street#0,760.0,0.07612456796112725,0.9483048513857324,0.09215391001405164
n00448,East 41st Street,East 41st Street#0,780.0,0.9112200410484881,0.9377798010682872,0.15186629417104933
n00449,East 41st Street,East 41st Street#0,800.0,0.33693737028001197,0.9432953949399363,0.113599742342557
n00450,East 41st Street,East 41st Street#0,820.0,0.5896729150871243,0.9492145616575807,0.11708156280928593
n00451,East 41st Street,East 41st Street#0,860.0,0.9354496353436557,0.9442461231421435,0.14284550483572528
n00452,East 41st Street,East 41st Street#0,880.0,1.6049828837120839,0.938749630412677,0.18599681826627504
n00453,East 41st Street,East 41st Street#0,900.0,2.388718223856701,0.9364805556825828,0.22985697679403888
n00454,East 41st Street,East 41st Street#0,920.0,4.502263925081095,0.9290158546926016,0.35012628945211466
n00455,East 41st Street,East 41st Street#0,940.0,6.290681517470504,0.9352442702924693,0.43236486674479613
n00456,East 41st Street,East 41st Street#0,960.0,4.333661687940156,0.9291274515605157,0.3412874480176309
n00457,East 41st Street,East 41st Street#0,980.0,6.054092944513029,0.8612869860262082,0.5262405020525656
n00458,East 41st Street,East 41st Street#0,1000.0,4.176259218077707,0.8052084279193388,0.4969934074117449
n00460,East 42nd Street,East 42nd Street#0,140.0,0.0598550134255961,0.8820360254165459,0.1903639123502786
n00461,East 42nd Street,East 42nd Street#0,160.0,0.10431206518791256,0.8912068226010723,0.17988482988050708
n00462,East 42nd Street,East 42nd Street#0,180.0,0.0,0.931789984291683,0.11440333703769863
n00463,East 42nd Street,East 42nd Street#0,200.0,0.05381805792434324,0.9075618008119231,0.15377442765179664
n00464,East 42nd Street,East 42nd Street#0,220.0,0.13945316824825815,0.9072414791652204,0.15864602691418445
n00465,East 42nd Street,East 42nd Street#0,240.0,0.335577392880569,0.9039208728921475,0.17357556113482647
n00466,East 42nd Street,East 42nd Street#0,260.0,0.1828618505245262,0.9191132040186241,0.14321885256732164
n00467,East 42nd Street,East 42nd Street#0,280.0,0.00094196450479335,0.943714057326771,0.09566052228838086
n00468,East 42nd Street,East 42nd Street#0,300.0,0.1396230246773229,0.9289474553672563,0.12598422304031962
n00469,East 42nd Street,East 42nd Street#0,320.0,0.08172394038363655,0.9335875094185055,0.1158041285813868
n00470,East 42nd Street,East 42nd Street#0,340.0,0.0806732074910111,0.9451349298482554,0.09748555958954917
n00471,East 42nd Street,East 42nd Street#0,360.0,0.0,0.9281224776805138,0.12008005938845633
n00472,East 42nd Street,East 42nd Street#0,380.0,0.0006594615402735,0.9126161911112649,0.14358007942483472
n00473,East 42nd Street,East 42nd Street#0,400.0,0.0007473621462644,0.9400789088629042,0.10143341293044088
n00474,East 42nd Street,East 42nd Street#0,420.0,0.0063183537020101,0.9403124726799492,0.10134964242661651
n00475,East 42nd Street,East 42nd Street#0,440.0,0.0,0.9421336586760855,0.09813209015825779
n00476,East 42nd Street,East 42nd Street#0,460.0,0.03411469580102185,0.8932110021620336,0.17344675157603626
n00477,East 42nd Street,East 42nd Street#0,480.0,0.0401753993752787,0.9409830743549543,0.10202615942850454
n00478,East 42nd Street,East 42nd Street#0,500.0,0.04128052866316725,0.9438619935690526,0.09749764964758635
n00479,East 42nd Street,East 42nd Street#0,520.0,0.0529535262469302,0.930654912792126,0.11888733077136857
n00480,East 42nd Street,East 42nd Street#0,540.0,0.20246472930468679,0.9310187144752184,0.126008218282419
n00481,East 42nd Street,East 42nd Street#0,560.0,0.16718326352811555,0.9320443924517414,0.12260128192565438
n00482,East 42nd Street,East 42nd Street#0,580.0,0.21477864449407816,0.9310007809482289,0.12666900226809724
n00483,East 42nd Street,East 42nd Street#0,600.0,0.2858219134851615,0.9319368670395891,0.12886674477182558
n00484,East 42nd Street,East 42nd Street#0,640.0,0.1775455102759638,0.9341270274692433,0.11988686623014316
n00485,East 42nd Street,East 42nd Street#0,660.0,0.14005774071065025,0.9412886348048588,0.1066750367017578
n00486,East 42nd Street,East 42nd Street#0,680.0,0.0490606835053225,0.9372499842173232,0.10838422094072221
n00487,East 42nd Street,East 42nd Street#0,700.0,0.0043593654610102,0.9297244491395871,0.11783049539527604
n00488,East 42nd Street,East 42nd Street#0,720.0,0.0,0.9349603995766194,0.10945701144026572
n00489,East 42nd Street,East 42nd Street#0,740.0,0.0,0.9295244093487501,0.1179158071924932
n00490,East 42nd Street,East 42nd Street#0,760.0,0.0,0.9108678421364278,0.1461377093366798
n00491,East 42nd Street,East 42nd Street#0,780.0,0.3702211367009277,0.929594483454026,0.1368374851609757
n00492,East 42nd Street,East 42nd Street#0,800.0,0.8894669460743388,0.9208519938345661,0.1769107017372789
n00493,East 42nd Street,East 42nd Street#0,820.0,1.2185223749235072,0.87973821318769,0.2530722731192152
n00494,East 42nd Street,East 42nd Street#0,860.0,0.6370664104675383,0.910446866727639,0.17950644049427827
n00495,East 42nd Street,East 42nd Street#0,880.0,2.4228764668757163,0.8975528253299454,0.29005342058485595
n00496,East 42nd Street,East 42nd Street#0,900.0,4.927752364705337,0.8945674434224402,0.42306521625562293
n00497,East 42nd Street,East 42nd Street#0,920.0,5.4743542196444,0.8819726228802548,0.4687662373620917
n00498,East 42nd Street,East 42nd Street#0,940.0,5.7314699170346675,0.7646981052717634,0.6184908489255327
n00499,East 42nd Street,East 42nd Street#0,960.0,3.618250391166103,0.7521138776081052,0.521574135089342
n00500,East 42nd Street,East 42nd Street#0,980.0,5.50831311403554,0.6921846526832728,0.6666544454852905
n00501,East 42nd Street,East 42nd Street#0,1000.0,1.0652676841332587,0.8182002212427297,0.32250421610457086
n00502,East 42nd Street,East 42nd Street#0,1020.0,2.065566406130884,0.7519073267641448,0.44195073765734827
n00503,East 42nd Street,East 42nd Street#0,1040.0,1.5770628762430907,0.6004219495126112,0.5129116854066206
n00504,Lexington Avenue,Lexington Avenue#0,620.0,0.0,0.9373785104433058,0.10566006948431111
n00506,Lexington Avenue,Lexington Avenue#0,680.0,0.0290317300675738,0.9488083797491428,0.08892015274704664
n00507,Lexington Avenue,Lexington Avenue#0,700.0,0.0353397747221509,0.9499252326629144,0.08743764188867335
n00508,Lexington Avenue,Lexington Avenue#0,740.0,0.16770713257491315,0.9181473413718191,0.14389549406477853
n00509,Lexington Avenue,Lexington Avenue#0,760.0,0.0,0.9375923774502173,0.10532324015543981
n00510,Lexington Avenue,Lexington Avenue#0,780.0,0.014478135099823349,0.9438149069981472,0.09619519353306726
n00511,Lexington Avenue,Lexington Avenue#0,820.0,6.063577679434835,0.900187340766909,0.4734091161347781
n00512,Lexington Avenue,Lexington Avenue#0,840.0,6.188380858952841,0.8782514662553954,0.5105605519222511
n00513,Lexington Avenue,Lexington Avenue#0,860.0,2.692996880381437,0.9503812258273028,0.22330710304969992
n00514,Lexington Avenue,Lexington Avenue#0,900.0,0.8196819779141028,0.9207565962115691,0.17346814454302673
n00515,Lexington Avenue,Lexington Avenue#0,920.0,2.3794752883192096,0.9176252143785987,0.2583698934999465
n00516,Lexington Avenue,Lexington Avenue#0,940.0,4.371862684782389,0.9334471629446912,0.3365441168295207
n00517,Lexington Avenue,Lexington Avenue#0,980.0,3.398046732758533,0.8906114995447528,0.35002658016367966
n00518,Lexington Avenue,Lexington Avenue#0,1000.0,3.4563102246103474,0.9131187861227064,0.3204598117241456
n00519,Lexington Avenue,Lexington Avenue#0,1020.0,0.8131115125270332,0.9003354689059555,0.20331213670501136
n00520,Lexington Avenue,Lexington Avenue#0,1060.0,2.2274367351476023,0.9006408072691177,0.2755708084396319
n00521,Lexington Avenue,Lexington Avenue#0,1080.0,3.6057841359367533,0.8581914444595876,0.4044018803549928
n00522,Lexington Avenue,Lexington Avenue#0,1100.0,2.5537469924552876,0.8256731891193073,0.3903538053197624
n00523,Lexington Avenue,Lexington Avenue#0,1140.0,2.0365109799236656,0.8546473651738258,0.32828582154091857
n00524,Lexington Avenue,Lexington Avenue#0,1160.0,2.363125173787968,0.8487827760978406,0.352499978405704
n00525,Lexington Avenue,Lexington Avenue#0,1180.0,1.8099952804046293,0.8540700294198049,0.3173790037254713
n00526,Lexington Avenue,Lexington Avenue#0,1220.0,2.474658795717482,0.8537740860131748,0.3519209877034971
n00527,Lexington Avenue,Lexington Avenue#0,1240.0,1.5354797110232579,0.8733433659878327,0.2780329731151969
n00528,Lexington Avenue,Lexington Avenue#0,1260.0,2.5454077061268756,0.8299003239388745,0.3849369950724021
n00529,Lexington Avenue,Lexington Avenue#0,1300.0,1.112818454985657,0.8389645916142492,0.3003863080132806
n00530,Madison Avenue,Madison Avenue#0,620.0,0.6164529960707383,0.8696359052769318,0.2357515436904619
n00531,Madison Avenue,Madison Avenue#0,660.0,0.7211372145719368,0.929016114544487,0.155769080095131
n00532,Madison Avenue,Madison Avenue#0,680.0,0.14410306762834285,0.933920838976658,0.11849003035973109
n00533,Madison Avenue,Madison Avenue#0,700.0,0.22693856166132045,0.9207155737314343,0.14306218674088042
n00534,Madison Avenue,Madison Avenue#0,740.0,2.4261138271197957,0.9284731218992035,0.24424608573290846
n00535,Madison Avenue,Madison Avenue#0,760.0,1.4591068710403985,0.8609970990997011,0.2904267239334247
n00536,Madison Avenue,Madison Avenue#0,780.0,0.5651554839287254,0.8192749326309801,0.2955643537764206
n00537,Madison Avenue,Madison Avenue#0,820.0,4.56237407119247,0.8176814739076894,0.5028556130608515
n00538,Madison Avenue,Madison Avenue#0,840.0,6.1642638810241115,0.8200823962790703,0.5824394716478775
n00539,Madison Avenue,Madison Avenue#0,860.0,5.831943643083223,0.8449008518593566,0.5356506624422415
n00540,Madison Avenue,Madison Avenue#0,900.0,0.6670417894129914,0.912137808937713,0.17854353196494174
n00541,Madison Avenue,Madison Avenue#0,920.0,0.5074144567747572,0.920599389631503,0.15765510457317586
n00542,Madison Avenue,Madison Avenue#0,940.0,0.0728212713186337,0.9067117104188718,0.155997198434323
n00543,Madison Avenue,Madison Avenue#0,980.0,0.00977412773567885,0.9305309195353054,0.11686003717266168
n00544,Madison Avenue,Madison Avenue#0,1000.0,0.03830198060971295,0.9370410873766482,0.10815994994959681
n00545,Madison Avenue,Madison Avenue#0,1020.0,0.0,0.9438699434027227,0.09536305201859478
n00546,Madison Avenue,Madison Avenue#0,1040.0,1.6021120504608948,0.8906213281006268,0.25769844139832454
n00547,Madison Avenue,Madison Avenue#0,1060.0,0.3882364735707072,0.9254532785595939,0.14413717668675025
n00548,Madison Avenue,Madison Avenue#0,1080.0,0.5516793740587554,0.9260712153148036,0.15159130091065595
n00549,Madison Avenue,Madison Avenue#0,1100.0,0.147729747714059,0.8972590541823086,0.17352701739269297
n00550,Madison Avenue,Madison Avenue#0,1140.0,0.1236383186386348,0.9391171891322707,0.10927220461519314
n00551,Madison Avenue,Madison Avenue#0,1160.0,0.0,0.9399564694960372,0.10158894890744853
n00552,Madison Avenue,Madison Avenue#0,1180.0,0.34202141724755264,0.9053981924102134,0.17175467460562116
n00553,Madison Avenue,Madison Avenue#0,1200.0,1.7083364471410272,0.9401854568376582,0.18903778309440428
n00554,Madison Avenue,Madison Avenue#0,1220.0,1.4789364909300886,0.9472855926823416,0.16590411000320177
n00555,Madison Avenue,Madison Avenue#0,1240.0,1.6385641528521688,0.9476503244967237,0.17352172203492133
n00556,Madison Avenue,Madison Avenue#0,1260.0,0.31210312564335024,0.9348938423624236,0.12560389237189193
n00557,Park Avenue,Park Avenue#0,140.0,0.2397821363420995,0.8437162114377899,0.24967173785552563
