image_id,street_category,direction,lat,lng,cross_dist,along_dist,original_node_id
1st_avenue_022_S.jpg,1st_avenue,Southbound,40.746993,-73.971168,464.00263242063676,80.27790586199927,1st_avenue_022
1st_avenue_023_N.jpg,1st_avenue,Northbound,40.747153,-73.971059,463.4351032870965,100.27846657379303,1st_avenue_023
1st_avenue_023_S.jpg,1st_avenue,Southbound,40.747153,-73.971059,463.4351032870965,100.27846657379303,1st_avenue_023
1st_avenue_024_N.jpg,1st_avenue,Northbound,40.747183,-73.971039,463.2963945135277,104.01066915444117,1st_avenue_024
1st_avenue_024_S.jpg,1st_avenue,Southbound,40.747183,-73.971039,463.2963945135277,104.01066915444117,1st_avenue_024
1st_avenue_025_N.jpg,1st_avenue,Northbound,40.747361,-73.971028,454.52523642471516,121.74933814754033,1st_avenue_025
1st_avenue_025_S.jpg,1st_avenue,Southbound,40.747361,-73.971028,454.52523642471516,121.74933814754033,1st_avenue_025
1st_avenue_026_N.jpg,1st_avenue,Northbound,40.747343,-73.97093,462.7288653796049,124.01122986692506,1st_avenue_026
1st_avenue_026_S.jpg,1st_avenue,Southbound,40.747343,-73.97093,462.7288653796049,124.01122986692506,1st_avenue_026
1st_avenue_027_N.jpg,1st_avenue,Northbound,40.747521,-73.970918,454.0315291423396,141.7908189805319,1st_avenue_027
1st_avenue_027_S.jpg,1st_avenue,Southbound,40.747521,-73.970918,454.0315291423396,141.7908189805319,1st_avenue_027
1st_avenue_028_N.jpg,1st_avenue,Northbound,40.747503,-73.970821,462.16133624463293,144.01179057882746,1st_avenue_028
1st_avenue_028_S.jpg,1st_avenue,Southbound,40.747503,-73.970821,462.16133624463293,144.01179057882746,1st_avenue_028
1st_avenue_029_N.jpg,1st_avenue,Northbound,40.747679,-73.970806,453.7931419503383,161.71988670977152,1st_avenue_029
1st_avenue_029_S.jpg,1st_avenue,Southbound,40.747679,-73.970806,453.7931419503383,161.71988670977152,1st_avenue_029
1st_avenue_030_N.jpg,1st_avenue,Northbound,40.747661,-73.970708,461.9967709041789,163.9817784285747,1st_avenue_030
1st_avenue_030_S.jpg,1st_avenue,Southbound,40.747661,-73.970708,461.9967709041789,163.9817784285747,1st_avenue_030
1st_avenue_031_N.jpg,1st_avenue,Northbound,40.747838,-73.970694,453.5009165645059,181.74608111173984,1st_avenue_031
1st_avenue_031_S.jpg,1st_avenue,Southbound,40.747838,-73.970694,453.5009165645059,181.74608111173984,1st_avenue_031
1st_avenue_032_N.jpg,1st_avenue,Northbound,40.747817,-73.97059,462.3089912097901,183.96211353667456,1st_avenue_032
1st_avenue_032_S.jpg,1st_avenue,Southbound,40.747817,-73.97059,462.3089912097901,183.96211353667456,1st_avenue_032
1st_avenue_033_N.jpg,1st_avenue,Northbound,40.747997,-73.970584,453.06104747491236,201.69043527142114,1st_avenue_033
1st_avenue_033_S.jpg,1st_avenue,Southbound,40.747997,-73.970584,453.06104747491236,201.69043527142114,1st_avenue_033
1st_avenue_034_N.jpg,1st_avenue,Northbound,40.747954,-73.970437,466.22790200366893,203.52924609315812,1st_avenue_034
1st_avenue_034_S.jpg,1st_avenue,Southbound,40.747954,-73.970437,466.22790200366893,203.52924609315812,1st_avenue_034
1st_avenue_035_N.jpg,1st_avenue,Northbound,40.748163,-73.970492,450.91551770008164,221.57811396714175,1st_avenue_035
1st_avenue_035_S.jpg,1st_avenue,Southbound,40.748163,-73.970492,450.91551770008164,221.57811396714175,1st_avenue_035
1st_avenue_036_N.jpg,1st_avenue,Northbound,40.748072,-73.97026,472.941462918128,222.2330547711691,1st_avenue_036
1st_avenue_036_S.jpg,1st_avenue,Southbound,40.748072,-73.97026,472.941462918128,222.2330547711691,1st_avenue_036
1st_avenue_037_N.jpg,1st_avenue,Northbound,40.748326,-73.970392,449.5220773183576,241.50177361011788,1st_avenue_037
1st_avenue_037_S.jpg,1st_avenue,Southbound,40.748326,-73.970392,449.5220773183576,241.50177361011788,1st_avenue_037
1st_avenue_038_N.jpg,1st_avenue,Northbound,40.74821,-73.970108,476.73271366701107,241.85639387918357,1st_avenue_038
1st_avenue_038_S.jpg,1st_avenue,Southbound,40.74821,-73.970108,476.73271366701107,241.85639387918357,1st_avenue_038
1st_avenue_039_N.jpg,1st_avenue,Northbound,40.748484,-73.970276,449.5789775335947,261.59452182196975,1st_avenue_039
1st_avenue_039_S.jpg,1st_avenue,Southbound,40.748484,-73.970276,449.5789775335947,261.59452182196975,1st_avenue_039
1st_avenue_040_N.jpg,1st_avenue,Northbound,40.748369,-73.969997,476.3666664289648,261.84166815937255,1st_avenue_040
1st_avenue_040_S.jpg,1st_avenue,Southbound,40.748369,-73.969997,476.3666664289648,261.84166815937255,1st_avenue_040
1st_avenue_041_N.jpg,1st_avenue,Northbound,40.748641,-73.970161,449.61589408968376,281.5492232406938,1st_avenue_041
1st_avenue_041_S.jpg,1st_avenue,Southbound,40.748641,-73.970161,449.61589408968376,281.5492232406938,1st_avenue_041
1st_avenue_042_N.jpg,1st_avenue,Northbound,40.748528,-73.969885,476.0744410431325,281.8678625613409,1st_avenue_042
1st_avenue_042_S.jpg,1st_avenue,Southbound,40.748528,-73.969885,476.0744410431325,281.8678625613409,1st_avenue_042
1st_avenue_043_N.jpg,1st_avenue,Northbound,40.748799,-73.970046,449.59897245337356,301.60105133203797,1st_avenue_043
1st_avenue_043_S.jpg,1st_avenue,Southbound,40.748799,-73.970046,449.59897245337356,301.60105133203797,1st_avenue_043
1st_avenue_044_N.jpg,1st_avenue,Northbound,40.748688,-73.969777,475.4330900576622,301.82750315331714,1st_avenue_044
1st_avenue_044_S.jpg,1st_avenue,Southbound,40.748688,-73.969777,475.4330900576622,301.82750315331714,1st_avenue_044
1st_avenue_045_N.jpg,1st_avenue,Northbound,40.748937,-73.969897,453.1687576465654,321.1016300779478,1st_avenue_045
1st_avenue_045_S.jpg,1st_avenue,Southbound,40.748937,-73.969897,453.1687576465654,321.1016300779478,1st_avenue_045
1st_avenue_046_N.jpg,1st_avenue,Northbound,40.748857,-73.969695,472.38782718348295,321.59736065902223,1st_avenue_046
1st_avenue_046_S.jpg,1st_avenue,Southbound,40.748857,-73.969695,472.38782718348295,321.59736065902223,1st_avenue_046
2nd_avenue_001_N.jpg,2nd_avenue,Northbound,40.744777,-73.975898,234.130710703842,-328.50697040922375,2nd_avenue_001
2nd_avenue_001_S.jpg,2nd_avenue,Southbound,40.744777,-73.975898,234.130710703842,-328.50697040922375,2nd_avenue_001
2nd_avenue_002_N.jpg,2nd_avenue,Northbound,40.744934,-73.975782,234.24144911252756,-308.51134886941054,2nd_avenue_002
2nd_avenue_002_S.jpg,2nd_avenue,Southbound,40.744934,-73.975782,234.24144911252756,-308.51134886941054,2nd_avenue_002
2nd_avenue_003_N.jpg,2nd_avenue,Northbound,40.745092,-73.975667,234.2245274751682,-288.4595207786479,2nd_avenue_003
2nd_avenue_003_S.jpg,2nd_avenue,Southbound,40.745092,-73.975667,234.2245274751682,-288.4595207786479,2nd_avenue_003
2nd_avenue_004_N.jpg,2nd_avenue,Northbound,40.745249,-73.975551,234.33526588385374,-268.46389923883464,2nd_avenue_004
2nd_avenue_004_S.jpg,2nd_avenue,Southbound,40.745249,-73.975551,234.33526588385374,-268.46389923883464,2nd_avenue_004
2nd_avenue_005_N.jpg,2nd_avenue,Northbound,40.745406,-73.975435,234.4460042914902,-248.46827769960296,2nd_avenue_005
2nd_avenue_005_S.jpg,2nd_avenue,Southbound,40.745406,-73.975435,234.4460042914902,-248.46827769960296,2nd_avenue_005
2nd_avenue_006_N.jpg,2nd_avenue,Northbound,40.745563,-73.975319,234.5567427005583,-228.47265616047986,2nd_avenue_006
2nd_avenue_006_S.jpg,2nd_avenue,Southbound,40.745563,-73.975319,234.5567427005583,-228.47265616047986,2nd_avenue_006
2nd_avenue_007_N.jpg,2nd_avenue,Northbound,40.74572,-73.975204,234.5936592566474,-208.51795474175583,2nd_avenue_007
2nd_avenue_007_S.jpg,2nd_avenue,Southbound,40.74572,-73.975204,234.5936592566474,-208.51795474175583,2nd_avenue_007
2nd_avenue_008_N.jpg,2nd_avenue,Northbound,40.745878,-73.975088,234.6505594718845,-188.42520652990396,2nd_avenue_008
2nd_avenue_008_S.jpg,2nd_avenue,Southbound,40.745878,-73.975088,234.6505594718845,-188.42520652990396,2nd_avenue_008
2nd_avenue_009_N.jpg,2nd_avenue,Northbound,40.746035,-73.974972,234.76129788057005,-168.42958499009075,2nd_avenue_009
2nd_avenue_009_S.jpg,2nd_avenue,Southbound,40.746035,-73.974972,234.76129788057005,-168.42958499009075,2nd_avenue_009
2nd_avenue_010_N.jpg,2nd_avenue,Northbound,40.746192,-73.974856,234.87203628820652,-148.43396345085898,2nd_avenue_010
2nd_avenue_010_S.jpg,2nd_avenue,Southbound,40.746192,-73.974856,234.87203628820652,-148.43396345085898,2nd_avenue_010
2nd_avenue_011_N.jpg,2nd_avenue,Northbound,40.746349,-73.974741,234.90895284534471,-128.47926203155347,2nd_avenue_011
2nd_avenue_011_S.jpg,2nd_avenue,Southbound,40.746349,-73.974741,234.90895284534471,-128.47926203155347,2nd_avenue_011
2nd_avenue_012_N.jpg,2nd_avenue,Northbound,40.746507,-73.974626,234.89203120798535,-108.42743394079079,2nd_avenue_012
2nd_avenue_012_S.jpg,2nd_avenue,Southbound,40.746507,-73.974626,234.89203120798535,-108.42743394079079,2nd_avenue_012
2nd_avenue_013_N.jpg,2nd_avenue,Northbound,40.746664,-73.974511,234.9289477640745,-88.47273252206678,2nd_avenue_013
2nd_avenue_013_S.jpg,2nd_avenue,Southbound,40.746664,-73.974511,234.9289477640745,-88.47273252206678,2nd_avenue_013
2nd_avenue_014_N.jpg,2nd_avenue,Northbound,40.746822,-73.974397,234.8382042762169,-68.46182455123031,2nd_avenue_014
2nd_avenue_014_S.jpg,2nd_avenue,Southbound,40.746822,-73.974397,234.8382042762169,-68.46182455123031,2nd_avenue_014
2nd_avenue_015_N.jpg,2nd_avenue,Northbound,40.74698,-73.974283,234.74746078731022,-48.45091658097532,2nd_avenue_015
2nd_avenue_015_S.jpg,2nd_avenue,Southbound,40.74698,-73.974283,234.74746078731022,-48.45091658097532,2nd_avenue_015
2nd_avenue_016_N.jpg,2nd_avenue,Northbound,40.747138,-73.974168,234.73053914995089,-28.399088490212677,2nd_avenue_016
2nd_avenue_016_S.jpg,2nd_avenue,Southbound,40.747138,-73.974168,234.73053914995089,-28.399088490212677,2nd_avenue_016
2nd_avenue_017_N.jpg,2nd_avenue,Northbound,40.747296,-73.974054,234.63979566209326,-8.38818051937622,2nd_avenue_017
2nd_avenue_017_S.jpg,2nd_avenue,Southbound,40.747296,-73.974054,234.63979566209326,-8.38818051937622,2nd_avenue_017
2nd_avenue_018_N.jpg,2nd_avenue,Northbound,40.747453,-73.97394,234.60289036663508,11.52560077884013,2nd_avenue_018
2nd_avenue_018_S.jpg,2nd_avenue,Southbound,40.747453,-73.97394,234.60289036663508,11.52560077884013,2nd_avenue_018
2nd_avenue_019_N.jpg,2nd_avenue,Northbound,40.747611,-73.973826,234.51214687772838,31.53650874909509,2nd_avenue_019
2nd_avenue_019_S.jpg,2nd_avenue,Southbound,40.747611,-73.973826,234.51214687772838,31.53650874909509,2nd_avenue_019
2nd_avenue_020_N.jpg,2nd_avenue,Northbound,40.747769,-73.973712,234.42140338882172,51.54741671935006,2nd_avenue_020
2nd_avenue_020_S.jpg,2nd_avenue,Southbound,40.747769,-73.973712,234.42140338882172,51.54741671935006,2nd_avenue_020
2nd_avenue_021_N.jpg,2nd_avenue,Northbound,40.747927,-73.973597,234.40448175251146,71.59924481069422,2nd_avenue_021
2nd_avenue_021_S.jpg,2nd_avenue,Southbound,40.747927,-73.973597,234.40448175251146,71.59924481069422,2nd_avenue_021
2nd_avenue_022_N.jpg,2nd_avenue,Northbound,40.748085,-73.973483,234.31373826322223,91.61015278163931,2nd_avenue_022
2nd_avenue_022_S.jpg,2nd_avenue,Southbound,40.748085,-73.973483,234.31373826322223,91.61015278163931,2nd_avenue_022
2nd_avenue_023_N.jpg,2nd_avenue,Northbound,40.748243,-73.973369,234.22299477431554,111.62106075189426,2nd_avenue_023
2nd_avenue_023_S.jpg,2nd_avenue,Southbound,40.748243,-73.973369,234.22299477431554,111.62106075189426,2nd_avenue_023
2nd_avenue_024_N.jpg,2nd_avenue,Northbound,40.7484,-73.973255,234.18608948028898,131.534842050002,2nd_avenue_024
2nd_avenue_024_S.jpg,2nd_avenue,Southbound,40.7484,-73.973255,234.18608948028898,131.534842050002,2nd_avenue_024
2nd_avenue_025_N.jpg,2nd_avenue,Northbound,40.748558,-73.97314,234.1691678425471,151.5866701414548,2nd_avenue_025
2nd_avenue_025_S.jpg,2nd_avenue,Southbound,40.748558,-73.97314,234.1691678425471,151.5866701414548,2nd_avenue_025
2nd_avenue_026_N.jpg,2nd_avenue,Northbound,40.748716,-73.973026,234.0784243536404,171.59757811170974,2nd_avenue_026
2nd_avenue_026_S.jpg,2nd_avenue,Southbound,40.748716,-73.973026,234.0784243536404,171.59757811170974,2nd_avenue_026
2nd_avenue_027_N.jpg,2nd_avenue,Northbound,40.748874,-73.972912,233.9876808657828,191.6084860825462,2nd_avenue_027
2nd_avenue_027_S.jpg,2nd_avenue,Southbound,40.748874,-73.972912,233.9876808657828,191.6084860825462,2nd_avenue_027
2nd_avenue_028_N.jpg,2nd_avenue,Northbound,40.749032,-73.972798,233.89693737687608,211.61939405280117,2nd_avenue_028
2nd_avenue_028_S.jpg,2nd_avenue,Southbound,40.749032,-73.972798,233.89693737687608,211.61939405280117,2nd_avenue_028
2nd_avenue_029_N.jpg,2nd_avenue,Northbound,40.749189,-73.972682,234.0076757845126,231.61501559203293,2nd_avenue_029
2nd_avenue_029_S.jpg,2nd_avenue,Southbound,40.749189,-73.972682,234.0076757845126,231.61501559203293,2nd_avenue_029
2nd_avenue_030_N.jpg,2nd_avenue,Northbound,40.749345,-73.972565,234.24607423857645,251.5544305796251,2nd_avenue_030
2nd_avenue_030_S.jpg,2nd_avenue,Southbound,40.749345,-73.972565,234.24607423857645,251.5544305796251,2nd_avenue_030
2nd_avenue_031_N.jpg,2nd_avenue,Northbound,40.749502,-73.972448,234.4306344988094,271.59097223994604,2nd_avenue_031
2nd_avenue_031_S.jpg,2nd_avenue,Southbound,40.749502,-73.972448,234.4306344988094,271.59097223994604,2nd_avenue_031
2nd_avenue_032_N.jpg,2nd_avenue,Northbound,40.749659,-73.972331,234.61519475904223,291.62751390026693,2nd_avenue_032
2nd_avenue_032_S.jpg,2nd_avenue,Southbound,40.749659,-73.972331,234.61519475904223,291.62751390026693,2nd_avenue_032
2nd_avenue_033_N.jpg,2nd_avenue,Northbound,40.749815,-73.972213,234.92741506465347,311.60784900836677,2nd_avenue_033
2nd_avenue_033_S.jpg,2nd_avenue,Southbound,40.749815,-73.972213,234.92741506465347,311.60784900836677,2nd_avenue_033
2nd_avenue_034_N.jpg,2nd_avenue,Northbound,40.749972,-73.972098,234.9643316207426,331.5625504270908,2nd_avenue_034
2nd_avenue_034_S.jpg,2nd_avenue,Southbound,40.749972,-73.972098,234.9643316207426,331.5625504270908,2nd_avenue_034
3rd_avenue_001_N.jpg,3rd_avenue,Northbound,40.745606,-73.978227,17.567755534146784,-343.2919199887736,3rd_avenue_001
