file,map_Bird,map_Ground Animal,map_Curb,map_Fence,map_Guard Rail,map_Barrier,map_Wall,map_Bike Lane,map_Crosswalk - Plain,map_Curb Cut,map_Parking,map_Pedestrian Area,map_Rail Track,map_Road,map_Service Lane,map_Sidewalk,map_Bridge,map_Building,map_Tunnel,map_Person,map_Bicyclist,map_Motorcyclist,map_Other Rider,map_Lane Marking - Crosswalk,map_Lane Marking - General,map_Mountain,map_Sand,map_Sky,map_Snow,map_Terrain,map_Vegetation,map_Water,map_Banner,map_Bench,map_Bike Rack,map_Billboard,map_Catch Basin,map_CCTV Camera,map_Fire Hydrant,map_Junction Box,map_Mailbox,map_Manhole,map_Phone Booth,map_Pothole,map_Street Light,map_Pole,map_Traffic Sign Frame,map_Utility Pole,map_Traffic Light,map_Traffic Sign (Back),map_Traffic Sign (Front),map_Trash Can,map_Bicycle,map_Boat,map_Bus,map_Car,map_Caravan,map_Motorcycle,map_On Rails,map_Other Vehicle,map_Trailer,map_Truck,map_Wheeled Slow,map_Car Mount,map_Ego Vehicle,ade_wall,ade_building,ade_sky,ade_floor,ade_tree,ade_ceiling,ade_road,ade_bed ,ade_windowpane,ade_grass,ade_cabinet,ade_sidewalk,ade_person,ade_earth,ade_door,ade_table,ade_mountain,ade_plant,ade_curtain,ade_chair,ade_car,ade_water,ade_painting,ade_sofa,ade_shelf,ade_house,ade_sea,ade_mirror,ade_rug,ade_field,ade_armchair,ade_seat,ade_fence,ade_desk,ade_rock,ade_wardrobe,ade_lamp,ade_bathtub,ade_railing,ade_cushion,ade_base,ade_box,ade_column,ade_signboard,ade_chest of drawers,ade_counter,ade_sand,ade_sink,ade_skyscraper,ade_fireplace,ade_refrigerator,ade_grandstand,ade_path,ade_stairs,ade_runway,ade_case,ade_pool table,ade_pillow,ade_screen door,ade_stairway,ade_river,ade_bridge,ade_bookcase,ade_blind,ade_coffee table,ade_toilet,ade_flower,ade_book,ade_hill,ade_bench,ade_countertop,ade_stove,ade_palm,ade_kitchen island,ade_computer,ade_swivel chair,ade_boat,ade_bar,ade_arcade machine,ade_hovel,ade_bus,ade_towel,ade_light,ade_truck,ade_tower,ade_chandelier,ade_awning,ade_streetlight,ade_booth,ade_television receiver,ade_airplane,ade_dirt track,ade_apparel,ade_pole,ade_land,ade_bannister,ade_escalator,ade_ottoman,ade_bottle,ade_buffet,ade_poster,ade_stage,ade_van,ade_ship,ade_fountain,ade_conveyer belt,ade_canopy,ade_washer,ade_plaything,ade_swimming pool,ade_stool,ade_barrel,ade_basket,ade_waterfall,ade_tent,ade_bag,ade_minibike,ade_cradle,ade_oven,ade_ball,ade_food,ade_step,ade_tank,ade_trade name,ade_microwave,ade_pot,ade_animal,ade_bicycle,ade_lake,ade_dishwasher,ade_screen,ade_blanket,ade_sculpture,ade_hood,ade_sconce,ade_vase,ade_traffic light,ade_tray,ade_ashcan,ade_fan,ade_pier,ade_crt screen,ade_plate,ade_monitor,ade_bulletin board,ade_shower,ade_radiator,ade_glass,ade_clock,ade_flag
1st_avenue/north_to_south/001_n00045_S_L.jpg,0.0,0.0,0.001997,0.019925,0.0,0.002161,0.005724,0.0,0.0,0.0,0.0,0.0,0.0,0.310712,0.0,0.00157,0.0,0.049956,0.0,0.000271,0.0,0.0,0.0,0.0,0.001375,0.0,0.0,0.401552,0.0,0.000117,0.048929,0.0,0.0,0.0,0.0,0.019399,0.0,0.000114,0.0,8e-06,0.0,0.0,0.0,0.0,0.000892,0.005092,0.0,0.000913,0.003069,0.000269,0.000572,0.0,0.0,0.0,0.000178,0.1235,0.0,0.0,0.001045,0.0,0.0,0.00066,0.0,0.0,0.0,0.0,0.082125,0.424737,0.0,0.006362,0.0,0.340171,0.0,0.0,0.000122,0.0,0.000866,0.0,0.0,0.0,0.0,0.0,0.000391,0.0,0.0,0.119868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4e-05,0.0,0.0,0.001343,0.0,0.0,8.4e-05,0.000827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/001_n00045_S_R.jpg,0.0,0.0,0.001622,0.011929,5.7e-05,0.005677,0.001042,0.0,0.0,0.0,0.0,0.0,0.0,0.368483,0.0,0.00088,0.011492,0.33497,0.0,1.2e-05,0.0,0.0,0.0,0.003132,0.081474,0.0,0.0,0.132044,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.001521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010518,0.000434,0.000175,0.000872,1.7e-05,0.001276,0.0,0.0,0.0,0.00065,0.011495,0.0,0.0,0.000974,0.0,0.0,2e-05,0.0,0.0,0.0,0.000541,0.357537,0.138812,0.0,0.002647,0.0,0.45894,0.0,0.0,0.0,0.0,0.002331,0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.000134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/002_n00044_S_L.jpg,0.0,0.0,0.00231,0.028492,0.0,1.6e-05,0.005302,0.035054,0.0,0.0,0.000201,0.0,0.0,0.316479,0.0,0.000751,0.0,0.04728,0.0,0.0,0.0,0.0,0.0,0.00013,0.012243,0.0,0.0,0.416322,0.0,0.000744,0.042885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4e-05,0.00108,0.0,0.0,0.001324,0.0,0.00012,0.0,0.0,0.0,0.000158,0.015468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073568,0.001123,0.057545,0.420902,0.0,0.032978,0.0,0.368933,0.0,0.0,1.3e-05,0.0,0.006252,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03864,0.0,0.0,0.0,0.0,0.0,0.019379,0.0,0.0,0.0,0.0,0.003634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/002_n00044_S_R.jpg,0.0,0.0,0.001346,0.019567,0.0,0.00364,0.00147,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.329059,0.0,0.001431,0.027001,0.280687,0.0,0.00213,0.000601,0.001118,0.0,0.023017,0.020396,0.0,0.0,0.117966,0.0,0.001158,0.065188,0.0,3e-06,0.0,0.0,0.000332,0.0,0.0,0.0,0.0,0.0,0.00204,0.0,0.0,6.7e-05,0.00379,0.000134,1.7e-05,0.004357,0.0,0.00446,0.0,0.002166,0.0,0.0,0.007131,0.0,0.001506,0.0,0.0,0.0,0.0,0.0,0.0,0.078201,0.011767,0.324374,0.120528,0.0,0.03147,0.0,0.453777,0.0,0.0,0.0,0.0,0.009549,0.001892,0.0,0.0,0.0,0.0,0.002758,0.0,0.0,0.006356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015079,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.002496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9e-05,0.0,0.0,0.0,0.000285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/003_n00043_S_L.jpg,0.0,0.0,0.006235,0.02726,0.0,0.0,0.001043,0.005005,0.0,0.000663,0.0,5.6e-05,0.0,0.362267,0.0,0.015242,0.004254,0.049897,0.0,0.004336,0.0,0.0,0.0,0.037266,0.004286,0.0,0.0,0.376265,0.0,0.001489,0.075462,0.0,0.000147,4.9e-05,0.0,0.000535,0.0,0.0,0.0,0.0,0.0,0.002613,0.0,0.0,0.000717,0.007648,0.0,0.0,0.00142,0.0,0.001203,0.0,0.0,0.0,0.00407,0.002417,0.0,0.0,0.001157,0.0,0.0,0.0,0.0,0.0,0.006997,3e-06,0.087813,0.401749,0.0,0.018589,0.0,0.420411,0.0,0.0,0.002442,0.0,0.025227,0.002508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01447,0.0,0.0,0.0,0.0,0.0,0.010448,0.0,0.0,0.0,0.0,0.000252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.000234,0.0,0.0,0.0,0.004272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/003_n00043_S_R.jpg,0.0,0.0,0.01219,0.032815,0.000337,0.005053,0.014487,0.0,0.0,6.6e-05,0.0,0.001024,0.0,0.328104,0.0,0.068146,0.007245,0.429529,0.0,0.0,0.0,0.0,0.0,0.000402,0.005779,0.0,0.0,0.06839,0.0,0.0,0.007011,0.0,4.2e-05,0.0,0.0,0.000103,0.0,0.0,0.0,4.7e-05,0.0,0.0,0.0,0.0,0.000751,0.013196,0.0,0.000101,0.002553,0.000486,0.000662,0.0,0.0,0.0,0.0,0.00148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011949,0.436356,0.071736,0.0,0.0,0.0,0.302678,0.0,0.0,0.0,0.0,0.128717,0.000363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000641,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002393,0.0
1st_avenue/north_to_south/004_n00042_S_L.jpg,0.0,0.0,0.012681,0.003936,0.000737,0.006811,0.033971,0.0,0.0,0.002994,0.0,0.001806,0.004947,0.31876,0.0,0.056738,0.019127,0.042915,0.0,9e-05,0.000137,1.4e-05,0.0,0.0,0.006948,0.0,0.0,0.379541,0.0,0.002047,0.047535,0.0,0.0,0.0,0.0,8.3e-05,0.0,0.0,0.0,0.00646,0.0,0.000955,0.0,0.0,0.000199,0.027412,2.6e-05,0.000147,0.002014,0.005086,0.014359,0.0,0.0,0.0,0.0,0.001506,0.0,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042835,0.076051,0.388848,0.0,0.010294,0.0,0.34233,0.0,0.0,0.0,0.0,0.069418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069,0.0,0.0,0.0,0.0,0.0,0.017842,0.0,0.0,0.0,0.0,0.028618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002144,0.0,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/004_n00042_S_R.jpg,0.0,7.9e-05,0.003536,0.025616,0.0,0.001488,0.000541,0.039908,0.0,0.004419,0.0,0.000212,0.0,0.267153,0.0,0.032671,0.001691,0.412699,0.0,0.00339,0.0,0.0,0.0,0.058575,0.010187,0.0,0.0,0.018116,0.0,0.000244,0.08264,0.0,0.0,0.0,0.000563,0.008222,0.0,0.0,0.0,0.000932,0.0,0.0,0.00413,0.0,0.000393,0.013245,0.0,0.0,0.001629,0.00244,0.002727,0.0,0.001355,0.0,0.0,0.001199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7e-05,0.485477,0.019865,0.0,0.005091,0.0,0.379841,0.0,0.0,0.0,0.0,0.043179,0.002816,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025688,0.0,0.0,0.0,0.0,0.012789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006334,0.0,0.0,0.0,0.0,0.0,0.009484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003023,0.0,0.0,0.0,0.002004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003199,0.0,0.000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/005_n00041_S_L.jpg,0.0,0.0,0.009388,0.118007,0.0,0.0,0.005826,0.000721,0.0,0.0,0.0,0.029857,0.0,0.363365,0.0,0.002361,0.001707,0.048413,0.0,0.007445,0.0,0.0,0.0,0.0,0.004352,0.0,0.0,0.343892,0.0,0.002295,0.045817,0.0,0.0,0.004846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000244,0.010049,0.0,0.0,0.0,0.000465,0.0,0.0,0.0,0.0,0.0,0.000951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008054,0.121595,0.369338,0.0,0.011574,0.0,0.377452,0.0,0.0,0.0214,0.0,0.051342,0.007257,0.004134,0.000245,0.0,0.0,0.0,0.0,0.0,0.001378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/005_n00041_S_R.jpg,0.0,0.0,0.026689,0.014178,0.024741,0.081711,0.032215,0.0,0.0,0.0,0.0,0.0,0.0,0.283617,0.0,0.0041,0.005942,0.433727,0.0,0.0,0.0,0.0,0.0,0.0,0.003834,0.0,0.0,0.049875,0.0,0.000681,0.01382,0.0,0.0,0.0,0.0,0.006489,0.0,0.0,0.0,0.0,0.0,0.001021,0.0,0.0,0.000964,0.011526,0.000391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096198,0.462251,0.052383,0.0,0.00205,0.0,0.296385,0.0,0.0,0.0,0.0,0.029759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042623,0.0,0.0,0.0,0.0,0.0,0.007643,0.0,0.0,0.0,0.0,0.000314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/006_n00040_S_L.jpg,0.0,0.0,0.00928,0.019397,0.040199,0.068102,0.040044,0.0,0.0,0.0,0.0,0.0,0.0,0.051047,0.0,0.037249,0.223141,0.052685,0.0,0.0,0.0,0.0,0.0,0.0,0.002222,0.0,0.0,0.395699,0.0,0.002126,0.04701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.000335,0.002416,0.000401,0.0,0.0,0.000266,0.0,0.0,0.0,0.0,0.001812,0.006194,0.0,0.0,0.0,0.0,0.0,0.000335,0.0,0.0,0.0,0.074617,0.091498,0.406419,0.0,0.012396,0.0,0.035428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012312,0.0,0.0,0.0,0.0,0.0,0.01184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002106,0.0,0.0,0.0,0.0,0.0,0.0,0.00124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/006_n00040_S_R.jpg,0.0,0.0,0.000333,0.044066,0.0,0.0,0.001978,0.069684,0.0,0.0,0.026459,0.00234,0.0,0.266849,0.0,0.002486,0.001625,0.447273,0.0,0.001211,0.0,0.0,0.0,0.0,0.007948,0.0,0.0,0.010944,0.0,0.0,0.061032,0.0,0.0,0.0,0.018293,0.000448,0.002049,0.0,0.0,0.00855,0.0,9e-06,0.0,0.0,0.000585,0.005371,0.0,0.0,1e-06,0.0,5e-06,0.0,0.01623,0.0,0.0,0.004231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001065,0.503603,0.012234,0.0,0.008272,0.0,0.349648,0.0,0.0,0.0,0.0,0.047349,2.4e-05,0.0,0.0,0.0,0.0,4.8e-05,0.0,0.0,0.003934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062398,0.0,0.0,0.0,0.0,0.0,0.000568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/007_n00039_S_L.jpg,0.0,0.0,0.009801,0.061964,0.0,0.0,0.004084,0.039572,0.0,0.005531,0.0,0.003235,0.0,0.218942,0.0,0.093404,0.0,0.060777,0.0,0.006929,0.000165,0.0,0.0,0.001772,0.038912,0.0,0.0,0.328176,0.0,0.008979,0.089259,0.0,0.0,8e-06,0.0,0.000146,0.0,0.0,0.0,0.0,0.0,0.000744,0.0,0.0,0.0,0.016447,0.009196,0.0,0.0,0.0,0.000738,0.001219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.092018,0.374073,0.0,0.038456,0.0,0.373108,0.0,0.0,0.020321,0.0,0.062075,0.00523,0.000133,0.001879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03069,0.0,0.0,0.0,0.0,0.000267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
