file,mast_share,veg_above15,veg_up0_15,veg_eye0_15,veg_below15,veg_all,veg_above_horizon,veg_on_bld,bld_all,sky_all
3rd_avenue/north_to_south/013_n00101_S_R.jpg,0.0237588652482269,0.005373,0.102809,0.0,0.0,0.016145,0.03154,0.003477,0.378064,0.122803
3rd_avenue/north_to_south/014_n00100_S_L.jpg,0.0237588652482269,0.229949,0.145658,0.014397,0.0,0.1081,0.207312,0.00942,0.379675,0.061308
3rd_avenue/north_to_south/014_n00100_S_R.jpg,0.0237588652482269,0.0,0.062099,0.000263,0.0,0.008573,0.016677,0.002028,0.467271,0.055132
3rd_avenue/north_to_south/015_n00099_S_L.jpg,0.0237588652482269,0.150139,0.359798,0.010595,0.0,0.107133,0.206445,0.006728,0.341323,0.084236
3rd_avenue/north_to_south/015_n00099_S_R.jpg,0.0237588652482269,0.017517,0.327112,0.010961,0.0,0.053034,0.100661,0.007718,0.440962,0.041028
3rd_avenue/north_to_south/016_n00098_S_L.jpg,0.0237588652482269,0.100711,0.340238,0.012017,0.0,0.086133,0.165038,0.00573,0.311671,0.106141
3rd_avenue/north_to_south/016_n00098_S_R.jpg,0.0237588652482269,0.058365,0.233878,0.003848,0.0,0.054534,0.105501,0.00639,0.398247,0.065615
3rd_avenue/north_to_south/017_n00097_S_L.jpg,0.0237588652482269,0.129037,0.390984,0.007422,0.0,0.103083,0.199385,0.006451,0.346497,0.089979
3rd_avenue/north_to_south/017_n00097_S_R.jpg,0.0237588652482269,0.050758,0.374825,0.026124,0.0,0.074124,0.137789,0.008258,0.34463,0.104541
3rd_avenue/north_to_south/018_n00096_S_L.jpg,0.0237588652482269,0.310928,0.351033,0.001516,0.0,0.164882,0.321698,0.011245,0.278248,0.048129
3rd_avenue/north_to_south/018_n00096_S_R.jpg,0.0237588652482269,0.014839,0.319523,0.034429,0.0,0.054215,0.096665,0.006664,0.418261,0.054053
3rd_avenue/north_to_south/019_n00095_S_L.jpg,0.0,0.357175,0.447702,0.001911,0.0,0.190896,0.381487,0.008088,0.212398,0.046058
3rd_avenue/north_to_south/019_n00095_S_R.jpg,0.0237588652482269,0.031623,0.301629,0.017632,0.0,0.05573,0.104136,0.006411,0.379199,0.074335
3rd_avenue/north_to_south/020_n00094_S_L.jpg,0.0237588652482269,0.372284,0.287396,0.051172,0.001742,0.186544,0.349487,0.011171,0.282711,0.09133
3rd_avenue/north_to_south/020_n00094_S_R.jpg,0.0237588652482269,0.013334,0.374588,0.01803,0.0,0.058967,0.110352,0.007115,0.308049,0.144544
3rd_avenue/north_to_south/021_n00093_S_L.jpg,0.0237588652482269,0.047367,0.330431,0.014626,0.0,0.065171,0.123387,0.005056,0.248077,0.222074
3rd_avenue/north_to_south/021_n00093_S_R.jpg,0.0237588652482269,0.006826,0.22238,0.003077,0.0,0.03355,0.064715,0.004519,0.347858,0.131302
3rd_avenue/north_to_south/022_n00092_S_L.jpg,0.0237588652482269,0.475424,0.505742,0.038169,0.0,0.252779,0.483566,0.010563,0.259587,0.038119
3rd_avenue/north_to_south/022_n00092_S_R.jpg,0.0237588652482269,0.03028,0.129393,0.004771,0.0,0.029781,0.056897,0.003512,0.335591,0.138683
3rd_avenue/north_to_south/023_n00091_S_L.jpg,0.0237588652482269,0.09129,0.093098,0.00015,0.0,0.047,0.091776,0.003894,0.451171,0.038199
3rd_avenue/north_to_south/023_n00091_S_R.jpg,0.0237588652482269,0.0,0.037774,0.004311,0.0,0.005785,0.010144,0.001819,0.351457,0.15785
3rd_avenue/north_to_south/024_n00090_S_L.jpg,0.0237588652482269,0.0,0.060002,0.005843,0.0,0.009052,0.016114,0.000984,0.476743,0.032949
3rd_avenue/north_to_south/024_n00090_S_R.jpg,0.0237588652482269,0.004291,0.203032,0.005347,0.0,0.030253,0.057665,0.005437,0.357154,0.125682
3rd_avenue/north_to_south/025_n00089_S_L.jpg,0.0237588652482269,0.000271,0.231676,0.03569,0.0,0.036857,0.062417,0.004849,0.395459,0.095648
3rd_avenue/north_to_south/025_n00089_S_R.jpg,0.0237588652482269,0.105544,0.353797,0.00673,0.0,0.08908,0.172215,0.007362,0.286878,0.132142
3rd_avenue/north_to_south/026_n00088_S_L.jpg,0.0237588652482269,0.396432,0.320034,0.01217,0.0,0.1941,0.375915,0.009435,0.350726,0.001494
3rd_avenue/north_to_south/026_n00088_S_R.jpg,0.0237588652482269,0.121825,0.286495,0.013985,0.0,0.086921,0.166049,0.008803,0.335769,0.085326
3rd_avenue/north_to_south/027_n00087_S_L.jpg,0.0237588652482269,0.242642,0.240187,0.076411,0.0,0.134373,0.241983,0.011764,0.408738,0.001474
3rd_avenue/north_to_south/027_n00087_S_R.jpg,0.0237588652482269,0.0661,0.246014,0.035679,0.0,0.063474,0.114417,0.010646,0.378617,0.092468
3rd_avenue/north_to_south/028_n00086_S_L.jpg,0.0237588652482269,0.497389,0.18776,0.037751,0.00052,0.217415,0.414235,0.007552,0.322545,0.00727
3rd_avenue/north_to_south/028_n00086_S_R.jpg,0.0237588652482269,0.053023,0.27325,0.023749,0.0,0.060682,0.112167,0.008055,0.35008,0.108609
3rd_avenue/north_to_south/029_n00085_S_L.jpg,0.0237588652482269,0.00017,0.094574,0.053599,0.0,0.020433,0.025523,0.003025,0.449241,0.089546
3rd_avenue/north_to_south/029_n00085_S_R.jpg,0.0237588652482269,0.031456,0.272883,0.021703,0.0,0.052275,0.096294,0.006831,0.351809,0.113398
3rd_avenue/north_to_south/030_n00084_S_L.jpg,0.0237588652482269,0.124674,0.047431,0.003695,0.0,0.053708,0.103929,0.004041,0.493944,0.019781
3rd_avenue/north_to_south/030_n00084_S_R.jpg,0.0237588652482269,0.211202,0.26143,0.019182,0.0,0.117654,0.224691,0.009337,0.327222,0.087126
3rd_avenue/north_to_south/031_n00083_S_L.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528356,0.024485
3rd_avenue/north_to_south/031_n00083_S_R.jpg,0.0237588652482269,0.133304,0.183503,0.0123,0.0,0.076829,0.146786,0.006525,0.339403,0.095945
3rd_avenue/north_to_south/032_n00082_S_L.jpg,0.0237588652482269,0.044583,0.06497,0.024819,0.003513,0.030268,0.050058,0.00416,0.50391,0.02667
3rd_avenue/north_to_south/032_n00082_S_R.jpg,0.0237588652482269,0.29829,0.27839,0.022002,0.0,0.15298,0.292946,0.01156,0.278522,0.099308
3rd_avenue/north_to_south/033_n00081_S_L.jpg,0.0237588652482269,0.036648,0.263688,0.018296,0.0,0.052487,0.097622,0.003116,0.340622,0.109144
3rd_avenue/north_to_south/033_n00081_S_R.jpg,0.0237588652482269,0.027376,0.249848,0.014538,0.0,0.046596,0.087122,0.007025,0.369469,0.10042
3rd_avenue/north_to_south/034_n00080_S_L.jpg,0.0237588652482269,0.006175,0.100638,0.021813,0.0,0.019146,0.031544,0.003772,0.415528,0.068429
3rd_avenue/north_to_south/034_n00080_S_R.jpg,0.0237588652482269,0.085257,0.197135,0.013649,0.0,0.060899,0.115303,0.007431,0.405508,0.073165
3rd_avenue/south_to_north/001_n00080_N_L.jpg,0.0237588652482269,0.074854,0.279997,0.005903,0.0,0.06733,0.129947,0.005786,0.309711,0.126636
3rd_avenue/south_to_north/001_n00080_N_R.jpg,0.0237588652482269,0.005162,0.268126,0.024331,0.0,0.042137,0.075783,0.005882,0.330178,0.149726
3rd_avenue/south_to_north/002_n00081_N_L.jpg,0.0237588652482269,0.132168,0.271708,0.005172,0.0,0.087549,0.169643,0.007549,0.336154,0.091147
3rd_avenue/south_to_north/002_n00081_N_R.jpg,0.0237588652482269,0.00038,0.064414,0.006713,0.0,0.00992,0.017577,0.001532,0.426613,0.06747
3rd_avenue/south_to_north/003_n00082_N_L.jpg,0.0237588652482269,0.097816,0.146056,0.008949,0.0,0.057933,0.110771,0.006496,0.373645,0.065667
3rd_avenue/south_to_north/003_n00082_N_R.jpg,0.0237588652482269,0.0,0.049599,0.0,0.0,0.006819,0.01332,0.001896,0.440833,0.080222
3rd_avenue/south_to_north/004_n00083_N_L.jpg,0.0237588652482269,0.19142,0.156544,0.005796,0.0,0.093988,0.182054,0.00725,0.371893,0.054814
3rd_avenue/south_to_north/004_n00083_N_R.jpg,0.0237588652482269,0.029895,0.11814,0.00898,0.0,0.028669,0.053594,0.004414,0.412381,0.075849
3rd_avenue/south_to_north/005_n00084_N_L.jpg,0.0237588652482269,0.0,0.218857,0.003588,0.0,0.03058,0.058776,0.004333,0.393205,0.073102
3rd_avenue/south_to_north/005_n00084_N_R.jpg,0.0237588652482269,0.0,0.079153,0.007549,0.0,0.011919,0.021257,0.001859,0.498136,0.035149
3rd_avenue/south_to_north/006_n00085_N_L.jpg,0.0237588652482269,0.029978,0.472897,0.009149,0.0,0.077492,0.148928,0.006874,0.339219,0.089355
3rd_avenue/south_to_north/006_n00085_N_R.jpg,0.0237588652482269,0.046685,0.207049,0.023157,0.0,0.049127,0.089752,0.004208,0.399703,0.085255
3rd_avenue/south_to_north/007_n00086_N_L.jpg,0.0237588652482269,0.118848,0.312731,0.014143,0.0,0.089435,0.170917,0.007328,0.42752,0.0
3rd_avenue/south_to_north/007_n00086_N_R.jpg,0.0237588652482269,0.652096,0.22067,0.063107,0.011528,0.287209,0.536232,0.012615,0.255782,0.006653
3rd_avenue/south_to_north/008_n00087_N_L.jpg,0.0237588652482269,0.201535,0.346124,0.003119,0.0,0.123469,0.240366,0.006767,0.32303,0.051866
3rd_avenue/south_to_north/008_n00087_N_R.jpg,0.0237588652482269,0.165409,0.064199,0.122792,0.001297,0.088093,0.138229,0.007784,0.449438,0.004641
3rd_avenue/south_to_north/009_n00088_N_L.jpg,0.0237588652482269,0.142303,0.078379,0.007932,0.0,0.065146,0.125136,0.005333,0.313513,0.121581
3rd_avenue/south_to_north/009_n00088_N_R.jpg,0.0237588652482269,0.0,0.016901,0.000824,0.0,0.002437,0.004539,0.000742,0.478331,0.037259
3rd_avenue/south_to_north/010_n00089_N_L.jpg,0.0237588652482269,0.0,0.056388,0.000892,0.0,0.007874,0.015144,0.002538,0.362927,0.138141
3rd_avenue/south_to_north/010_n00089_N_R.jpg,0.0237588652482269,0.0,0.064315,0.000573,0.0,0.00892,0.017272,0.001915,0.383838,0.087399
3rd_avenue/south_to_north/011_n00090_N_L.jpg,0.0237588652482269,0.0,0.082139,0.002809,0.0,0.011678,0.022059,0.002576,0.467708,0.025647
3rd_avenue/south_to_north/011_n00090_N_R.jpg,0.0237588652482269,0.077131,0.268685,0.017008,0.0,0.068154,0.128575,0.004714,0.392737,0.078049
3rd_avenue/south_to_north/012_n00091_N_L.jpg,0.0237588652482269,0.026514,0.228057,0.000121,0.0,0.041296,0.08064,0.003559,0.404013,0.041756
3rd_avenue/south_to_north/012_n00091_N_R.jpg,0.0237588652482269,0.582534,0.651595,0.028351,0.0,0.311584,0.601081,0.012706,0.166841,0.06489
3rd_avenue/south_to_north/013_n00092_N_L.jpg,0.0237588652482269,0.042683,0.175361,0.002388,0.0,0.040417,0.078315,0.005121,0.380266,0.076655
3rd_avenue/south_to_north/013_n00092_N_R.jpg,0.0237588652482269,0.432709,0.488197,0.032695,0.0,0.233622,0.447611,0.006832,0.265044,0.045419
3rd_avenue/south_to_north/014_n00093_N_L.jpg,0.0237588652482269,0.005832,0.456998,0.018375,0.0,0.067534,0.126997,0.008316,0.353138,0.099723
3rd_avenue/south_to_north/014_n00093_N_R.jpg,0.0237588652482269,0.044776,0.317482,0.026714,0.0,0.064082,0.118014,0.00631,0.429668,0.03541
3rd_avenue/south_to_north/015_n00094_N_L.jpg,0.0237588652482269,0.087887,0.260809,0.003489,0.0,0.06924,0.134326,0.00735,0.395393,0.043834
3rd_avenue/south_to_north/015_n00094_N_R.jpg,0.0237588652482269,0.396667,0.392649,0.016893,0.0,0.204819,0.395588,0.007502,0.237149,0.021749
3rd_avenue/south_to_north/016_n00095_N_L.jpg,0.0237588652482269,0.011439,0.326358,0.009595,0.0,0.050467,0.096013,0.006733,0.421752,0.055623
3rd_avenue/south_to_north/016_n00095_N_R.jpg,0.0237588652482269,0.265897,0.215402,0.008762,0.0,0.130373,0.252336,0.01017,0.314466,0.023545
3rd_avenue/south_to_north/017_n00096_N_L.jpg,0.0237588652482269,0.055228,0.265125,0.002702,0.0,0.057497,0.111598,0.0073,0.421989,0.040903
3rd_avenue/south_to_north/017_n00096_N_R.jpg,0.0237588652482269,0.364505,0.07841,0.008003,0.0,0.148356,0.287671,0.010189,0.324512,0.031839
3rd_avenue/south_to_north/018_n00097_N_L.jpg,0.0237588652482269,0.003842,0.272073,0.015741,0.0,0.041005,0.075878,0.006155,0.397291,0.078674
3rd_avenue/south_to_north/018_n00097_N_R.jpg,0.0237588652482269,0.036631,0.341791,0.018716,0.0,0.063275,0.118585,0.005696,0.353705,0.080365
3rd_avenue/south_to_north/019_n00098_N_L.jpg,0.0237588652482269,0.052023,0.189075,0.002428,0.0,0.045805,0.08883,0.005785,0.426421,0.056859
3rd_avenue/south_to_north/019_n00098_N_R.jpg,0.0237588652482269,0.391977,0.173679,0.016334,0.000755,0.173149,0.333351,0.008365,0.325278,0.025127
3rd_avenue/south_to_north/020_n00099_N_L.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453277,0.0822
3rd_avenue/south_to_north/020_n00099_N_R.jpg,0.0237588652482269,0.037082,0.158771,0.020681,0.0,0.038554,0.069763,0.005274,0.487766,0.028536
3rd_avenue/south_to_north/021_n00100_N_L.jpg,0.0237588652482269,0.0,0.04432,0.000322,0.0,0.006137,0.011903,0.002379,0.415602,0.09879
3rd_avenue/south_to_north/021_n00100_N_R.jpg,0.0237588652482269,0.260376,0.113598,0.031027,0.0,0.117371,0.220958,0.006459,0.386126,0.031438
3rd_avenue/south_to_north/022_n00101_N_L.jpg,0.0237588652482269,0.021242,0.24436,0.00151,0.0,0.041754,0.081162,0.004783,0.402919,0.075212
3rd_avenue/south_to_north/022_n00101_N_R.jpg,0.0237588652482269,0.035091,0.222773,0.039504,0.0,0.049195,0.085495,0.005337,0.417074,0.050843
3rd_avenue/south_to_north/023_n00102_N_L.jpg,0.0237588652482269,0.095766,0.156484,0.018025,0.0,0.059847,0.112072,0.007282,0.416129,0.050038
3rd_avenue/south_to_north/023_n00102_N_R.jpg,0.0237588652482269,0.106045,0.05275,0.023924,0.0,0.050245,0.091732,0.005517,0.446312,0.040628
3rd_avenue/south_to_north/024_n00103_N_L.jpg,0.0237588652482269,0.118558,0.236506,0.013787,0.0,0.078799,0.150234,0.008386,0.402642,0.050274
3rd_avenue/south_to_north/024_n00103_N_R.jpg,0.0237588652482269,0.044479,0.057252,0.000215,0.0,0.024554,0.047909,0.004919,0.463694,0.038899
3rd_avenue/south_to_north/025_n00104_N_L.jpg,0.0237588652482269,0.038639,0.077806,0.003788,0.0,0.025684,0.049158,0.004414,0.434482,0.052344
3rd_avenue/south_to_north/025_n00104_N_R.jpg,0.0237588652482269,0.0,0.044955,0.006363,0.0,0.007055,0.012073,0.001471,0.44889,0.051948
3rd_avenue/south_to_north/026_n00105_N_L.jpg,0.024063466084742635,0.0,0.0,0.013415,0.0,0.001845,0.0,0.000418,0.477426,0.052895
3rd_avenue/south_to_north/026_n00105_N_R.jpg,0.0237588652482269,0.008709,0.163581,7.6e-05,0.0,0.025759,0.050301,0.004398,0.468954,0.037688
3rd_avenue/south_to_north/027_n00106_N_L.jpg,0.0237588652482269,0.0,0.009533,0.001107,0.0,0.001463,0.00256,0.000712,0.475881,0.051691
3rd_avenue/south_to_north/027_n00106_N_R.jpg,0.0237588652482269,0.211099,0.038657,0.003481,0.0,0.084832,0.164788,0.006163,0.434591,0.038811
3rd_avenue/south_to_north/028_n00107_N_L.jpg,0.0237588652482269,0.0,0.065498,0.011506,0.0,0.010586,0.01759,0.001893,0.472164,0.042788
3rd_avenue/south_to_north/028_n00107_N_R.jpg,0.0237588652482269,0.0,0.029632,0.0,0.0,0.004074,0.007958,0.000895,0.53237,0.030318
3rd_avenue/south_to_north/029_n00108_N_L.jpg,0.0237588652482269,0.0,0.091912,0.001347,0.0,0.012821,0.024684,0.002179,0.456823,0.038657
3rd_avenue/south_to_north/029_n00108_N_R.jpg,0.0237588652482269,0.0,0.065806,0.0,0.0,0.009046,0.017673,0.001697,0.505443,0.031432
3rd_avenue/south_to_north/030_n00109_N_L.jpg,0.0237588652482269,0.08985,0.273047,0.019978,0.0,0.073924,0.139049,0.007408,0.410847,0.034988
3rd_avenue/south_to_north/030_n00109_N_R.jpg,0.0237588652482269,0.005142,0.081944,0.006273,0.0,0.014053,0.025768,0.003585,0.46791,0.04854
3rd_avenue/south_to_north/031_n00110_N_L.jpg,0.0237588652482269,0.215935,0.165851,0.009333,0.0,0.104933,0.202484,0.01023,0.381415,0.040939
3rd_avenue/south_to_north/031_n00110_N_R.jpg,0.0237588652482269,0.144978,0.187785,0.016901,0.0,0.082421,0.156474,0.00828,0.419986,0.034183
3rd_avenue/south_to_north/032_n00111_N_L.jpg,0.0,0.184378,0.16643,0.002304,0.0,0.090039,0.179558,0.00845,0.365962,0.046024
3rd_avenue/south_to_north/032_n00111_N_R.jpg,0.0237588652482269,0.094662,0.138008,0.037328,0.0,0.059547,0.106303,0.007892,0.444879,0.036701
3rd_avenue/south_to_north/033_n00112_N_L.jpg,0.0237588652482269,0.0,0.0,0.000638,0.0,8.8e-05,0.0,8.6e-05,0.458733,0.043851
3rd_avenue/south_to_north/033_n00112_N_R.jpg,0.0237588652482269,0.0,0.028865,0.002216,0.0,0.004273,0.007752,0.00168,0.469258,0.037618
3rd_avenue/south_to_north/034_n00113_N_L.jpg,0.0237588652482269,0.0,0.010273,0.0,0.0,0.001412,0.002759,0.000659,0.441731,0.065944
3rd_avenue/south_to_north/034_n00113_N_R.jpg,0.0237588652482269,0.0,0.037031,0.005203,0.0,0.005806,0.009945,0.00212,0.431327,0.064725
east_34th_street/east_to_west/001_n00313_W_L.jpg,0.0237588652482269,0.00025,0.291229,0.006913,0.0,0.04108,0.078395,0.005848,0.31704,0.16148
east_34th_street/east_to_west/001_n00313_W_R.jpg,0.0237588652482269,1.5e-05,0.139984,0.007204,0.0,0.02024,0.037605,0.003831,0.385297,0.093241
east_34th_street/east_to_west/002_n00312_W_L.jpg,0.0237588652482269,0.017449,0.344591,0.000361,0.0,0.053955,0.105306,0.004424,0.396733,0.070375
east_34th_street/east_to_west/002_n00312_W_R.jpg,0.0237588652482269,0.0,0.025565,0.0,0.0,0.003514,0.006866,0.000921,0.34903,0.047283
east_34th_street/east_to_west/003_n00311_W_L.jpg,0.0237588652482269,0.171103,0.426657,0.00317,0.0,0.123153,0.239734,0.009107,0.337446,0.049103
east_34th_street/east_to_west/003_n00311_W_R.jpg,0.0237588652482269,0.0,0.052899,0.002072,0.0,0.007557,0.014207,0.001873,0.457266,0.051369
east_34th_street/east_to_west/004_n00310_W_L.jpg,0.0237588652482269,0.153194,0.219351,0.016274,0.0,0.089751,0.170961,0.009263,0.373856,0.065481
east_34th_street/east_to_west/004_n00310_W_R.jpg,0.0237588652482269,0.027666,0.297177,0.007097,0.0,0.052188,0.100045,0.006962,0.436411,0.055674
east_34th_street/east_to_west/005_n00309_W_L.jpg,0.0237588652482269,0.385683,0.262599,0.030575,0.0,0.18471,0.352628,0.012032,0.257741,0.068591
east_34th_street/east_to_west/005_n00309_W_R.jpg,0.0237588652482269,0.267101,0.277868,0.028148,0.0,0.142076,0.269993,0.011759,0.34701,0.045501
east_34th_street/east_to_west/006_n00308_W_L.jpg,0.0237588652482269,0.402883,0.343871,0.037444,0.0,0.203267,0.387035,0.012347,0.275988,0.053652
east_34th_street/east_to_west/006_n00308_W_R.jpg,0.0237588652482269,0.192831,0.099763,0.0,0.0,0.085914,0.167836,0.00821,0.351575,0.057355
east_34th_street/east_to_west/007_n00307_W_L.jpg,0.0237588652482269,0.14093,0.195051,0.010044,0.0,0.080961,0.155465,0.008227,0.410671,0.04459
east_34th_street/east_to_west/007_n00307_W_R.jpg,0.0237588652482269,0.17582,0.024413,0.028015,0.0,0.073037,0.135158,0.004879,0.371297,0.089643
east_34th_street/east_to_west/008_n00306_W_L.jpg,0.0237588652482269,6.3e-05,0.101155,0.003752,0.0,0.014445,0.027212,0.002127,0.471238,0.038733
east_34th_street/east_to_west/008_n00306_W_R.jpg,0.0237588652482269,0.000139,0.084725,0.000528,0.0,0.011772,0.022855,0.001153,0.343594,0.158359
east_34th_street/east_to_west/009_n00305_W_L.jpg,0.0237588652482269,0.080905,0.176889,0.000488,0.0,0.054677,0.106682,0.00546,0.416063,0.055168
east_34th_street/east_to_west/009_n00305_W_R.jpg,0.0237588652482269,0.011782,0.219162,0.001025,0.0,0.034681,0.067476,0.003393,0.215582,0.258183
east_34th_street/east_to_west/010_n00304_W_L.jpg,0.0237588652482269,0.200092,0.199026,0.016094,0.0,0.104491,0.199806,0.011505,0.354257,0.060238
east_34th_street/east_to_west/010_n00304_W_R.jpg,0.0237588652482269,0.598216,0.38951,0.010312,0.0,0.278947,0.542166,0.008498,0.194773,0.038697
east_34th_street/east_to_west/011_n00303_W_L.jpg,0.0237588652482269,0.298807,0.14375,0.000994,0.0,0.131777,0.257165,0.008305,0.323413,0.052939
east_34th_street/east_to_west/011_n00303_W_R.jpg,0.0237588652482269,0.717878,0.344224,0.017621,0.0,0.318529,0.61753,0.008156,0.151657,0.047945
east_34th_street/east_to_west/012_n00302_W_L.jpg,0.0237588652482269,0.0,0.099314,0.0,0.0,0.013653,0.026672,0.001773,0.422299,0.056902
east_34th_street/east_to_west/012_n00302_W_R.jpg,0.0237588652482269,0.00127,0.434677,0.011625,0.0,0.06183,0.117665,0.006168,0.211579,0.237933
east_34th_street/east_to_west/013_n00301_W_L.jpg,0.0237588652482269,0.007666,0.202724,0.000254,0.0,0.030774,0.06005,0.002347,0.392018,0.077321
east_34th_street/east_to_west/013_n00301_W_R.jpg,0.0237588652482269,0.051116,0.285484,0.010976,0.0,0.059894,0.114058,0.005155,0.316148,0.117296
east_34th_street/east_to_west/014_n00300_W_L.jpg,0.0237588652482269,0.253655,0.435815,0.01453,0.0,0.156882,0.302575,0.008213,0.318902,0.035468
east_34th_street/east_to_west/014_n00300_W_R.jpg,0.0237588652482269,0.242889,0.163482,0.0,0.0,0.113416,0.221563,0.004904,0.237036,0.032703
east_34th_street/east_to_west/015_n00299_W_L.jpg,0.0237588652482269,0.322293,0.156275,0.042389,0.026223,0.157177,0.277707,0.009741,0.417852,0.0
east_34th_street/east_to_west/015_n00299_W_R.jpg,0.0237588652482269,0.324116,0.181408,0.000474,0.0,0.146358,0.28579,0.012589,0.336046,0.033694
east_34th_street/east_to_west/016_n00298_W_L.jpg,0.0237588652482269,0.443039,0.167336,0.039888,0.015441,0.199783,0.368996,0.010745,0.358927,0.009143
east_34th_street/east_to_west/016_n00298_W_R.jpg,0.0237588652482269,0.269019,0.270562,0.005146,0.0,0.138628,0.269434,0.008296,0.318867,0.057253
east_34th_street/east_to_west/017_n00297_W_L.jpg,0.0237588652482269,0.5889,0.242638,0.050158,0.000626,0.260965,0.495908,0.013867,0.280407,0.019876
east_34th_street/east_to_west/017_n00297_W_R.jpg,0.0237588652482269,0.027366,0.445401,0.022857,0.0,0.074619,0.139633,0.007371,0.374119,0.062272
east_34th_street/east_to_west/018_n00296_W_L.jpg,0.0237588652482269,0.512329,0.342948,0.040484,0.0,0.244536,0.46684,0.016589,0.269861,0.022226
east_34th_street/east_to_west/018_n00296_W_R.jpg,0.0237588652482269,0.043933,0.350965,0.019645,0.0,0.067398,0.12639,0.006782,0.331875,0.108839
east_34th_street/east_to_west/019_n00295_W_L.jpg,0.0237588652482269,0.570716,0.181369,0.028249,0.0,0.242502,0.466153,0.008823,0.279053,0.0
east_34th_street/east_to_west/019_n00295_W_R.jpg,0.0237588652482269,0.029238,0.060693,0.000652,0.0,0.019381,0.037686,0.002282,0.231418,0.171726
east_34th_street/east_to_west/020_n00294_W_L.jpg,0.0237588652482269,0.525833,0.111806,0.035417,0.0,0.21712,0.414642,0.011779,0.316676,0.0
east_34th_street/east_to_west/020_n00294_W_R.jpg,0.0237588652482269,0.205917,0.239894,0.009443,0.0,0.111376,0.215042,0.007545,0.221778,0.038928
east_34th_street/east_to_west/021_n00293_W_L.jpg,0.0237588652482269,0.0,0.155228,0.062122,0.0,0.02988,0.041688,0.006637,0.476858,0.033085
east_34th_street/east_to_west/021_n00293_W_R.jpg,0.0237588652482269,0.120788,0.158164,0.006848,0.0,0.06791,0.130825,0.007622,0.36061,0.096372
east_34th_street/east_to_west/022_n00292_W_L.jpg,0.0237588652482269,0.001371,0.129378,0.001208,0.0,0.018465,0.035749,0.002644,0.440682,0.007482
east_34th_street/east_to_west/022_n00292_W_R.jpg,0.0237588652482269,0.021156,0.15769,0.004096,0.0,0.030162,0.057823,0.005177,0.349233,0.124249
east_34th_street/east_to_west/023_n00291_W_L.jpg,0.0237588652482269,0.06026,0.405177,0.036583,0.0,0.083292,0.152891,0.009792,0.354905,0.084792
east_34th_street/east_to_west/023_n00291_W_R.jpg,0.0237588652482269,0.045448,0.23595,0.001211,0.0,0.04962,0.096609,0.005211,0.341208,0.11606
east_34th_street/east_to_west/024_n00290_W_L.jpg,0.0237588652482269,0.348198,0.292324,0.065125,0.0,0.17951,0.333192,0.009404,0.285201,0.043255
east_34th_street/east_to_west/024_n00290_W_R.jpg,0.0237588652482269,0.028579,0.0962,0.0,0.0,0.023925,0.046739,0.002351,0.408443,0.074569
east_34th_street/east_to_west/025_n00289_W_L.jpg,0.024215766503000502,0.131544,0.261179,0.074294,0.0,0.095415,0.166359,0.010993,0.407667,0.022677
east_34th_street/east_to_west/025_n00289_W_R.jpg,0.0237588652482269,0.014813,0.069879,0.0,0.0,0.015153,0.029602,0.002627,0.374997,0.046111
east_34th_street/east_to_west/026_n00288_W_L.jpg,0.0237588652482269,0.377702,0.323478,0.004751,0.0,0.18654,0.36314,0.010527,0.313487,0.02161
east_34th_street/east_to_west/026_n00288_W_R.jpg,0.0237588652482269,0.585754,0.08352,0.001682,0.0,0.231029,0.450874,0.006997,0.154296,0.049605
east_34th_street/east_to_west/027_n00287_W_L.jpg,0.0237588652482269,0.150927,0.071155,0.0,0.0,0.066291,0.129503,0.004846,0.39151,0.031062
east_34th_street/east_to_west/027_n00287_W_R.jpg,0.0237588652482269,0.005684,0.149325,0.044038,0.0,0.02871,0.04426,0.003381,0.453551,0.056053
east_34th_street/east_to_west/028_n00286_W_L.jpg,0.0237588652482269,0.052368,0.175641,0.000886,0.0,0.043875,0.085474,0.0045,0.428045,0.051643
east_34th_street/east_to_west/028_n00286_W_R.jpg,0.0237588652482269,0.035828,0.286077,0.062266,0.0,0.061302,0.103035,0.0088,0.39988,0.062635
east_34th_street/east_to_west/029_n00285_W_L.jpg,0.0237588652482269,0.002257,0.109945,0.0,0.0,0.01596,0.031178,0.002001,0.506166,0.016832
east_34th_street/east_to_west/029_n00285_W_R.jpg,0.0237588652482269,0.061601,0.17793,0.002129,0.0,0.047818,0.092843,0.00568,0.329108,0.054917
east_34th_street/east_to_west/030_n00284_W_L.jpg,0.0237588652482269,0.018919,0.189846,0.000658,0.0,0.033273,0.064823,0.002426,0.460217,0.040604
east_34th_street/east_to_west/030_n00284_W_R.jpg,0.0237588652482269,0.091621,0.294701,0.054853,0.0,0.082358,0.14616,0.005183,0.333862,0.077976
east_34th_street/east_to_west/031_n00283_W_L.jpg,0.0237588652482269,0.105078,0.214332,0.005714,0.0,0.069593,0.134419,0.005308,0.354533,0.086034
east_34th_street/east_to_west/031_n00283_W_R.jpg,0.0237588652482269,0.000841,0.144281,0.004167,0.0,0.020722,0.039363,0.003499,0.380053,0.100404
