node_id,direction,bearing_deg,fov_deg,street_axis_deg,along_street,GVI,VEI,osm_name,typology,northing_m,lat,lon
n00010,E_east,119.0,180.0,28.483482049449663,False,12.91054744661022,0.7791705191654471,1st Avenue,avenue_secondary,205.0054913737193,40.745261,-73.972433
n00010,S_downtown,209.0,180.0,28.483482049449663,True,9.47379461538599,0.4760874814069951,1st Avenue,avenue_secondary,205.0054913737193,40.745261,-73.972433
n00010,W_west,299.0,180.0,28.483482049449663,False,7.377976940421459,0.4092350671485908,1st Avenue,avenue_secondary,205.0054913737193,40.745261,-73.972433
n00010,full360,,360.0,28.483482049449663,,10.14426219351584,0.5878376102486164,1st Avenue,avenue_secondary,205.0054913737193,40.745261,-73.972433
n00011,N_uptown,29.0,180.0,28.38880641196812,True,9.922418731205168,0.6849741320867736,1st Avenue,avenue_secondary,224.88621650306203,40.745417999999994,-73.972318
n00011,E_east,119.0,180.0,28.38880641196812,False,9.159440476644686,0.8215419797173207,1st Avenue,avenue_secondary,224.88621650306203,40.745417999999994,-73.972318
n00011,S_downtown,209.0,180.0,28.38880641196812,True,5.005335430396637,0.5129483223163883,1st Avenue,avenue_secondary,224.88621650306203,40.745417999999994,-73.972318
n00011,W_west,299.0,180.0,28.38880641196812,False,5.768313684957116,0.3706716536296308,1st Avenue,avenue_secondary,224.88621650306203,40.745417999999994,-73.972318
n00011,full360,,360.0,28.38880641196812,,7.463877080800902,0.5951006692478065,1st Avenue,avenue_secondary,224.88621650306203,40.745417999999994,-73.972318
n00012,N_uptown,29.0,180.0,28.294367855660795,True,4.286099140496649,0.6978327243403539,1st Avenue,avenue_secondary,244.7669416343597,40.745575,-73.972203
n00012,E_east,119.0,180.0,28.294367855660795,False,4.6391519447858744,0.8470938851948399,1st Avenue,avenue_secondary,244.7669416343597,40.745575,-73.972203
n00012,S_downtown,209.0,180.0,28.294367855660795,True,4.493743018157267,0.5700453330831069,1st Avenue,avenue_secondary,244.7669416343597,40.745575,-73.972203
n00012,W_west,299.0,180.0,28.294367855660795,False,4.140690213868041,0.40298340621971496,1st Avenue,avenue_secondary,244.7669416343597,40.745575,-73.972203
n00012,full360,,360.0,28.294367855660795,,4.3899210793269585,0.6345049971599115,1st Avenue,avenue_secondary,244.7669416343597,40.745575,-73.972203
n00013,N_uptown,29.0,180.0,28.294232972188237,True,7.513073041287355,0.7466236225195217,1st Avenue,avenue_secondary,264.8001416661799,40.74573399999999,-73.972089
n00013,E_east,119.0,180.0,28.294232972188237,False,4.88313059050047,0.7641137601730145,1st Avenue,avenue_secondary,264.8001416661799,40.74573399999999,-73.972089
n00013,S_downtown,209.0,180.0,28.294232972188237,True,5.238892543377642,0.42811712452103373,1st Avenue,avenue_secondary,264.8001416661799,40.74573399999999,-73.972089
n00013,W_west,299.0,180.0,28.294232972188237,False,7.868834994164529,0.3765452729803777,1st Avenue,avenue_secondary,264.8001416661799,40.74573399999999,-73.972089
n00013,full360,,360.0,28.294232972188237,,6.3759827923325,0.5868522748092759,1st Avenue,avenue_secondary,264.8001416661799,40.74573399999999,-73.972089
n00014,N_uptown,29.0,180.0,28.24212544287508,True,12.583124851194432,0.8136294397203976,1st Avenue,avenue_secondary,284.68086679620956,40.74589099999999,-73.971974
n00014,E_east,119.0,180.0,28.24212544287508,False,5.868272283763717,0.9023464825854964,1st Avenue,avenue_secondary,284.68086679620956,40.74589099999999,-73.971974
n00014,S_downtown,209.0,180.0,28.24212544287508,True,10.506730847816895,0.6192365102636578,1st Avenue,avenue_secondary,284.68086679620956,40.74589099999999,-73.971974
n00014,W_west,299.0,180.0,28.24212544287508,False,17.221583415247615,0.4395151892252294,1st Avenue,avenue_secondary,284.68086679620956,40.74589099999999,-73.971974
n00014,full360,,360.0,28.24212544287508,,11.544927849505664,0.714707182126892,1st Avenue,avenue_secondary,284.68086679620956,40.74589099999999,-73.971974
n00015,N_uptown,29.0,180.0,28.293962860794352,True,6.040673221690666,0.805905441739469,1st Avenue,avenue_secondary,304.56159192750727,40.746048,-73.971859
n00015,E_east,119.0,180.0,28.293962860794352,False,0.3093329069339998,0.877487145324523,1st Avenue,avenue_secondary,304.56159192750727,40.746048,-73.971859
n00015,S_downtown,209.0,180.0,28.293962860794352,True,9.006351912362755,0.7193551693642967,1st Avenue,avenue_secondary,304.56159192750727,40.746048,-73.971859
n00015,W_west,299.0,180.0,28.293962860794352,False,14.737692227119421,0.5980303033737301,1st Avenue,avenue_secondary,304.56159192750727,40.746048,-73.971859
n00015,full360,,360.0,28.293962860794352,,7.523512567026711,0.7640134878831241,1st Avenue,avenue_secondary,304.56159192750727,40.746048,-73.971859
n00016,N_uptown,29.0,180.0,28.33614676178691,True,0.5072525943794988,0.5601668559774523,1st Avenue,avenue_secondary,324.5947919600145,40.746207,-73.971745
n00016,E_east,119.0,180.0,28.33614676178691,False,0.0,0.6321975486738775,1st Avenue,avenue_secondary,324.5947919600145,40.746207,-73.971745
n00016,S_downtown,209.0,180.0,28.33614676178691,True,7.764012439007688,0.7471491152357219,1st Avenue,avenue_secondary,324.5947919600145,40.746207,-73.971745
n00016,W_west,299.0,180.0,28.33614676178691,False,8.271265033387186,0.6733510979688709,1st Avenue,avenue_secondary,324.5947919600145,40.746207,-73.971745
n00016,full360,,360.0,28.33614676178691,,4.135632516693593,0.6507512161862778,1st Avenue,avenue_secondary,324.5947919600145,40.746207,-73.971745
n00017,N_uptown,29.0,180.0,28.3360118160866,True,0.0,0.5331797190478356,1st Avenue,avenue_secondary,344.4755170894631,40.746364,-73.97163000000002
n00017,E_east,119.0,180.0,28.3360118160866,False,0.0,0.4410715697584028,1st Avenue,avenue_secondary,344.4755170894631,40.746364,-73.97163000000002
n00017,S_downtown,209.0,180.0,28.3360118160866,True,3.9485846368960242,0.670841688913683,1st Avenue,avenue_secondary,344.4755170894631,40.746364,-73.97163000000002
n00017,W_west,299.0,180.0,28.3360118160866,False,3.9485846368960247,0.7623153991791665,1st Avenue,avenue_secondary,344.4755170894631,40.746364,-73.97163000000002
n00017,full360,,360.0,28.3360118160866,,1.9742923184480123,0.6003349052351582,1st Avenue,avenue_secondary,344.4755170894631,40.746364,-73.97163000000002
n00018,N_uptown,29.0,180.0,28.287898706427086,True,0.0,0.4387551743693805,1st Avenue,avenue_secondary,364.39712824323044,40.74652100000001,-73.971514
n00018,E_east,119.0,180.0,28.287898706427086,False,0.021490310742986327,0.34171078567567215,1st Avenue,avenue_secondary,364.39712824323044,40.74652100000001,-73.971514
n00018,S_downtown,209.0,180.0,28.287898706427086,True,0.836455040819315,0.612077039004493,1st Avenue,avenue_secondary,364.39712824323044,40.74652100000001,-73.971514
n00018,W_west,299.0,180.0,28.287898706427086,False,0.8149647300763286,0.8009444772476013,1st Avenue,avenue_secondary,364.39712824323044,40.74652100000001,-73.971514
n00018,full360,,360.0,28.287898706427086,,0.41822752040965755,0.5186422324751853,1st Avenue,avenue_secondary,364.39712824323044,40.74652100000001,-73.971514
n00019,N_uptown,29.0,180.0,28.409087372427,True,0.0,0.48953031783172746,1st Avenue,avenue_secondary,384.33364781218063,40.74667899999999,-73.9714
n00019,E_east,119.0,180.0,28.409087372427,False,0.00023911451882270763,0.30059602026368093,1st Avenue,avenue_secondary,384.33364781218063,40.74667899999999,-73.9714
n00019,S_downtown,209.0,180.0,28.409087372427,True,0.007222569606101732,0.6611986390237293,1st Avenue,avenue_secondary,384.33364781218063,40.74667899999999,-73.9714
n00019,W_west,299.0,180.0,28.409087372427,False,0.0069834550872790255,0.9035310418804741,1st Avenue,avenue_secondary,384.33364781218063,40.74667899999999,-73.9714
n00019,full360,,360.0,28.409087372427,,0.0036112848030508665,0.572299613657707,1st Avenue,avenue_secondary,384.33364781218063,40.74667899999999,-73.9714
n00020,N_uptown,29.0,180.0,28.15679634039992,True,0.02782493714901856,0.5113160702292012,1st Avenue,avenue_secondary,404.2292813613031,40.746837,-73.971287
n00020,E_east,119.0,180.0,28.15679634039992,False,0.13792764949468952,0.2807833671552861,1st Avenue,avenue_secondary,404.2292813613031,40.746837,-73.971287
n00020,S_downtown,209.0,180.0,28.15679634039992,True,0.21045397884586983,0.6595324181963518,1st Avenue,avenue_secondary,404.2292813613031,40.746837,-73.971287
n00020,W_west,299.0,180.0,28.15679634039992,False,0.10035126650019884,0.9049156672175805,1st Avenue,avenue_secondary,404.2292813613031,40.746837,-73.971287
n00020,full360,,360.0,28.15679634039992,,0.1191394579974442,0.5847655031455594,1st Avenue,avenue_secondary,404.2292813613031,40.746837,-73.971287
n00021,N_uptown,29.0,180.0,27.995947155639357,True,0.7699027195095886,0.5297900039974154,1st Avenue,avenue_secondary,424.17687011728526,40.746993,-73.971168
n00021,E_east,119.0,180.0,27.995947155639357,False,0.0969807448086612,0.25737817481996905,1st Avenue,avenue_secondary,424.17687011728526,40.746993,-73.971168
n00021,S_downtown,209.0,180.0,27.995947155639357,True,0.16033062844036625,0.6579773464244155,1st Avenue,avenue_secondary,424.17687011728526,40.746993,-73.971168
n00021,W_west,299.0,180.0,27.995947155639357,False,0.8332526031412936,0.9190124038230516,1st Avenue,avenue_secondary,424.17687011728526,40.746993,-73.971168
n00021,full360,,360.0,27.995947155639357,,0.4651166739749774,0.5943332297379051,1st Avenue,avenue_secondary,424.17687011728526,40.746993,-73.971168
n00022,N_uptown,29.0,180.0,20.620023869689312,True,0.06500458958686894,0.5518089778735407,1st Avenue,avenue_secondary,444.10232050253234,40.747153,-73.971059
n00022,E_east,119.0,180.0,20.620023869689312,False,0.06500458958686893,0.20615986290360694,1st Avenue,avenue_secondary,444.10232050253234,40.747153,-73.971059
n00022,S_downtown,209.0,180.0,20.620023869689312,True,0.8677996192314984,0.6131246719338614,1st Avenue,avenue_secondary,444.10232050253234,40.747153,-73.971059
n00022,W_west,299.0,180.0,20.620023869689312,False,0.8677996192314985,0.9355278697438721,1st Avenue,avenue_secondary,444.10232050253234,40.747153,-73.971059
n00022,full360,,360.0,20.620023869689312,,0.4664021044091837,0.5824060453049993,1st Avenue,avenue_secondary,444.10232050253234,40.747153,-73.971059
n00023,N_uptown,29.0,180.0,20.620023869689316,True,0.06500458958686894,0.5518089778735407,1st Avenue,avenue_secondary,447.8204548150976,40.747183,-73.971039
