path,f_scaffold
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00037_270.jpg,0.008579222485423
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00038_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00038_090.jpg,0.0581982806324958
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00038_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00038_270.jpg,0.1435143202543258
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00039_000.jpg,0.1576785147190094
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00039_090.jpg,0.0861473381519317
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00039_180.jpg,0.0069973524659872
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00039_270.jpg,0.014583870768547
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00040_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00040_090.jpg,0.0183367766439914
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00040_180.jpg,0.037109375
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00040_270.jpg,0.0497239790856838
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00041_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00041_090.jpg,0.0001856275775935
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00041_180.jpg,0.0752195194363594
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00041_270.jpg,0.3193439841270447
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00042_000.jpg,0.096566691994667
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00042_090.jpg,0.0175296999514102
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00042_180.jpg,0.1298505216836929
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00042_270.jpg,0.0022840262390673
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00043_000.jpg,0.1566858142614364
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00043_090.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00043_180.jpg,0.0627259761095047
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00043_270.jpg,0.2937031686306
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00045_000.jpg,0.0325897447764873
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00045_090.jpg,0.0305317007005214
