file,sky,roadway,vehicle,upper_building_facade,other_unknown,door_entrance,ground_floor_glazing,fence_railing,tree,upper_building_glazing,sidewalk,pole_fixture,awning_canopy,traffic_sign_signal,ground_floor_solid_facade,signboard,curb_edge,person,wall_ledge,arcade_column,arcade_soffit,sidewalk_shed_scaffold,stoop_stair,planter_container,shrub_hedge,ground_vegetation,vertical_green_wall,bench_seating,traffic_cone_barrel
1st_avenue/north_to_south/012_n00034_S_L.jpg,0.4401194447546608,0.43980581277571695,0.001913310720182295,0.025450106638764056,0.000443987702202155,0.0,0.01670965811390444,0.016053988281993285,0.00443637492796387,0.01849844993425791,0.01144523250207888,0.002322277481807594,0.01226939197032092,0.0015479255734970859,0.0031172528329022507,2.529290152773e-05,2.8016752461485e-05,0.0008517870991415589,0.004961299915054762,0.0,0.0,3.8912156196507946e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/012_n00034_S_R.jpg,0.03647882139719403,0.3643901740558906,0.00036029810582803503,0.3255211677082628,0.0021940831736115478,1.5563633081124e-05,0.043663383518268206,0.02459326390396616,0.0036399446868480303,0.05744770424739329,0.024536067552393025,0.0028473666721917563,0.017147621837956123,0.000686745309704625,0.0231808642018541,0.002127548642189741,0.009960336081092754,0.002642315806347939,0.04941920412249513,0.0,0.0,0.009140132617717484,0.0,0.0,0.0,0.0,0.0,7.392725713534001e-06,0.0
1st_avenue/north_to_south/013_n00033_S_L.jpg,0.4319400511773437,0.3397639861637395,0.002586511670645915,0.054065997903691286,0.000274108718370423,0.0,0.010236636810620467,0.03564269928560415,0.001780927951457838,0.001897735643945234,0.06284565343001895,0.009256230911676253,0.00063465512918152,0.011174213222319302,0.003823894493062402,1.6353076948235e-05,0.01254709296802117,0.000902923462927574,0.013156439763830421,0.0,0.0,0.007453888216595725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/013_n00033_S_R.jpg,0.05571797063141066,0.41842767677428094,0.0110139993493019,0.2849668502008913,0.000342861857416168,0.00013231899151134701,0.056741496948101385,0.0037687562170467333,0.0,0.08960525353097121,0.009255713456218761,0.000703236522532367,0.001780468782836514,0.00020081352829369199,0.007974165106080913,0.0,0.005639513252914521,0.000103909325686852,0.048139205805846005,0.0,0.0,0.00548578971865869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/014_n00032_S_L.jpg,0.4265284795080915,0.40675829515911777,0.02504713578608018,0.02885729470546261,0.000592553051589855,0.0,0.03239977371710125,0.030304244671885906,0.000543919347421285,0.012881706490537437,0.011177970566104098,0.008236604137988993,0.0005758230573558671,0.00407394813079276,0.004892939708991477,0.000767634386596706,0.005568364592484576,0.000686707902860206,0.000106605079537505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/014_n00032_S_R.jpg,0.044672711799838984,0.33291256321766177,0.0,0.21480327375752517,7.198748896353901e-05,0.000214795102204723,0.2275353312650225,0.0005424354573793199,0.0,0.06323964712900275,0.006659815533032335,0.003137487154124435,6.615066553406e-06,0.0,0.009176264674260503,0.07881579413290292,0.015221657260949978,0.002527733666525156,0.0,0.0,0.0,0.000256820230896952,0.0,0.0,0.0,0.0,0.0,4.2803371816150006e-06,0.000200786725973981
1st_avenue/north_to_south/015_n00031_S_L.jpg,0.43168487220320473,0.3910146842946698,0.03614721343987347,0.044585662536757435,0.013148616021183493,0.008963833327884904,0.02648909458005844,0.020014414986604646,0.0,0.00972661339659738,0.0007086849515945989,0.001558639885302784,0.000980717231201752,0.000808313368732555,0.002977177309005319,4.9425035064531996e-05,0.0031581429885723087,0.001536846169053857,8.172643593347e-06,0.0,0.0,1.3231899151134e-05,0.006425643731893704,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/015_n00031_S_R.jpg,0.04122437097886476,0.33450591310222655,0.000303555333467209,0.2872139380155576,0.000742932219985771,0.003210681411672403,0.05683762280369933,0.000601662237872186,0.0007658934567480349,0.10611827449808293,0.008222846975421359,0.002804384273031677,0.0,0.000170068821442526,0.06613770203942483,0.08181828088052841,0.003701818374282169,0.000495417871158662,0.0,0.0,0.0,0.004036896761609435,0.000787687172996963,0.0,0.0,0.0,0.0,7.394296584457e-06,0.000292658475342745
1st_avenue/north_to_south/016_n00030_S_L.jpg,0.42639279253478074,0.3856797817494984,0.06103371699422271,0.04575524798522583,0.004276056844434258,0.0,0.029991544388458503,0.026054412424495826,0.0,0.011351065084083335,0.000342816096091235,0.000452159255003422,0.000387175954155254,0.003212587615583696,0.0025748173755229297,7.782431239301589e-07,0.001082147063824886,0.00031596670831564403,0.001095377196931698,0.0,0.0,1.55648624786e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/016_n00030_S_R.jpg,0.052182368824203046,0.4060985465920539,0.001075531997271479,0.1779565748119278,0.000277443673681101,0.00394374703051608,0.2621562548761796,0.02373563703674592,0.0016494863011699708,0.03411389821591655,0.007490200946265815,0.011042491685445027,0.0,0.000547104916122901,0.010343240238593777,0.0,0.004530153224397455,0.000700418811537143,0.0,0.0,0.0,0.0016895658220523748,0.0,0.0,0.0,0.0,0.0,3.11297249572e-06,0.00046422202342433905
