node_id,green_eye,green_canopy,green_ground,articulation,barrier,walkable,affordance,VEI,green_eye_n,articulation_n,barrier_n,affordance_n,enclosure,openness,G,M,P,SIM
n00259,0.018784175590568896,0.02290563088873081,0.04555276808658616,0.008180492087414887,0.0,0.1150510487214542,0.0037778101584527795,0.9723299809151461,0.9964595626267634,0.8633576234264283,0.0,0.5640222983026157,0.10761755651479085,1.0,0.6160968448106925,0.5952221908051663,0.339536673512035,0.5179433524603119
n00260,0.0,0.035349580975777915,0.0,0.0002742314829676018,0.0,0.10825506402799906,0.0010870046553814435,0.9836859835164969,0.0,0.06454572768348599,0.0,0.2124799986448066,0.0641914773987162,1.0,0.0,0.2982675956487066,0.16036753133640283,0.15134959190508612
n00261,0.0,0.03502869294495918,0.0,0.00020164174279979264,0.0024926504104749573,0.10583228467528999,0.00020866096301429748,0.9824325073920175,0.0,0.04787720930596673,0.2477965157364166,0.04481736528421121,0.06903550324580399,0.7522034842635834,0.0,0.2324220956213058,0.0753248249797506,0.10155648379834863
n00262,7.192456860116876e-05,0.0036326504474895123,0.00016160037911376834,0.0036666784917394734,0.0,0.05986061178511542,0.0,0.9293615243287666,0.02137716763480657,0.5902205696458933,0.0,0.0,0.2625947257043118,1.0,0.01289094073252945,0.5616150896577874,0.02993030589255771,0.1995929003806739
n00263,0.0,0.0012942104647895006,0.0,0.000986221035701923,0.0,0.09509135886903693,0.021785605194473794,0.9911106925484597,0.0,0.21333796019077234,0.0,0.9916653300910849,0.03524115065828901,1.0,0.0,0.3387647463300859,0.543378344480061,0.29110721996734845
n00264,0.0,8.966717010082041e-05,0.0,4.274421547114756e-06,0.0,0.16431404351743126,0.0037661874883859726,0.9937452441496577,0.0,0.0010394650353436896,0.0,0.5629073652999951,0.024862535518379626,1.0,0.0,0.26030882696972213,0.3636107044087132,0.20589344535488366
n00265,0.0,0.0012630295761110709,0.0,0.0,0.0,0.20291397350758963,0.0073363909106755635,0.9957158138456917,0.0,0.0,0.0,0.8005423318505271,0.01706332761321396,1.0,0.0,0.2568253310452856,0.5017281526790583,0.2503226496290335
n00266,0.003602022122277932,0.012565407457009672,0.009977188200113516,0.019836289929378963,0.00026793522664077837,0.11620574256840174,0.04221648845833882,0.9941734577858622,0.6611470663585306,0.9919842732466411,0.030143961427150368,0.9999064454652502,0.023170374479858716,0.9698560385728496,0.40067911509516374,0.5989266550714802,0.558056094016826,0.5180352063314968
n00267,0.00011220873358018735,0.0006602331936326126,0.00024735958974245864,0.00145095789396575,0.0,0.027804465161419246,0.0002196545221327455,0.8658882221509953,0.033150001476081936,0.29744476696709343,0.0,0.04712211682884149,0.4645032355647358,1.0,0.019988944721546144,0.539906962664377,0.03746329099513036,0.19732842491296312
n00268,0.0018086018640343302,0.0,0.004028828149455418,0.007141097392632713,0.0019492348768719145,0.11996056973554416,0.004136856970482144,0.9333611641904727,0.41921527780925794,0.8240391883521975,0.19962204767203295,0.5970987580048388,0.2487924054859128,0.800377952327967,0.2531406979453369,0.588025166199626,0.3585296638701915,0.39843093122445433
n00269,0.002978742967012815,0.0005857372924026426,0.006978983411649749,0.0042502337983336734,0.0,0.1307874198983872,0.006764082819320467,0.9314641563001934,0.5913644197748453,0.644461079400252,0.0,0.7738122803403241,0.2553547273126491,1.0,0.3576102452295671,0.5777032687151478,0.4522998501193557,0.46148851259343904
n00270,0.00044812828106263937,0.0,0.0010091202895250743,0.007100668111971052,0.0,0.13073910478222509,0.004945776246238149,0.9246670777884367,0.12596543637081992,0.8222997537380353,0.0,0.6627132293086626,0.27863149217051936,1.0,0.07598290993830198,0.6492575106765202,0.39672616704544383,0.3710088030272708
n00271,0.0031123444037516167,0.0076519541746215905,0.007232833579998713,0.0022493089017306643,0.0,0.13084676570895712,0.005336692153410833,0.9151724181068842,0.6074418686162395,0.42147720032861113,0.0,0.6904775136944921,0.3105274529731301,1.0,0.36735825460174315,0.521728001304266,0.4106621397017246,0.4325905530965696
n00272,0.0,0.00873633151913026,0.0,0.01178557767981697,0.0,0.0655837586494774,0.003840081431371138,0.8894894499829292,0.0,0.9431613247177159,0.0,0.5699475641013736,0.3931918734079811,1.0,0.0,0.737383213014393,0.3177656613754255,0.3481991285486401
n00273,0.0003758667693250425,0.037359342521690646,0.0008561517144509223,0.004886275950879203,0.0,0.11583934256705586,0.009955969972252853,0.8492732161922187,0.10678249212717694,0.6954364154163472,0.0,0.8878366620129743,0.5120328818029746,1.0,0.06441195596208653,0.6982158981169113,0.5018380022900151,0.4179178521613952
n00274,0.0026228882509515736,0.015216214540166053,0.00606029984789345,0.006536072027654266,0.021808499925784312,0.04490729703348481,0.0,0.6719537876178976,0.5452551433097025,0.7961326605788083,0.9171975972475732,0.0,0.8817275796954359,0.08280240275242678,0.32957720592497886,0.6520380637688641,0.022453648516742405,0.334638515068743
n00275,0.0012217124339907088,0.03898120228568054,0.003986692107375543,0.0022714539328153897,0.17823969319572613,0.036732022547900776,0.0015742265314540047,0.8297791338098597,0.3072253113291973,0.4245859491977665,0.9999999985637722,0.2924395977465911,0.5649828916144747,1.4362278033530629e-09,0.1859298636404686,0.3745982392240651,0.16458581014724594,0.24114688993029196
n00276,0.0002859652425860661,0.027448867336237758,0.0006633061300389333,0.00038044720826829905,0.019849202663033947,0.1222851322643453,0.01764568932859452,0.8903856753598753,0.08232795719601949,0.0884111995838498,0.8964268857916736,0.9792994576368146,0.3903960978952561,0.10357311420832638,0.04966209676962727,0.21299563756453146,0.5507922949505799,0.26893513063166
n00277,0.0006448572501849635,0.10944134124587632,0.0016431018946638936,0.00529623347775553,0.0,0.1299026214566591,0.017126316940906414,0.8985837185160364,0.17612830901878773,0.7243495754046558,0.0,0.9767967892592244,0.3645240773357164,1.0,0.1063342261691382,0.649331982325916,0.5533497053579417,0.43303859383318005
n00278,0.0012347916740287684,0.027450381557321598,0.002885728335315098,0.0004773401295132716,0.0018819904695761799,0.14253614539123793,0.007082707480012262,0.9179750931941988,0.309942240351864,0.10965049994640086,0.1934501270811726,0.7891075446700863,0.30118728587720334,0.8065498729188274,0.18711963554524444,0.3604900575618285,0.4658218450306621,0.336303603940905
n00279,0.0009413217051767688,0.029130739776585843,0.002184575448806141,0.014968491420219764,0.0028320888835674514,0.14026284226731056,0.02070009375881527,0.9095798900566822,0.2463370722384114,0.9737993263129825,0.2764055680099319,0.989420033170377,0.32897725464462463,0.7235944319900681,0.14867607352256929,0.6533192740649107,0.5648414377188438,0.4525428998863126
n00280,0.00970151251552714,0.0706577795947264,0.0223083863688103,0.0026467460178166862,0.0,0.13984676056644785,0.0074979193902956435,0.9038619631658369,0.9457805651092486,0.4748006572051138,0.0,0.8074979984634882,0.34758205883134485,1.0,0.5763916936130733,0.5552130535543278,0.47367237951496804,0.5355053687413126
n00281,0.005698896592441558,0.028317248003114692,0.013778255590674972,0.002181567444686823,8.098753069012786e-06,0.12656495241472965,0.007578239306738621,0.887931686150724,0.8195267365593727,0.4118629079811441,0.0009247347893546198,0.8108658685073376,0.39803602752102457,0.9990752652106454,0.49722734417189357,0.5531352451044715,0.4687154104610336,0.5062680133550606
n00282,0.009261884191531447,0.022624376210218445,0.020946532400764377,0.0020502697105155127,0.0,0.09862387862090026,0.008179084125973976,0.8194088896175322,0.9381247007176883,0.392770988695217,0.0,0.8342596624581246,0.5919118449331805,1.0,0.5712534333909187,0.6242345840165981,0.4664417705395124,0.5541493643564288
n00283,0.005540529564533366,0.00967262653255097,0.012535301884320523,0.0010410064819239885,3.703180747437049e-05,0.06352303377984149,0.012084449597431993,0.8525503977308956,0.8107323171230746,0.22375442698009218,0.004221400410211018,0.9297382048686624,0.5028328682391493,0.995778599589789,0.49145351102757295,0.5283918466361393,0.49663061932425195,0.5053516075163039
n00284,0.015678428169410123,0.02476239864955554,0.034499417921549876,0.0007088730720425657,0.0,0.11542487303072292,0.01615213236674729,0.9148135729220769,0.9909989708069835,0.1584208976808874,0.0,0.9712578338874007,0.31171879887848325,1.0,0.6083991496528101,0.4301348337397039,0.5433413534590619,0.5281028526575482
n00285,0.00021174037807231215,0.02307744237310166,0.0005627187818886781,0.0013168353463712129,0.0,0.07271171583415689,0.0006129627795105015,0.9216743032504948,0.061633926592609356,0.27413992810423526,0.0,0.1260193234323037,0.2887631279128389,1.0,0.03720544346832108,0.4614542260016179,0.0993655196332303,0.1977203668387291
n00286,0.00021919919990182675,0.026244361838650573,0.000517272769364204,0.0010778723610414102,0.0006568685127118979,0.10936556995631389,0.0077195442525369255,0.8847917563176421,0.06373437871494592,0.23068606330085373,0.07229130466287603,0.816648504481304,0.4077412170799375,0.927708695337124,0.038447536336713224,0.4757637828215548,0.4630070372188089,0.32286653296780254
n00287,0.001499518601294238,0.03350510600403452,0.003994022862595266,0.0004347419518528558,0.0,0.035938118894772324,0.001182866039633161,0.9020368837178124,0.36269973077138207,0.10037446318252352,0.0,0.22889583099269395,0.35346537652188065,1.0,0.21921744760786732,0.4265172127226355,0.13241697494373314,0.25898221411657657
n00288,0.0026796961843753445,0.012665562860618304,0.007317161697303564,0.00421495766890737,0.0,0.03816763257304798,0.0008273901955460563,0.9202017238639905,0.5529505700457955,0.641396354229123,0.0,0.16624600686872915,0.29372204504692284,1.0,0.33469720670639874,0.5919775419989621,0.10220681972088856,0.3428778896477263
n00289,0.009039566533396413,0.019721675192503365,0.024351721045615223,0.0011399193735511278,0.0062202366313185145,0.041933348139303814,0.0025237909303492253,0.8098632606328338,0.9338507187804499,0.2422128634637295,0.5086359266760772,0.4256961354248481,0.6159390388399542,0.49136407332392285,0.570051119686516,0.45399113607926767,0.23381474178207595,0.4207933203876588
n00290,0.00027456514567721383,0.007560129746315718,0.0005981762960723774,0.0001711753187020507,0.0005145896012083819,0.01831295807567717,0.0,0.7343093424354847,0.07917950742390367,0.04079312944854174,0.057089812785150684,0.0,0.780396528189803,0.9429101872148493,0.04774697497277115,0.5621637533866232,0.009156479037838585,0.20476964819081456
n00291,0.0005463289974273301,0.0037252830940274796,0.0012492109691190022,0.00042071797949815807,0.0,0.040551252851285996,0.0,0.8217899501722891,0.15137570271008494,0.09729955378715183,0.0,0.0,0.5858049118724629,1.0,0.09132510601369856,0.5183768085744883,0.020275626425642998,0.20880583959470086
n00292,0.004164383841829097,0.048740007425385576,0.011031834390523501,0.013199115110785767,0.0,0.3760962840358095,0.0024453238202734578,0.9112636471371159,0.7138229673566501,0.9597024578335736,0.0,0.41570757512574463,0.3234488501739112,1.0,0.4327065141701994,0.7152754003113152,0.3959019295807771,0.5138087336822583
n00293,0.005475907721284797,0.05737272928510674,0.013218266120801294,0.007601126627925111,0.0,0.33181922670255265,0.005112209517305835,0.8997473062202841,0.807021792614938,0.8426721238905066,0.0,0.6748260623840734,0.3608083646785057,1.0,0.4895003820172833,0.6892585892330796,0.503322644543313,0.5599819370320859
n00294,0.003378427785044147,0.029348089682212097,0.009733646412164516,0.0010081556798301212,0.0,0.1646149505080306,0.013431977824922255,0.8754107323217093,0.637602121323064,0.21752511250262685,0.0,0.947746216823392,0.43626712823071173,1.0,0.3864547313587042,0.5006406406682041,0.5561805836657113,0.4801456126921516
n00295,0.002736291952810798,0.05059278241968886,0.006400262136130213,0.0,0.0,0.12700472404129295,0.0004518383981950758,0.9064515904912107,0.5604877559995187,0.0,0.0,0.09452022670309701,0.3391884183486606,1.0,0.3388527584541633,0.3856753673394643,0.11076247537219498,0.2790344259692631
n00296,0.00038454650365156245,0.027455192104483158,0.0009153333562207937,0.001165485219534707,0.0,0.11036652968308537,0.0022735657862267837,0.905476893727185,0.10910873093010276,0.2469119744632411,0.0,0.39323293077274646,0.34235395461341256,1.0,0.06583137190054997,0.4733607729074994,0.2517997302279159,0.26168563248087406
n00297,0.0009222195579024742,0.036151088820651406,0.002387120574949375,0.002069341788435485,0.0,0.07603519661808922,0.0,0.8708631956367843,0.2419993381086295,0.39558225257152524,0.0,0.0,0.4498419604882891,1.0,0.14615445109515743,0.5683905725953495,0.03801759830904461,0.2498072097708036
n00298,0.003205126328222665,0.048687288702215475,0.007962401228861653,0.00048528349398463654,0.0,0.23419601167252485,2.5167191740314233e-05,0.8094381630362062,0.6182334511725488,0.11136961026758407,0.0,0.005515161759481857,0.6169920930271131,1.0,0.3741250311950739,0.5357762008044997,0.11985558671600335,0.3435610004880912
n00299,0.001198651198403146,0.028345590678106457,0.0029751934947772883,0.016016226095232865,0.0,0.3344270509339341,0.0002965437220626654,0.7389119552103547,0.30240875400366896,0.9796951099885858,0.0,0.06308688624998637,0.7716843106302619,1.0,0.18263532980011227,0.9015670127481097,0.19875696859196024,0.4252029259742613
n00300,0.0,0.03319855294378723,0.0,0.00024391027822839203,0.0,0.02146379410580964,0.0,0.6297684170207404,0.0,0.05761896453245485,0.0,0.0,0.9326406317757249,1.0,0.0,0.6432228902966491,0.01073189705290482,0.2158050798253528
