file,node_id,W_facade,hw_source,d,band_deg_top,band_deg_bot,band_rows,gmi_band,veg_band,veg_all,veg_near
madison_avenue/south_to_north/023_n00745_N_L.jpg,n00745,23.1370532066962,measured,11.5685266033481,2.4748243514528925,-12.194303163314647,238,4.96031746031746e-05,0.0025093370681605978,0.00033374624729510307,6.597309539554363e-06
east_35th_street/west_to_east/028_n00341_E_R.jpg,n00341,17.60388493322924,measured,8.80194246661462,3.251229480808065,-15.856042320754444,312,0.005241720085470085,0.029191150284900286,0.19606078528163526,0.011636489796678681
east_41st_street/east_to_west/032_n00609_W_L.jpg,n00609,18.744828905823685,measured,9.372414452911842,3.053723112911831,-14.935352224486554,294,0.0010062358276643991,0.0015660430839002269,0.0002572950720426202,0.00016532081552059758
Park_Ave_Tunnel_Segment/east_to_west/036_n00190_W_R.jpg,n00190,43.25046111732943,measured,21.625230558664715,1.3245077958535654,-6.5944453436820485,127,0.026241251093613298,0.1456036745406824,0.03270286338757098,0.00525999608818352
east_35th_street/east_to_west/025_n00336_W_R.jpg,n00336,18.63220640456566,measured,9.31610320228283,3.0721461113843724,-15.021560099619554,295,0.008135593220338983,0.030369585687382298,0.24888117391749792,0.009852499681776834
Tunnel_Exit_Street/south_to_north/016_n00261_N_L.jpg,n00261,14.008230597225667,measured,7.004115298612834,4.083224379917562,-19.64316042167799,392,0.0011940192743764171,0.006586592970521542,0.001779721267552724,0.000410973576611063
east_41st_street/east_to_west/018_n00623_W_R.jpg,n00623,28.553675442326032,measured,14.276837721163016,2.00577932512557,-9.932294246071347,193,0.014525762809441565,0.06351827864133563,0.13351673853853294,0.01091893536499421
east_39th_street/west_to_east/035_n00536_E_R.jpg,n00536,18.06043605963045,measured,9.030218029815225,3.1692111068669147,-15.474655834336643,305,0.005013661202185792,0.0516712204007286,0.03694299303634574,0.0030161346906715596
east_35th_street/west_to_east/007_n00320_E_L.jpg,n00320,18.34827043680856,measured,9.17413521840428,3.1195937960124707,-15.243277687595853,300,0.006847222222222222,0.03500462962962963,0.1556111281865005,0.010383000984163353
Park_Ave_Tunnel_Segment/west_to_east/044_n00193_E_R.jpg,n00193,12.926999572831534,measured,6.463499786415767,4.423447097172861,-21.145840210864588,426,0.0,7.172665623369848e-05,1.7075389396493645e-05,0.0
east_40th_street/west_to_east/018_n00566_E_R.jpg,n00566,18.33106538284526,measured,9.16553269142263,3.1225159730526686,-15.256918134739841,300,0.01580324074074074,0.0711087962962963,0.16528239589445545,0.011705567508328133
east_39th_street/east_to_west/030_n00519_W_L.jpg,n00519,17.670532268798084,measured,8.835266134399042,3.238993089034934,-15.79922960908942,311,0.001163361914969632,0.006674258663808503,0.008674685890450512,0.000943415264156274
lexington_avenue/north_to_south/019_n00704_S_L.jpg,n00704,22.60826479812093,measured,11.304132399060466,2.5326339132502618,-12.470691941045208,244,0.002800546448087432,0.0037824453551912568,0.09481226385512619,0.009776824660587827
lexington_avenue/north_to_south/023_n00700_S_L.jpg,n00700,21.75741534281927,measured,10.878707671409636,2.6315389462981873,-12.94224569022055,253,0.003414580588493632,0.05445487483530962,0.041005771481616014,0.0030421358517980384
2nd_avenue/south_to_north/032_n00077_N_L.jpg,n00077,34.7823353571647,measured,17.39116767858235,1.6468129675725598,-8.180293297153673,158,0.0045622362869198315,0.009427742616033755,0.02521879783049416,0.004853291358921581
2nd_avenue/south_to_north/005_n00050_N_R.jpg,n00050,30.591586296393384,measured,15.295793148196692,1.8722593910701362,-9.28255358715863,180,0.0019984567901234567,0.17400077160493826,0.09086590851937747,0.0038524406940680096
east_35th_street/west_to_east/014_n00327_E_L.jpg,n00327,20.62807916951646,measured,10.31403958475823,2.7753897503239133,-13.62503657596477,266,0.017823203842940685,0.11877088554720133,0.19474481606701002,0.01091117382435944
east_41st_street/west_to_east/020_n00614_E_R.jpg,n00614,18.86133112504846,measured,9.43066556252423,3.0348963195889542,-14.847186362134236,292,0.0031202435312024353,0.005576959665144597,0.0023567918137478616,0.0008401867737138351
3rd_avenue/south_to_north/022_n00101_N_L.jpg,n00101,41.37861082389195,measured,20.689305411945973,1.3844019360158406,-6.889952811856133,133,0.004203216374269006,0.016160192147034253,0.04175359592177609,0.004783049416176913
east_38th_street/east_to_west/017_n00485_W_L.jpg,n00485,21.31220536736052,measured,10.65610268368026,2.6864318382786747,-13.203229466099053,258,0.0006136950904392764,0.02005813953488372,0.1418984262700209,0.007577980198757533
east_39th_street/east_to_west/024_n00525_W_R.jpg,n00525,17.99136450728315,measured,8.995682253641576,3.181353239983137,-15.531202655035534,306,0.0022671568627450982,0.02700617283950617,0.041664726281507976,0.004014268816302961
Park_Ave_East/south_to_north/030_n00143_N_L.jpg,n00143,48.39368628883891,measured,24.196843144419454,1.1837830716130877,-5.898827390406724,114,0.0006091617933723197,0.0020467836257309943,0.0001303938826641333,3.8807703173849195e-05
east_34th_street/east_to_west/026_n00288_W_L.jpg,n00288,30.68992998597939,measured,15.344964992989695,1.866264118950014,-9.253323641744617,179,0.007565176908752328,0.023351179391682186,0.18654047953902658,0.010526977562938333
Park_Ave_West/south_to_north/013_n00221_N_R.jpg,n00221,42.80775757989018,measured,21.40387878994509,1.338200457915518,-6.662032973180645,128,0.005045572916666667,0.21315646701388888,0.18118967342541625,0.004903353296015846
tudor_city_place/north_to_south/008_n00758_S_R.jpg,n00758,23.70169248919145,measured,11.850846244595726,2.4159379606440146,-11.912197287705833,232,0.019198994252873563,0.20174808429118773,0.2153571395307683,0.011892620637626087
east_35th_street/east_to_west/014_n00347_W_L.jpg,n00347,18.106156915120565,measured,9.053078457560282,3.1612246087173728,-15.43744597903886,304,0.009989491959064328,0.04132172880116959,0.0623422466865983,0.006943474251865098
east_35th_street/west_to_east/020_n00333_E_R.jpg,n00333,18.967365566610464,measured,9.483682783305232,3.017961602294892,-14.76782220970526,290,0.015122126436781609,0.08868295019157088,0.14631939981558578,0.01023941248242011
east_40th_street/east_to_west/024_n00571_W_L.jpg,n00571,18.639369630846925,measured,9.319684815423463,3.0709677267315953,-15.016048001716504,295,0.0004096045197740113,0.007132768361581921,0.011442063203777697,0.0019268024625816126
east_40th_street/east_to_west/014_n00581_W_L.jpg,n00581,25.69089018133021,measured,12.845445090665105,2.229072993593665,-11.013316380714599,214,0.007940680166147455,0.19232866043613708,0.25368867218667435,0.011333789711922658
east_39th_street/west_to_east/039_n00540_E_R.jpg,n00540,27.29100366198371,measured,13.645501830991854,2.098499499761637,-10.38205188911928,202,0.003871012101210121,0.019626650165016503,0.02701287794822121,0.0020843617374674403
east_39th_street/east_to_west/042_n00507_W_R.jpg,n00507,19.4511127600267,measured,9.72555638001335,2.9430388338036337,-14.416035390649345,283,0.0,0.0,0.0,0.0
