node_id,osm_name,hw,snap_m,is_pedestrian,fov
n00481,Cullum Street,unclassified,0.9288525903076801,False,90
n00482,Cullum Street,pedestrian,0.8852964326365377,True,180
n00483,Cullum Street,pedestrian,1.425413447653766,True,180
n00484,Cullum Street,pedestrian,0.39021381958127604,True,180
n00485,Custom House Walkway,footway,0.9149483645932902,True,180
n00486,Custom House Walkway,footway,1.2381265305623672,True,180
n00487,Custom House Walkway,footway,4.42724448807008,True,180
n00488,Custom House Walkway,footway,1.914909906278633,True,180
n00489,Custom House Walkway,service,4.622936858350932,False,90
n00490,Custom House Walkway,footway,3.104159034641306,True,180
n00491,Custom House Walkway,footway,1.406954346210346,True,180
n00492,Dark House Walk,footway,1.0130091725169197,True,180
n00493,Dark House Walk,footway,3.00022726252061,True,180
n00494,Dark House Walk,footway,2.0126216367082983,True,180
n00495,Devonshire Row,pedestrian,0.5084753795500871,True,180
n00496,Devonshire Row,pedestrian,1.3151753058009463,True,180
n00497,Devonshire Row,pedestrian,1.368170209932244,True,180
n00498,Devonshire Row,pedestrian,1.728834640370268,True,180
n00499,Distaff Lane,footway,1.2108758077018207,True,180
n00500,Distaff Lane,unclassified,1.230232609726301,False,90
n00501,Distaff Lane,unclassified,0.1062179666172262,False,90
n00502,Distaff Lane,unclassified,0.06134653455751255,False,90
n00503,Distaff Lane,unclassified,0.13179750581035177,False,90
n00504,Distaff Lane,unclassified,0.31928625269845057,False,90
n00505,Distaff Lane,unclassified,0.5591572598710595,False,90
n00506,Distaff Lane,unclassified,0.4523549753362201,False,90
n00507,Distaff Lane,unclassified,0.6327973447919645,False,90
n00508,Dowgate Hill,cycleway,0.550357737094958,True,180
n00509,Dowgate Hill,unclassified,0.670841857324617,False,90
n00510,Dowgate Hill,unclassified,0.20442337530789245,False,90
n00511,Dowgate Hill,unclassified,0.13584055449087626,False,90
n00512,Dowgate Hill,unclassified,0.0035191970887932253,False,90
n00513,Dowgate Hill,unclassified,0.14503201305381896,False,90
n00514,Dowgate Hill,unclassified,0.6698246977985631,False,90
n00515,Dunster Court,unclassified,1.9764781761710417,False,90
n00516,Dunster Court,service,3.9756473361611784,False,90
n00517,Dunster Court,unclassified,1.9764781761710417,False,90
n00518,Dunster Court,service,1.414563263219526,False,90
n00519,Dunster Court,service,9.863529211247581,False,90
n00520,Eastcheap,tertiary,2.4610054154144185,False,90
n00521,Eastcheap,tertiary,4.7873265236410685,False,90
n00522,Eastcheap,tertiary,0.3382089290580065,False,90
n00523,Eastcheap,tertiary,0.7161639417938024,False,90
n00524,Eastcheap,tertiary,0.09059779870697028,False,90
n00525,Eastcheap,tertiary,0.27195161872302764,False,90
n00526,Eastcheap,tertiary,0.2881183670628097,False,90
n00527,Eastcheap,tertiary,0.2060310326235509,False,90
n00528,Eastcheap,tertiary,0.9697155680506075,False,90
n00529,Eastcheap,tertiary,0.47162017121982475,False,90
n00530,Eastcheap,tertiary,0.09024211983085938,False,90
n00531,Eastcheap,tertiary,0.7707528868614838,False,90
n00532,Eastcheap,tertiary,0.5578057068776177,False,90
n00533,Eastcheap,tertiary,0.08589956766656641,False,90
n00534,Eastcheap,tertiary,3.278983611641256,False,90
n00535,Eastcheap,tertiary,0.159453227041569,False,90
n00536,Eastcheap,tertiary,0.29955528781495233,False,90
n00537,Eldon Street,tertiary,1.5448918255565554,False,90
n00538,Eldon Street,tertiary,0.9559042128200399,False,90
n00539,Eldon Street,tertiary,0.4344552497811842,False,90
n00540,Eldon Street,tertiary,0.37418934723967057,False,90
n00541,Fen Court,tertiary,0.477584321540356,False,90
n00542,Fen Court,pedestrian,1.2767531937203094,True,180
n00543,Fen Court,pedestrian,3.0500764600520482,True,180
n00544,Fen Court,pedestrian,0.6192733200191225,True,180
n00545,Fen Court,pedestrian,0.17855152028916865,True,180
n00546,Fenchurch Avenue,unclassified,0.4554692100601669,False,90
n00547,Fenchurch Avenue,unclassified,2.142707306248603,False,90
n00548,Fenchurch Avenue,unclassified,0.794702010125688,False,90
n00549,Fenchurch Avenue,unclassified,0.4854880352730571,False,90
n00550,Fenchurch Avenue,unclassified,0.159029262958976,False,90
n00551,Fenchurch Avenue,unclassified,0.10512729144983629,False,90
n00552,Fenchurch Avenue,unclassified,0.44404177554140817,False,90
n00553,Fenchurch Street,primary,2.2714073771552434,False,90
n00554,Fenchurch Street,tertiary,0.009579764735785035,False,90
n00555,Fenchurch Street,tertiary,2.9613375831857076,False,90
n00556,Fenchurch Street,tertiary,0.8043972673435671,False,90
n00557,Fenchurch Street,tertiary,0.8537353199186977,False,90
n00558,Fenchurch Street,tertiary,0.583637724959508,False,90
n00559,Fenchurch Street,tertiary,0.2995786814840534,False,90
n00560,Fenchurch Street,tertiary,0.35970658823668816,False,90
n00561,Fenchurch Street,tertiary,0.4789299435764477,False,90
n00562,Fenchurch Street,tertiary,0.5859659285457485,False,90
n00563,Fenchurch Street,tertiary,0.6732539854068992,False,90
n00564,Fenchurch Street,tertiary,0.5122086896951316,False,90
n00565,Fenchurch Street,tertiary,0.48518906497989983,False,90
n00566,Fenchurch Street,tertiary,0.1955379657366624,False,90
n00567,Fenchurch Street,tertiary,0.477584321540356,False,90
n00568,Fenchurch Street,tertiary,1.5440753071376894,False,90
n00569,Fenchurch Street,tertiary,1.200268916594353,False,90
n00570,Fenchurch Street,tertiary,0.9498521058993182,False,90
n00571,Fenchurch Street,tertiary,1.920096984764698,False,90
n00572,Finch Lane,unclassified,0.5562459141159893,False,90
n00573,Finch Lane,unclassified,0.466880021453155,False,90
n00574,Finch Lane,unclassified,3.1250934108362394,False,90
n00575,Finch Lane,unclassified,1.608363967357721,False,90
n00576,Finch Lane,unclassified,0.5970246041452058,False,90
n00577,Finsbury Circus,tertiary,0.940087460375237,False,90
n00578,Finsbury Circus,unclassified,0.7933296763285052,False,90
n00579,Finsbury Circus,unclassified,2.0830987920455697,False,90
n00580,Finsbury Circus,unclassified,0.7697907478940228,False,90
n00581,Finsbury Circus,unclassified,1.6706960797321742,False,90
n00582,Finsbury Circus,unclassified,2.0194497235732416,False,90
n00583,Finsbury Circus,unclassified,1.6673872591991241,False,90
n00584,Finsbury Circus,unclassified,1.3618791784741207,False,90
n00585,Finsbury Circus,unclassified,0.9487528413662192,False,90
n00586,Finsbury Circus,unclassified,0.9690779411402447,False,90
n00587,Finsbury Circus,unclassified,3.8500044134483855,False,90
n00588,Finsbury Circus,unclassified,3.744528493135709,False,90
n00589,Finsbury Circus,unclassified,2.7396594829238166,False,90
n00590,Finsbury Circus,unclassified,1.7417793145337712,False,90
n00591,Finsbury Circus,unclassified,0.7418293949657412,False,90
n00592,Finsbury Circus,unclassified,1.1289554606510785,False,90
n00593,Finsbury Circus,unclassified,1.0293165709577419,False,90
n00594,Finsbury Circus,unclassified,0.7080522364844173,False,90
n00595,Finsbury Circus,unclassified,1.0408841319598467,False,90
n00596,Finsbury Circus,unclassified,1.9841154860461336,False,90
n00597,Finsbury Circus,unclassified,2.233870203919206,False,90
n00598,Finsbury Circus,unclassified,2.5161708212264946,False,90
n00599,Fish Street Hill,pedestrian,1.3697448059525241,True,180
n00600,Fish Street Hill,pedestrian,1.661292925007295,True,180
n00601,Fish Street Hill,pedestrian,0.7252103833295181,True,180
n00602,Fish Street Hill,pedestrian,0.1658062725040978,True,180
n00603,Fisherman's Hall Wharf,footway,0.45399612312103943,True,180
n00604,Fisherman's Hall Wharf,primary,0.9388567874614797,False,90
n00605,Fisherman's Hall Wharf,footway,1.0447956900846547,True,180
n00606,Fisherman's Hall Wharf,footway,0.215738442584322,True,180
n00607,Fisherman's Hall Wharf,footway,0.18667233777548448,True,180
n00608,Fisherman's Hall Wharf,footway,1.4454350933701419,True,180
n00609,Fisherman's Hall Wharf,footway,0.746385670611783,True,180
n00610,Fore Street,unclassified,0.5349436451396565,False,90
n00611,Fore Street,residential,1.2446776703889364,False,90
n00612,Fore Street,residential,0.3419062911858887,False,90
n00613,Fore Street,residential,0.384118725780564,False,90
n00614,Fore Street,residential,0.7762009471243774,False,90
n00615,Fore Street,residential,2.038694048822907,False,90
n00616,Fore Street,residential,1.9436861241677492,False,90
n00617,Fore Street,residential,1.3912266275694969,False,90
n00618,Fore Street,residential,0.8091676715712472,False,90
n00619,Fore Street Avenue,unclassified,0.5349436451396565,False,90
n00620,Fore Street Avenue,unclassified,0.846043820172092,False,90
n00621,Fore Street Avenue,unclassified,0.2520644708521396,False,90
n00622,Fore Street Avenue,unclassified,2.5882893882682447,False,90
n00623,Fore Street Avenue,cycleway,3.33135580953649,True,180
n00624,Foster Lane,unclassified,0.2758363824900352,False,90
n00625,Foster Lane,unclassified,0.3581174981311305,False,90
n00626,Foster Lane,unclassified,0.9044208517190129,False,90
n00627,Foster Lane,unclassified,1.0713028098403434,False,90
n00628,Foster Lane,unclassified,1.2739195271939345,False,90
n00629,Foster Lane,unclassified,0.6377726425180352,False,90
n00630,Foster Lane,unclassified,0.13667843932722085,False,90
n00631,Foster Lane,unclassified,1.737560432470723,False,90
n00632,Foster Lane,unclassified,1.974509675218348,False,90
n00633,Frederick's Place,residential,0.7976543948891789,False,90
n00634,Frederick's Place,residential,0.7111289822557039,False,90
n00635,Frederick's Place,residential,0.6902531966276114,False,90
n00636,Friday Street,tertiary,0.96352214867133,False,90
n00637,Friday Street,tertiary,1.8058585127543128,False,90
n00638,Friday Street,tertiary,1.1504386302782175,False,90
n00639,Friday Street,tertiary,1.0795367088330403,False,90
n00640,Friday Street,tertiary,1.113087635489446,False,90
n00641,Fyefoot Lane,footway,1.1391176659048299,True,180
n00642,Fyefoot Lane,footway,0.9038264079028627,True,180
n00643,Fyefoot Lane,footway,0.7198482007807931,True,180
n00644,Gardner's Lane,residential,1.7694574154403981,False,90
n00645,Gardner's Lane,service,0.2113796019724877,False,90
n00646,Gardner's Lane,residential,7.957012580519436,False,90
n00647,Garlick Hill,unclassified,0.619182145195913,False,90
n00648,Garlick Hill,unclassified,0.5361397831402799,False,90
n00649,Garlick Hill,unclassified,0.39510777804608316,False,90
n00650,Garlick Hill,unclassified,0.20949472090065796,False,90
n00651,Garlick Hill,residential,0.45222915213640785,False,90
n00652,Garlick Hill,residential,0.03577156389033768,False,90
n00653,Garlick Hill,tertiary,0.16670564914887986,False,90
n00654,George Yard,unclassified,0.21735199568007116,False,90
n00655,George Yard,unclassified,0.06287186761045956,False,90
n00656,George Yard,unclassified,0.6624338933918855,False,90
n00657,Globe View Walkway,footway,6.3103578200074955,True,180
n00658,Globe View Walkway,footway,2.0078660560455037,True,180
n00659,Globe View Walkway,footway,2.018255701263779,True,180
n00660,Globe View Walkway,footway,2.478389873280916,True,180
n00661,Globe View Walkway,footway,2.784487346706154,True,180
n00662,Globe View Walkway,footway,4.795610192073911,True,180
n00663,Globe View Walkway,footway,2.6033587785281442,True,180
n00664,Goldsmith Street,unclassified,1.2855007858006855,False,90
n00665,Goldsmith Street,unclassified,0.20165011144413325,False,90
n00666,Goldsmith Street,unclassified,0.7327194515099913,False,90
n00667,Gophir Lane,residential,1.4822528307300904,False,90
n00668,Gophir Lane,residential,1.1973891373383763,False,90
n00669,Gracechurch Street,primary,1.6145186910536096,False,90
n00670,Gracechurch Street,primary,1.2822824142201708,False,90
n00671,Gracechurch Street,primary,1.2948548058827538,False,90
n00672,Gracechurch Street,footway,0.18446053449992758,True,180
n00673,Gracechurch Street,primary,1.6733425006969909,False,90
n00674,Gracechurch Street,primary,1.0492411797318655,False,90
n00675,Gracechurch Street,primary,0.7791717381665972,False,90
n00676,Gracechurch Street,primary,0.0837555671892614,False,90
n00677,Gracechurch Street,tertiary,0.4326667111578794,False,90
n00678,Gracechurch Street,tertiary,2.179541268957798,False,90
n00679,Gracechurch Street,primary,0.5473293269307793,False,90
n00680,Gracechurch Street,primary,0.7763887881519952,False,90
n00681,Gracechurch Street,primary,1.4106573125604065,False,90
n00682,Gracechurch Street,primary,1.8830828594613866,False,90
n00683,Gracechurch Street,primary,4.294861192868296,False,90
n00684,Gracechurch Street,primary,3.432388329699519,False,90
n00685,Gracechurch Street,primary,0.49811371256514775,False,90
n00686,Gracechurch Street,primary,0.1681398636142705,False,90
n00687,Gracechurch Street,primary,0.8363182245297546,False,90
n00688,Gracechurch Street,primary,0.48325191133105566,False,90
n00689,Gracechurch Street,primary,0.4768314493438803,False,90
n00690,Gracechurch Street,primary,0.26374465866076224,False,90
n00691,Gracechurch Street,primary,0.24135470708393625,False,90
n00692,Gracechurch Street,primary,0.1482419373259937,False,90
n00693,Great Bell Alley,footway,1.9590702388849108,True,180
n00694,Great Bell Alley,footway,1.6769988643709162,True,180
n00695,Great St. Helens,service,0.9394461294022783,False,90
n00696,Great St. Helens,unclassified,0.021023403582627824,False,90
n00697,Great St. Helens,unclassified,0.3257462120877615,False,90
n00698,Great St. Helens,unclassified,0.7414605981962094,False,90
n00699,Great St. Thomas Apostle,unclassified,1.4060397526637565,False,90
n00700,Great St. Thomas Apostle,unclassified,0.5331364938579964,False,90
n00701,Great St. Thomas Apostle,unclassified,0.6808907500749175,False,90
n00702,Great St. Thomas Apostle,unclassified,0.6305263445656245,False,90
n00703,Great Swan Alley,pedestrian,0.5359090739443894,True,180
n00704,Great Swan Alley,unclassified,1.096534327252609,False,90
n00705,Great Swan Alley,unclassified,0.9987921902066376,False,90
n00706,Great Swan Alley,unclassified,1.014874852851636,False,90
n00707,Great Swan Alley,unclassified,0.5142785115944593,False,90
n00708,Great Swan Alley,tertiary,0.4233807060816401,False,90
n00709,Great Swan Alley,footway,1.8472877283180102,True,180
n00710,Great Swan Alley,service,2.14951188029338,False,90
n00711,Great Tower Street,primary,2.88296789098893,False,90
n00712,Great Tower Street,tertiary,1.8296127192272456,False,90
n00713,Great Tower Street,tertiary,1.5057692518120775,False,90
n00714,Great Tower Street,tertiary,1.5920843333566173,False,90
n00715,Great Tower Street,tertiary,0.43976979462296784,False,90
n00716,Great Tower Street,tertiary,0.26769147497267004,False,90
n00717,Great Tower Street,tertiary,1.7163734687446213,False,90
n00718,Great Tower Street,tertiary,2.9844745669701895,False,90
n00719,Great Tower Street,tertiary,0.5855802890781776,False,90
n00720,Great Tower Street,tertiary,1.3217890799347023,False,90
n00721,Great Trinity Lane,residential,0.45222915213640785,False,90
n00722,Great Trinity Lane,residential,0.15023260801396043,False,90
n00723,Great Trinity Lane,residential,0.0625633606214326,False,90
n00724,Great Winchester Street,unclassified,0.09839068667990208,False,90
n00725,Great Winchester Street,unclassified,0.41767078621529186,False,90
n00726,Great Winchester Street,unclassified,0.7947657418559189,False,90
n00727,Great Winchester Street,unclassified,0.424741176608253,False,90
n00728,Great Winchester Street,unclassified,1.1628055665381327,False,90
n00729,Great Winchester Street,unclassified,0.29575336027147864,False,90
n00730,Great Winchester Street,unclassified,2.6855560831001375,False,90
n00731,Great Winchester Street,unclassified,2.017667905394111,False,90
n00732,Great Winchester Street,unclassified,2.2281930610303995,False,90
n00733,Gresham Street,tertiary,0.9347548049203956,False,90
n00734,Gresham Street,tertiary,0.5673660179558068,False,90
n00735,Gresham Street,tertiary,0.23899429639321013,False,90
n00736,Gresham Street,tertiary,0.8464141271351938,False,90
n00737,Gresham Street,tertiary,0.926350581839409,False,90
n00738,Gresham Street,tertiary,0.7599050066001126,False,90
n00739,Gresham Street,pedestrian,2.221050909247621,True,180
n00740,Gresham Street,tertiary,1.959943949217176,False,90
n00741,Gresham Street,tertiary,1.0477330392874997,False,90
n00742,Gresham Street,tertiary,1.0042472377095557,False,90
n00743,Gresham Street,unclassified,0.32934804138027807,False,90
n00744,Gresham Street,tertiary,1.5721658655361355,False,90
n00745,Gresham Street,tertiary,0.2184509859641629,False,90
n00746,Gresham Street,tertiary,0.508332983928121,False,90
n00747,Gresham Street,tertiary,1.0076388316330558,False,90
n00748,Gresham Street,tertiary,0.9574108457249534,False,90
n00749,Gresham Street,tertiary,1.727995060331295,False,90
n00750,Gresham Street,tertiary,1.6558603018068583,False,90
n00751,Gresham Street,tertiary,1.4373224407672418,False,90
n00752,Gresham Street,tertiary,1.3215832196982096,False,90
n00753,Gresham Street,tertiary,1.7157468903090227,False,90
n00754,Gresham Street,unclassified,1.924065261725004,False,90
n00755,Gresham Street,tertiary,0.85143339679183,False,90
n00756,Gresham Street,tertiary,0.4997103362802813,False,90
n00757,Gresham Street,tertiary,1.567471043206501,False,90
n00758,Grocers' Hall Court,tertiary,1.5937415574214362,False,90
n00759,Grocers' Hall Court,residential,0.6368320333947693,False,90
n00760,Grocers' Hall Court,residential,1.850248869773871,False,90
n00761,Guildhall Buildings,unclassified,0.2144030565272881,False,90
n00762,Guildhall Buildings,pedestrian,0.041440586128165535,True,180
n00763,Guildhall Buildings,pedestrian,1.9492718592158373,True,180
n00764,Guildhall Yard,tertiary,0.4012780073484305,False,90
n00765,Guildhall Yard,pedestrian,1.8682942694695557,True,180
n00766,Gutter Lane,unclassified,0.3229605159858481,False,90
n00767,Gutter Lane,unclassified,0.5503101257743123,False,90
n00768,Gutter Lane,service,0.5995177261335858,False,90
n00769,Gutter Lane,unclassified,0.33611032255749435,False,90
n00770,Gutter Lane,unclassified,0.2270016490370091,False,90
n00771,Gutter Lane,unclassified,0.05306737552847065,False,90
n00772,Gutter Lane,unclassified,0.09696321182329559,False,90
n00773,Gutter Lane,unclassified,0.09303826530544569,False,90
n00774,Gutter Lane,unclassified,1.0770310793502365,False,90
n00775,Hanseatic Walk,footway,0.7083536179225217,True,180
n00776,Hanseatic Walk,footway,0.10681636596533124,True,180
n00777,Hanseatic Walk,footway,1.4476424520901428,True,180
n00778,Hanseatic Walk,footway,1.099994026118217,True,180
n00779,Hanseatic Walk,footway,0.32172214080414774,True,180
n00780,Harp Lane,residential,1.5049900315786362,False,90
n00781,Harp Lane,service,0.15266994031844114,False,90
n00782,High Timber Street,residential,0.2590458303728932,False,90
n00783,High Timber Street,unclassified,0.7464500298792072,False,90
n00784,High Timber Street,unclassified,2.277806701798814,False,90
n00785,High Timber Street,unclassified,0.17682456711602726,False,90
n00786,High Timber Street,unclassified,0.6792185966684338,False,90
n00787,High Timber Street,unclassified,0.5554166465437895,False,90
n00788,High Timber Street,unclassified,0.010715258301292798,False,90
n00789,Houndsditch,primary,0.7758092146578602,False,90
n00790,Houndsditch,unclassified,2.1226262125923476,False,90
n00791,Houndsditch,unclassified,0.30561882280103786,False,90
n00792,Houndsditch,unclassified,0.13848741182387492,False,90
n00793,Houndsditch,unclassified,0.06977803086991635,False,90
n00794,Huggin Hill,footway,1.8277115233921069,True,180
n00795,Huggin Hill,footway,1.3806902750307253,True,180
n00796,Huggin Hill,footway,1.2394839751510736,True,180
n00797,Huggin Hill,footway,1.9518792645392262,True,180
n00798,Huggin Hill,footway,2.234294615478467,True,180
n00799,Idol Lane,unclassified,0.6306772193137701,False,90
n00800,Idol Lane,unclassified,0.9329191415236212,False,90
n00801,Idol Lane,unclassified,0.05055928182108433,False,90
n00802,Idol Lane,unclassified,0.4389294456703117,False,90
n00803,Idol Lane,unclassified,0.294889646636213,False,90
n00804,Ironmonger Lane,tertiary,0.30348308797197965,False,90
n00805,Ironmonger Lane,residential,0.5897037492976078,False,90
n00806,Ironmonger Lane,residential,1.3288745792032122,False,90
n00807,Ironmonger Lane,residential,1.40596570758659,False,90
n00808,Ironmonger Lane,residential,1.0887589111856786,False,90
n00809,Ironmonger Lane,residential,0.4150929304597438,False,90
n00810,Ironmonger Lane,residential,0.02124992617199395,False,90
n00811,Ironmonger Lane,residential,0.33084551452447925,False,90
n00812,Kennett Wharf Lane,footway,1.029447991673445,True,180
n00813,Kennett Wharf Lane,residential,1.217614063109526,False,90
n00814,Kennett Wharf Lane,footway,0.6885872631603873,True,180
n00815,Kennett Wharf Lane,residential,1.063609166294201,False,90
n00816,Kennett Wharf Lane,footway,3.6277961491309885,True,180
n00817,King Street,unclassified,0.1345360673221241,False,90
n00818,King Street,tertiary,1.253081964143562,False,90
n00819,King Street,tertiary,0.2913293308759682,False,90
n00820,King Street,tertiary,0.5309228843100283,False,90
n00821,King Street,tertiary,0.10832881031163583,False,90
n00822,King Street,tertiary,0.09674200160742168,False,90
n00823,King Street,footway,3.0621633885185764,True,180
n00824,King Street,tertiary,0.4012780073484305,False,90
n00825,King William Street,primary,1.1948258378597365,False,90
n00826,King William Street,primary,1.3757271813019392,False,90
n00827,King William Street,primary,0.27834644938947434,False,90
n00828,King William Street,primary,0.6608479951352336,False,90
n00829,King William Street,primary,0.4427023493977056,False,90
n00830,King William Street,primary,0.12178357086975383,False,90
n00831,King William Street,primary,0.689581649468988,False,90
n00832,King William Street,primary,0.08133244872008871,False,90
n00833,King William Street,primary,0.8882515476729832,False,90
n00834,King William Street,primary,0.11160917775367012,False,90
n00835,King William Street,primary,0.004219446626944279,False,90
n00836,King William Street,primary,0.8572877674155162,False,90
n00837,King William Street,footway,0.03844164152149509,True,180
n00838,King William Street,footway,0.1742691356179488,True,180
n00839,King William Street,footway,0.521318073186533,True,180
n00840,King William Street,tertiary,1.4412703723947098,False,90
n00841,King William Street,footway,0.9285424419651928,True,180
n00842,King William Street,tertiary,1.6766954197689317,False,90
n00843,King William Street,steps,1.3105716540116978,True,180
n00844,King William Street,tertiary,1.0884827940818835,False,90
n00845,King William Street,steps,0.11642447051916241,True,180
n00846,King William Street,unclassified,0.5394757053878252,False,90
n00847,King William Street,tertiary,2.9350397555428707,False,90
n00848,King William Street,tertiary,1.3809209914960892,False,90
n00849,King William Street,tertiary,0.03636651341614521,False,90
n00850,King William Street,footway,0.07036056373000722,True,180
n00851,King William Street,footway,2.739969118755039,True,180
n00852,King's Arms Yard,unclassified,0.7842680396541885,False,90
n00853,King's Arms Yard,unclassified,2.1724035813978038,False,90
n00854,King's Arms Yard,unclassified,1.310207877365063,False,90
n00855,King's Arms Yard,unclassified,3.8265168239200626,False,90
n00856,King's Arms Yard,unclassified,2.624349217165817,False,90
n00857,King's Arms Yard,unclassified,2.892264097464831,False,90
n00858,Lambeth Hill,unclassified,0.2324911594482551,False,90
n00859,Lambeth Hill,unclassified,0.49896570933144646,False,90
n00860,Lambeth Hill,unclassified,0.2098134740297153,False,90
n00861,Lambeth Hill,unclassified,0.1478332440133792,False,90
n00862,Lambeth Hill,unclassified,1.2152185775730515,False,90
n00863,Lambeth Hill,cycleway,0.2683611777324966,True,180
n00864,Langthorn Court,service,0.07960532033571098,False,90
n00865,Langthorn Court,service,0.07960532033571098,False,90
n00866,Laurence Pountney Hill,residential,0.007265133284899955,False,90
n00867,Laurence Pountney Hill,footway,3.1213200754114503,True,180
n00868,Laurence Pountney Hill,unclassified,0.5598881503671606,False,90
n00869,Laurence Pountney Hill,unclassified,0.5340395429712753,False,90
n00870,Laurence Pountney Hill,unclassified,0.5598881503671606,False,90
n00871,Laurence Pountney Hill,residential,1.287536917485407,False,90
n00872,Laurence Pountney Hill,unclassified,0.2503319483876282,False,90
n00873,Laurence Pountney Hill,pedestrian,0.21606551244182204,True,180
n00874,Laurence Pountney Lane,primary,0.2255178924660307,False,90
n00875,Laurence Pountney Lane,residential,0.38683876583077764,False,90
n00876,Laurence Pountney Lane,residential,0.19046287768089154,False,90
n00877,Laurence Pountney Lane,residential,0.28137166010397174,False,90
n00878,Laurence Pountney Lane,residential,0.06368903295522617,False,90
n00879,Laurence Pountney Lane,residential,0.07132091997924858,False,90
n00880,Laurence Pountney Lane,residential,1.0556728293102906,False,90
n00881,Lawrence Lane,unmatched,13.360082137822012,False,90
n00882,Lawrence Lane,unclassified,0.3422242530920765,False,90
n00883,Lawrence Lane,unclassified,0.555061164167769,False,90
n00884,Lawrence Lane,unclassified,1.9695643280113355,False,90
n00885,Lawrence Lane,unclassified,1.6380895541150493,False,90
n00886,Leadenhall Market,pedestrian,1.493089753156246,True,180
n00887,Leadenhall Market,pedestrian,0.7947129140245655,True,180
n00888,Leadenhall Market,pedestrian,0.4536685099951851,True,180
n00889,Leadenhall Market,pedestrian,0.5964602143207998,True,180
n00890,Leadenhall Market,pedestrian,0.7925450387332842,True,180
n00891,Leadenhall Place,unclassified,0.8089285294480416,False,90
n00892,Leadenhall Place,service,1.266460899931166,False,90
n00893,Leadenhall Place,service,0.9655127278101385,False,90
n00894,Leadenhall Street,tertiary,1.1105726460553567,False,90
n00895,Leadenhall Street,tertiary,2.0451836353556843,False,90
n00896,Leadenhall Street,tertiary,0.46537309377255787,False,90
n00897,Leadenhall Street,tertiary,0.9926028891262525,False,90
n00898,Leadenhall Street,tertiary,0.8243816161946408,False,90
n00899,Leadenhall Street,tertiary,0.9406982065419266,False,90
n00900,Leadenhall Street,tertiary,1.6565772497013274,False,90
n00901,Leadenhall Street,tertiary,2.242533641542145,False,90
n00902,Leadenhall Street,tertiary,2.4479025374138654,False,90
n00903,Leadenhall Street,tertiary,2.9521862316926835,False,90
n00904,Leadenhall Street,tertiary,0.7926149767929459,False,90
n00905,Leadenhall Street,tertiary,2.3413848551871013,False,90
n00906,Leadenhall Street,tertiary,2.1495601068990497,False,90
n00907,Leadenhall Street,tertiary,5.587436261561,False,90
n00908,Leadenhall Street,tertiary,1.5792089757457932,False,90
n00909,Lime Street,tertiary,0.583637724959508,False,90
n00910,Lime Street,unclassified,0.613637649269437,False,90
n00911,Lime Street,unclassified,0.22405404590870298,False,90
n00912,Lime Street,unclassified,1.5429757007763834,False,90
n00913,Lime Street,unclassified,0.6038613792954356,False,90
n00914,Lime Street,unclassified,3.0699333127670667,False,90
n00915,Lime Street,unclassified,0.623122406684335,False,90
n00916,Lime Street,unclassified,0.8089285294480416,False,90
n00917,Lime Street,unclassified,0.9609032088120515,False,90
n00918,Lime Street,unclassified,1.038888167510429,False,90
n00919,Lime Street,living_street,0.055690536705261966,True,180
n00920,Lime Street,living_street,0.46730142970039384,True,180
n00921,Lime Street,unclassified,0.2575191042286743,False,90
n00922,Lime Street,unclassified,0.22872156084259598,False,90
n00923,Lime Street,tertiary,1.6565772497013274,False,90
n00924,Lime Street Passage,unclassified,0.9419645081112799,False,90
n00925,Lime Street Passage,pedestrian,1.2664804629899855,True,180
n00926,Lime Street Passage,pedestrian,2.9947185921312016,True,180
n00927,Lime Street Passage,pedestrian,0.044120382535751755,True,180
n00928,Lime Street Passage,pedestrian,0.823743481880662,True,180
n00929,Little Britain,residential,0.1847689735628524,False,90
n00930,Little Britain,residential,0.20962395206804285,False,90
n00931,Little Britain,residential,0.23502673203513347,False,90
n00932,Little Britain,residential,0.23716402808747009,False,90
n00933,Little Britain,residential,0.07150381460972202,False,90
n00934,Little College Lane,pedestrian,1.4599318160335273,True,180
n00935,Little College Lane,pedestrian,0.05274083204397224,True,180
n00936,Little Trinity Lane,unclassified,0.619182145195913,False,90
n00937,Little Trinity Lane,unclassified,0.07125871836161071,False,90
n00938,Little Trinity Lane,unclassified,0.46297797662405105,False,90
n00939,Little Trinity Lane,unclassified,0.18318413999251287,False,90
n00940,Little Trinity Lane,unclassified,0.28980520185433684,False,90
n00941,Little Trinity Lane,unclassified,0.0853111463906257,False,90
n00942,Little Trinity Lane,unclassified,0.18628041313494992,False,90
n00943,Liverpool Street,primary,1.0349339658591437,False,90
n00944,Liverpool Street,residential,0.8054500081602917,False,90
n00945,Liverpool Street,residential,0.07006425681373857,False,90
n00946,Liverpool Street,residential,1.7292554685295358,False,90
n00947,Liverpool Street,residential,0.5721072804487045,False,90
n00948,Liverpool Street,residential,0.7051133426617748,False,90
n00949,Liverpool Street,pedestrian,0.7941728251565099,True,180
n00950,Liverpool Street,pedestrian,1.8673321639303702,True,180
n00951,Liverpool Street,tertiary,0.3313430673354182,False,90
n00952,Liverpool Street,pedestrian,1.814593849190615,True,180
n00953,Liverpool Street,pedestrian,0.9431366892767411,True,180
n00954,Liverpool Street,elevator,0.4111351444335499,False,90
