node_id,status,pano_id,pano_date,pano_lat,pano_lon,node_lat,node_lon,month,year,pano_offset_m,usable,typology,osm_name,northing_m
n00133,OK,99ltcoPMZKzrLr2wtGqt4g,2026-04,40.74989088210302,-73.97918909964774,40.749906,-73.979172,4,2026,2.213793684631115,True,avenue_canyon,Park Avenue,378.55533714404083
n00134,OK,dW4QKQl3qkVwTJfM45heZw,2026-04,40.75004655375824,-73.97907180348909,40.750064,-73.979058,4,2026,2.260367317774019,True,avenue_canyon,Park Avenue,398.49185671563293
n00135,OK,ohb47A8Yzivy9Ina4hEf9g,2026-04,40.75026081739833,-73.97890527510427,40.75022100000001,-73.97894,4,2026,5.304148872762002,True,avenue_canyon,Park Avenue,418.4952399125965
n00136,OK,Qy2yuSG9nfZahp0EyDI03A,2026-04,40.75034525309832,-73.97883577613956,40.75037699999999,-73.978823,4,2026,3.685740818667096,True,avenue_canyon,Park Avenue,438.3610566221595
n00137,OK,pCRLF446XMkKqywK3mot_g,2026-04,40.7505034119034,-73.97871265081525,40.75053299999999,-73.978705,4,2026,3.3476241325557883,True,avenue_canyon,Park Avenue,458.26775935556606
n00138,OK,9rX19T-7gd8eikjVAsXHPA,2026-04,40.75065965335288,-73.97859248472716,40.75070399999999,-73.97863,4,2026,5.853945526962221,True,avenue_canyon,Park Avenue,477.86657008056204
n00139,OK,GlGDWEKb4yUoSSMokAiYlw,2026-04,40.75078931818715,-73.97845716327389,40.750807,-73.978486,4,2026,3.127325801864423,True,avenue_canyon,Park Avenue,493.71224487732815
n00140,OK,vH42yswVrH1gTcCnaOvaew,2026-04,40.75082901974996,-73.97856316060323,40.750877,-73.978567,4,2026,5.336373287978586,True,avenue_canyon,Park Avenue,497.16810946620427
n00141,OK,g5gjCjVOEWChkWQ85-YOhw,2024-09,40.75097071316441,-73.97835807096307,40.750964,-73.97837,9,2024,1.2528696879225123,False,avenue_canyon,Park Avenue,513.6338560298275
n00142,OK,KZtpyQqXvUjjkc_zl66Qpw,2024-07,40.75110865988876,-73.97825772313203,40.75112200000001,-73.978256,7,2024,1.4880783650282021,False,avenue_canyon,Park Avenue,533.5703756015255
n00143,OK,nmao-iaqH5YVKmM5GF61Qg,2024-09,40.7512462969509,-73.97815997586467,40.75128,-73.978142,9,2024,4.037603533283234,False,avenue_canyon,Park Avenue,553.5068951711626
n00144,OK,Omv7M4QBzH22o5B4vMEPcw,2026-04,40.75156664067161,-73.97806635366477,40.751568,-73.978081,4,2026,1.2456803136673653,True,avenue_canyon,Park Avenue,583.8449156915618
n00145,OK,85pdfEBdqqoJ33RT4xF4Bw,2026-04,40.75172251312325,-73.97795264388174,40.751725999999984,-73.977966,4,2026,1.1921720225838672,True,avenue_canyon,Park Avenue,603.8223212829816
n00146,OK,FI_ybNhE87x7pdnKdwJvhw,2026-04,40.75188075683488,-73.97783758888302,40.751883,-73.977851,4,2026,1.1592805943767934,True,avenue_canyon,Park Avenue,623.7030464143852
n00147,OK,SvG98tr7dZt62b6zB1JP7w,2026-04,40.75203831526724,-73.97771930545714,40.752041,-73.977735,4,2026,1.3580985134290058,True,avenue_canyon,Park Avenue,643.7213380290677
n00148,OK,2eazXcWj-vJfvH83bHs7-w,2026-04,40.75217886277156,-73.97761447345938,40.752195,-73.977622,4,2026,1.9008230339024748,True,avenue_canyon,Park Avenue,663.2302497280839
n00149,OK,nhmgT5TPsAZ9_8yFR2EdnA,2026-04,40.75227929749319,-73.97744534318686,40.75226699999999,-73.977429,4,2026,1.9410012406887287,True,avenue_canyon,Park Avenue,678.0822452660163
n00150,OK,NbcB2BO410gKBB9M3CJe0g,2026-04,40.75218696208263,-73.97722509696743,40.75218100000001,-73.97722100000001,4,2026,0.7468053503917335,True,avenue_canyon,Park Avenue,678.2720180727899
n00151,OK,6JvazaFjaQ6NVAiUQYdU8w,2026-04,40.75212340868027,-73.97700476081884,40.75213,-73.977002,4,2026,0.7679590093432469,True,avenue_canyon,Park Avenue,682.2953533045667
n00152,OK,43Pi6IRpO9uN5zEqpG0Lrg,2026-04,40.74702844891409,-73.98150756728806,40.746964,-73.981446,4,2026,8.84371779874091,True,avenue_canyon,Park Avenue,1.146602674002395
n00153,OK,6zAkCBSpU3M99ZZXtIStTA,2026-04,40.74450247487223,-73.97520771595362,40.744502,-73.975202,4,2026,0.48548719243822386,True,avenue_canyon,Park Avenue,18.41162549575813
n00154,OK,O6I5LHBMTxflbZb3whSJUQ,2026-04,40.74708650410748,-73.98136211462095,40.747122,-73.981331,4,2026,4.735948301234369,True,avenue_canyon,Park Avenue,21.12400826679618
n00155,OK,Uezmj67xluIzkiqX9zGqAQ,2026-04,40.74467679199704,-73.97511122262608,40.744666,-73.975103,4,2026,1.3846925191322328,True,avenue_canyon,Park Avenue,38.31493751116898
n00156,OK,BvRFhjAenEZn5eEPIGYbow,2026-04,40.74731186533705,-73.98130920641016,40.74727899999999,-73.981216,4,2026,8.674040075536281,True,avenue_canyon,Park Avenue,41.004733396138874
n00157,OK,2Ghb6OkMc5bt25lTNDfJiQ,2026-04,40.7448363022001,-73.9749991252982,40.744826,-73.974995,4,2026,1.1955593822945876,True,avenue_canyon,Park Avenue,58.19950187394642
n00158,OK,_tGMU6hbFV-rqb7DxTPHdQ,2026-04,40.74747229593662,-73.98119083544516,40.74743699999999,-73.981101,4,2026,8.537101449975028,True,avenue_canyon,Park Avenue,60.98213898893266
n00159,OK,zlQ1RQVN6JnIQHMeimfkyw,2026-04,40.7450000655217,-73.97488406853294,40.744984,-73.974882,4,2026,1.7920417286196495,True,avenue_canyon,Park Avenue,78.09513542296293
n00160,OK,yb_1nYypvIbQe8-2vQoJow,2026-04,40.74763086861358,-73.98107371985805,40.74759399999999,-73.980985,4,2026,8.535843262806143,True,avenue_canyon,Park Avenue,80.90375014016405
n00161,OK,F106toC2b2kwsUMtqssyWw,2026-04,40.74519557264246,-73.97477860724419,40.745143,-73.974769,4,2026,5.892441703954317,True,avenue_canyon,Park Avenue,98.08744943426842
n00162,OK,pOSwsJ8_SvbYU8zy2QsbwQ,2026-04,40.74775041852552,-73.98084370320242,40.747752,-73.98087,4,2026,2.227144175733331,True,avenue_canyon,Park Avenue,100.88115573433177
n00163,OK,yFY5Olb08EaDewr2zfOhYg,2026-04,40.74531765145256,-73.9746540444741,40.745300999999984,-73.974656,4,2026,1.855916827797511,True,avenue_canyon,Park Avenue,117.98308298133
n00164,OK,l6WAUWLHrV3oqv2LCSFrJA,2026-04,40.74794135270684,-73.98084621410696,40.747909,-73.980755,4,2026,8.497453723329885,True,avenue_canyon,Park Avenue,120.76188086436142
n00165,OK,4TvHYHozjXp6GAu4AhwgsA,2026-04,40.7454749083094,-73.97455423277938,40.74546099999999,-73.974546,4,2026,1.6932814147633657,True,avenue_canyon,Park Avenue,137.94941938925862
n00166,OK,l8DkJaQhx5QrOF-ELlEEHg,2026-04,40.74808955181833,-73.98073941095949,40.74806699999999,-73.98064,4,2026,8.758571933017432,True,avenue_canyon,Park Avenue,140.73928645578127
n00167,OK,mN-VW6LAzthU37Uk2xmhKg,2026-04,40.74563817279811,-73.97444258351777,40.74562000000001,-73.974435,4,2026,2.1166189529630066,True,avenue_canyon,Park Avenue,157.85996135816077
n00168,OK,CK5iy91aho4M-3TdIMIG6g,2026-04,40.74816516169143,-73.9804622246802,40.748224,-73.980525,4,2026,8.411673208696175,True,avenue_canyon,Park Avenue,160.62001158718485
n00169,OK,LMyv0fmBA75Ki8i0-uIQbg,2026-04,40.74580573352669,-73.97435694086755,40.745778,-73.974322,4,2026,4.264080533854817,True,avenue_canyon,Park Avenue,177.75559490522232
n00170,OK,j_qTbaA-TW2S8PKTI9tB4w,2026-04,40.74839553454131,-73.98045845831584,40.748382,-73.98041,4,2026,4.358432844733274,True,avenue_canyon,Park Avenue,180.5974171793976
n00171,OK,O890ExPfNmVwnilQPlTTLQ,2026-04,40.74849216460628,-73.9802157070096,40.748539,-73.980295,4,2026,8.47649906499487,True,avenue_canyon,Park Avenue,200.4781423100083
n00172,OK,5RZedEt508cAsB3t7HH9_Q,2026-04,40.74864672425881,-73.98009850115285,40.74869699999999,-73.98018,4,2026,8.859826946313646,True,avenue_canyon,Park Avenue,220.45554790153415
n00173,OK,vifgrIr5Ir0Vydl0d_l-NA,2026-04,40.74880188531284,-73.9799807571712,40.74885400000001,-73.980065,4,2026,9.168349655796769,True,avenue_canyon,Park Avenue,240.33627303351875
n00174,OK,2JpKWzdM16bMz3j32cgJ8A,2026-04,40.74898981067187,-73.97996210465264,40.749012,-73.97995000000002,4,2026,2.6669220159005684,True,avenue_canyon,Park Avenue,260.3136786244635
n00175,OK,eDRB_ofdhGNs29yweu_UKA,2026-04,40.74646634291531,-73.9735453515575,40.746458,-73.973556,4,2026,1.2907848802869624,True,avenue_canyon,Park Avenue,274.81700220168904
n00176,OK,WA1kgeRbn45YH9YWAsp8Mw,2026-04,40.7492156278616,-73.9799161907531,40.749169,-73.979835,4,2026,8.58964407274108,True,avenue_canyon,Park Avenue,280.1944037549683
n00177,OK,S4TVHlHbrYDNl36JF9napg,2026-04,40.74662628681087,-73.97342787260035,40.74661600000001,-73.973442,4,2026,1.651324804925928,True,avenue_canyon,Park Avenue,294.7535217733871
n00178,OK,HMxVCFQTpYHqC5RLUeHTmg,2026-04,40.7493657512784,-73.9798065174682,40.749327000000015,-73.97972,4,2026,8.477108008174904,True,avenue_canyon,Park Avenue,300.1718093492419
n00179,OK,KhIQWwac53i57_yxIszU1w,2026-04,40.74678806161717,-73.97330895871266,40.74677499999999,-73.973329,4,2026,2.228402598773623,True,avenue_canyon,Park Avenue,314.74583578263173
n00180,OK,GWMJF4CILLH_ocp9JPj_mA,2026-04,40.74950515922468,-73.979704735582,40.749484,-73.979604,4,2026,8.823217158094641,True,avenue_canyon,Park Avenue,320.0934205003673
n00181,OK,zGpITbm_5nOQqrx7AtFYKw,2026-04,40.74694512877431,-73.97319246607725,40.746931,-73.973212,4,2026,2.276013938329939,True,avenue_canyon,Park Avenue,334.6116524948366
n00182,OK,VcbJc1lGzoOq7J6XSt9bxw,2026-04,40.74961141531326,-73.9795122914455,40.749641,-73.979489,4,2026,3.8280128023910023,True,avenue_canyon,Park Avenue,339.97414562971005
n00183,OK,qaKyGpgW-tvzEjfbEUBTFg,2026-04,40.74710288645856,-73.97307606305013,40.747089,-73.973096,4,2026,2.282533845388606,True,avenue_canyon,Park Avenue,354.62994410951904
n00184,OK,LB3NE5BmisRvHS_BepBv3g,2026-04,40.7498530474304,-73.97945301574303,40.749799,-73.979374,4,2026,8.972360555813726,True,avenue_canyon,Park Avenue,359.95155122260974
n00185,OK,3BODPAq_Rnj-6WhKBvgM2g,2026-04,40.74726424713161,-73.9729584941277,40.74724599999999,-73.972981,4,2026,2.7774276085344134,True,avenue_canyon,Park Avenue,374.51066923886174
n00186,OK,TTFAqa-_zpknnUzDw5DQnA,2026-04,40.75001339547045,-73.97933679585582,40.749956000000005,-73.979259,4,2026,9.15084341919288,True,avenue_canyon,Park Avenue,379.83227635322044
n00187,OK,a3lnysQM1vcaJ9j53VypIg,2026-04,40.74742658605208,-73.97284038706009,40.747403,-73.972865,4,2026,3.342808485540938,True,avenue_canyon,Park Avenue,394.432280392048
n00188,OK,wXme8kfEA6KHSiWrJZZzMA,2019-06,40.7501550604091,-73.97923393760996,40.750114,-73.979144,6,2019,8.856243220860899,False,avenue_canyon,Park Avenue,399.8096819454332
n00189,OK,yZ-3BX_7ZWQBpcZHoNsgAg,2026-04,40.74759864532062,-73.97273976731435,40.74756,-73.972749,4,2026,4.360447696797221,True,avenue_canyon,Park Avenue,414.35389154454737
n00190,OK,rkc0SsJAv40eu_j44sY5CA,2026-04,40.75022433637447,-73.97900723676572,40.750271,-73.979029,4,2026,5.496547526263985,True,avenue_canyon,Park Avenue,419.6904070753569
n00191,OK,XradH4r1dAvc3DcPVHthiA,2026-04,40.74776685427548,-73.97262372272944,40.747718,-73.972635,4,2026,5.506493738465554,True,avenue_canyon,Park Avenue,434.2904111148715
n00192,OK,edpBcuvxP4eMgq7fno4fWg,2026-04,40.75048976672218,-73.97899082605342,40.75042699999999,-73.97891000000001,4,2026,9.752828597360576,True,avenue_canyon,Park Avenue,439.6379958293842
n00193,OK,nEZR_V8aBE-MgRejKJSsXA,2026-04,40.74785042881525,-73.97255825705176,40.74787599999999,-73.97252,4,2026,4.300188635453182,True,avenue_canyon,Park Avenue,454.2678167063973
n00194,OK,KDeqBEXZcS1JUxjF3hx90g,2026-04,40.75065314254892,-73.978869404674,40.750582,-73.978789,4,2026,10.414227711049222,True,avenue_canyon,Park Avenue,459.5706761675416
n00195,OK,C2DY5IH4XjNl2f2knp9PHQ,2026-04,40.74800752870292,-73.97243512771001,40.748033,-73.97240600000002,4,2026,3.747480043617846,True,avenue_canyon,Park Avenue,474.10765581464426
n00196,OK,9rX19T-7gd8eikjVAsXHPA,2026-04,40.75065965335288,-73.97859248472716,40.750737,-73.978668,4,2026,10.6946666855524,True,avenue_canyon,Park Avenue,479.50335650569895
n00197,OK,lIYgiRT6Waj0ytwcBfxzRg,2026-04,40.74815308649116,-73.97232096620333,40.748191,-73.972292,4,2026,4.867877604801302,True,avenue_canyon,Park Avenue,494.0441753861304
n00198,OK,V7S7Jk9pULdcXEdre1XHww,2026-04,40.74785518328086,-73.9705949041298,40.74783,-73.97058,4,2026,3.06585668286016,True,avenue_canyon,Park Avenue,529.1393981000901
n00199,OK,awLEL4FL42CF2_NrDpLzHQ,2026-04,40.74801573242994,-73.97047697497226,40.74799599999999,-73.970488,4,2026,2.3801576940209666,True,avenue_canyon,Park Avenue,548.9498688853787
n00200,OK,R6R5nH8fiMVjOxFy5GHdAQ,2026-04,40.74795383571172,-73.97044827737167,40.74799099999999,-73.970396,4,2026,6.041779263236205,True,avenue_canyon,Park Avenue,552.2279805967219
n00201,OK,s1wpXQPDc4woS8XsCPLXlg,2026-04,40.74817861032412,-73.97035527918038,40.74815399999999,-73.970374,4,2026,3.1563682644079276,True,avenue_canyon,Park Avenue,568.8863884557029
n00202,OK,OuIPpkbw9wK6wb2dIN4kgQ,2022-07,40.74818267117992,-73.97025492717624,40.748147,-73.970278,7,2022,4.41323093447825,False,avenue_canyon,Park Avenue,572.1346833308154
n00203,OK,nsYCtHlPaJLzwS0I0IN_Sw,2026-04,40.74833956785889,-73.97023492851322,40.748312,-73.97026,4,2026,3.721147795415292,True,avenue_canyon,Park Avenue,588.822908027295
n00204,OK,fUP7r9Om4SLCIuYg_pev1Q,2022-07,40.74834608434343,-73.97013753589145,40.748305,-73.970162,7,2022,5.006861673905235,False,avenue_canyon,Park Avenue,592.1529749456038
n00205,OK,IfKcu2N_5mhyKS878cWg2A,2026-04,40.74849324862211,-73.97012013794094,40.74847,-73.970146,4,2026,3.380665811207475,True,avenue_canyon,Park Avenue,608.7594275976192
n00206,OK,W5OX2Ih4xCN1Pe_v-ZCQhg,2022-07,40.74842754485764,-73.97007843666141,40.748462,-73.970047,7,2022,4.655683311490538,False,avenue_canyon,Park Avenue,612.0337000755275
n00207,OK,6PhNcX1OGpYMyRwNWkeGoQ,2026-04,40.74864793205913,-73.9700044504981,40.74862799999999,-73.970032,4,2026,3.2103495149639882,True,avenue_canyon,Park Avenue,628.6959471672562
n00208,OK,f31esDnyEDV3NsgZd4HLsQ,2022-07,40.74859149415614,-73.96995952070503,40.74861899999999,-73.969931,7,2022,3.888759761306394,False,avenue_canyon,Park Avenue,631.9553112267588
n00209,OK,43Pi6IRpO9uN5zEqpG0Lrg,2026-04,40.74702844891409,-73.98150756728806,40.747059,-73.981501,4,2026,3.436644955162101,True,avenue_canyon,Park Avenue,8.082515395648329
n00210,OK,me0LIOTPjqW8L-K4OkqJUg,2026-04,40.74719047787912,-73.9813967291374,40.747217000000006,-73.981388,4,2026,3.0351833916684994,True,avenue_canyon,Park Avenue,27.978148944770737
n00211,OK,mS8jAvA3V01hcBfOpfPkdg,2026-04,40.74739334808072,-73.98124912418704,40.747374,-73.981271,4,2026,2.8328154772890417,True,avenue_canyon,Park Avenue,47.94064611789071
n00212,OK,1mlA5N8Q0teZyEbr4Q9UJw,2026-04,40.74755302544808,-73.98113129123522,40.747531,-73.981154,4,2026,3.107207116788508,True,avenue_canyon,Park Avenue,67.90314329159173
n00213,OK,r-Xv4zDp_6-JJFz-zVpTug,2026-04,40.74770967790842,-73.98101552073805,40.74768699999999,-73.981037,4,2026,3.1027261360931786,True,avenue_canyon,Park Avenue,87.76896000242272
n00214,OK,DkGnQg4g-gw3rrG4Qb5HKg,2026-04,40.74787141277807,-73.98089679089162,40.747845,-73.980922,4,2026,3.6232349372120676,True,avenue_canyon,Park Avenue,107.74636559600938
n00215,OK,wPux7-Ajmh45EEi9PyAwhA,2026-04,40.74801090384134,-73.98079608568494,40.74800199999999,-73.980806,4,2026,1.2952629303949124,True,avenue_canyon,Park Avenue,127.66797674782174
n00216,OK,AZj5HR7gVzp8Bv0xDE00QQ,2026-04,40.74817093497812,-73.98068076336207,40.748159,-73.98069,4,2026,1.5374195331004474,True,avenue_canyon,Park Avenue,147.5895879010081
n00217,OK,NPzWkb6o3CghlJc_ykPpKQ,2026-04,40.74834495538155,-73.98055512831107,40.748316,-73.980574,4,2026,3.5876825859487314,True,avenue_canyon,Park Avenue,167.51119905223942
n00218,OK,3MynJB90h6Itcu_1ITU-gw,2026-04,40.74848339225962,-73.98045603708157,40.748473,-73.980459,4,2026,1.180502886276846,True,avenue_canyon,Park Avenue,187.39192418285012
n00219,OK,5M8S1k7V93svI-j4m4zyzA,2026-04,40.74862427210261,-73.98035344846075,40.748631,-73.980344,4,2026,1.0927951519775103,True,avenue_canyon,Park Avenue,207.36932977506288
n00220,OK,al5TCQNdLtjsg62UPfAj7g,2026-04,40.74876288013066,-73.98025238426764,40.748789,-73.980229,4,2026,3.5079901678897545,True,avenue_canyon,Park Avenue,227.34673536854362
n00221,OK,G1eMQdBmPFJ7XN0fOZfixA,2026-04,40.74891917893845,-73.98013840675097,40.748946,-73.980115,4,2026,3.57365016470778,True,avenue_canyon,Park Avenue,247.1865744759977
n00222,OK,FFaZu_KulNmFxEtY96U3YQ,2026-04,40.74910934272323,-73.97999376012778,40.74910299999999,-73.979999,4,2026,0.8315738485389007,True,avenue_canyon,Park Avenue,267.10818562722903
n00223,OK,Dfh1tDLmohRIlccHju5AZQ,2026-04,40.74929369462173,-73.97985915706575,40.74926099999998,-73.979883,4,2026,4.150424925175308,True,avenue_canyon,Park Avenue,287.1264772412245
n00224,OK,9mDvEBF7-dgVwdA3U8y63Q,2026-04,40.74942899995865,-73.97976033450449,40.74941799999999,-73.979768,4,2026,1.3820498021498562,True,avenue_canyon,Park Avenue,307.00720237194116
n00225,OK,MfA_X78e8N5M4bICxUUKKw,2026-04,40.74958296202528,-73.97964797085908,40.74957500000001,-73.979653,4,2026,0.9805936161919904,True,avenue_canyon,Park Avenue,326.88792750392577
n00226,OK,ON6zBVH9EX7zHyAyjpb6GQ,2026-04,40.74971460401801,-73.97955255586838,40.74973299999999,-73.979538,4,2026,2.383461330822366,True,avenue_canyon,Park Avenue,346.8653330947646
n00227,OK,LB3NE5BmisRvHS_BepBv3g,2026-04,40.7498530474304,-73.97945301574303,40.74989099999999,-73.979424,4,2026,4.873691914301834,True,avenue_canyon,Park Avenue,366.80185266566974
n00228,OK,TTFAqa-_zpknnUzDw5DQnA,2026-04,40.75001339547045,-73.97933679585582,40.750049,-73.97931,4,2026,4.554246063959298,True,avenue_canyon,Park Avenue,386.73837223736774
n00229,OK,9nWLi7Uo3Nn4QZLnTcwGmQ,2026-04,40.75021242525675,-73.97919304538884,40.750207,-73.979196,4,2026,0.6518965381726199,True,avenue_canyon,Park Avenue,406.67489180700494
n00230,OK,dIOgegN969MqybRwb7vCIQ,2026-04,40.75034880903158,-73.97909493989303,40.75036600000001,-73.979085,4,2026,2.0848065258971693,True,avenue_canyon,Park Avenue,426.5854337752201
n00231,OK,edpBcuvxP4eMgq7fno4fWg,2026-04,40.75048976672218,-73.97899082605342,40.750524,-73.978971,4,2026,4.152679108421925,True,avenue_canyon,Park Avenue,446.5219533448573
n00232,OK,KDeqBEXZcS1JUxjF3hx90g,2026-04,40.75065314254892,-73.978869404674,40.750682,-73.978858,4,2026,3.345168663687538,True,avenue_canyon,Park Avenue,466.41758689329276
n00233,OK,pumU2xxURdjyphbZK2maig,2026-04,40.75081238739694,-73.97874968706458,40.750835,-73.978737,4,2026,2.729294881798652,True,avenue_canyon,Park Avenue,486.15690630571004
n00234,OK,zPHu8kFeVie3nb1Nl137lQ,2026-04,40.75092237949936,-73.97852944233897,40.75093999999999,-73.978544,4,2026,2.3101926614618176,True,avenue_canyon,Park Avenue,504.19935710461516
n00235,OK,DhexN-k0OoCxKA8Up9LYjQ,2024-07,40.75107707256889,-73.97859374019414,40.751042,-73.978616,7,2024,4.323381889759813,False,avenue_canyon,Park Avenue,511.1169706891725
n00236,OK,0KyExbi8faARHpFN5syV6Q,2026-04,40.75108192192351,-73.97841501541942,40.75109699999999,-73.978428,4,2026,2.0009023011986793,True,avenue_canyon,Park Avenue,524.1209682564275
n00237,OK,T1ZWyuHQCjr7KF3yIhTSUQ,2024-07,40.75115962463719,-73.97853222230248,40.75119899999999,-73.9785,7,2024,5.1486095764463995,False,avenue_canyon,Park Avenue,531.038581840985
n00238,OK,YBE3kmaSnpypSWW04Ba2qw,2026-04,40.75124419570248,-73.97829700137777,40.751254,-73.978312,4,2026,1.6697489977609665,True,avenue_canyon,Park Avenue,544.0425794097197
n00239,OK,_dG0QcfE9v0TbgEUM0507w,2024-07,40.75132445214679,-73.9784093658127,40.751356,-73.978385,7,2024,4.061713160812737,False,avenue_canyon,Park Avenue,550.9193069717015
n00240,OK,Bgh50o-QKaqI9yHez7q1fg,2026-04,40.75140468814519,-73.97818078079179,40.751411,-73.978197,4,2026,1.53817115578023,True,avenue_canyon,Park Avenue,563.9233045396435
n00241,OK,03adPYSS-9RFJd85ta395A,2026-04,40.75149706550049,-73.97822561898914,40.751513,-73.978269,4,2026,4.067248328534592,True,avenue_canyon,Park Avenue,570.8409181242009
n00242,OK,mPUv_eOGXDa7kCm5ccibXQ,2026-04,40.75225585023536,-73.9775482920661,40.75223299999999,-73.97761,4,2026,5.794376425561097,True,avenue_canyon,Park Avenue,667.3947395631105
n00243,OK,phlbhWH75mgCmQsWmuR55w,2026-04,40.75246492432523,-73.97792018098183,40.75245999999999,-73.977908,4,2026,1.1646325498488963,True,avenue_canyon,Park Avenue,677.1571699807066
n00244,OK,00Hc18QJMvz49_KLaimLww,2026-04,40.75236469055769,-73.97770800620265,40.75237299999999,-73.97770000000001,4,2026,1.1435943256773817,True,avenue_canyon,Park Avenue,677.2502623232364
n00245,OK,LaASWtKuqdokbkB8ef_GLg,2026-04,40.75260766285314,-73.97804205134297,40.75259700000001,-73.97804200000002,4,2026,1.1837433142401395,True,avenue_canyon,Park Avenue,684.9236663872216
n00246,OK,f_exQ_6vZTaR6zR_eE7lrQ,2023-05,40.74546769710812,-73.97728661527722,40.745437,-73.977308,5,2023,3.8565980370021977,False,other,Tunnel Exit Street,22.7018955502366
n00247,OK,5zJ4KmGYeRBA0EY7Zz3pFg,2023-05,40.74556963143814,-73.97720491967493,40.74559300000001,-73.977189,5,2023,2.9217870802700605,False,other,Tunnel Exit Street,42.64948430690572
n00248,OK,8r51w3vqGW-snLd05haDXA,2023-05,40.74572153321245,-73.97708224169108,40.74574499999999,-73.977063,5,2023,3.0702131957826113,False,other,Tunnel Exit Street,62.496553365209195
n00249,OK,iw_mIaQY-P432SCzmF0S0g,2023-05,40.74588214815667,-73.97693651664511,40.74589299999999,-73.976927,5,2023,1.44808741120331,False,other,Tunnel Exit Street,82.36576079482876
n00250,OK,9bTYqTOub_YrMD5CsMCIUA,2026-04,40.74603757165161,-73.97678343797024,40.746038,-73.976788,4,2026,0.38810224112561464,True,other,Tunnel Exit Street,102.06758490483298
n00251,OK,OA_b1wdPARfVAfChpaD-jA,2026-04,40.74731475191535,-73.97582667107298,40.74729899999999,-73.975834,4,2026,1.854946239467999,True,other,Tunnel Exit Street,262.98691300474195
n00252,OK,UuD-75lVAWXXPZarFwRdJQ,2026-04,40.7474759232768,-73.97571304964349,40.747458,-73.975721,4,2026,2.0999219812246634,True,other,Tunnel Exit Street,282.97922701662844
n00253,OK,mTrRTvMP3dfXsCJCNNLu1w,2026-04,40.74763450087352,-73.97560346363923,40.747616,-73.975608,4,2026,2.089276944842065,True,other,Tunnel Exit Street,302.8748605657509
n00254,OK,KhuFDidB5zjM9EFLw6XEtg,2026-04,40.7477940175359,-73.97549253240771,40.747777,-73.975501,4,2026,2.0199432603776817,True,other,Tunnel Exit Street,322.81521936950975
n00255,OK,-lrj8oxmhKb412kuYRmXAg,2026-04,40.74795397548677,-73.97537622044953,40.747937,-73.975392,4,2026,2.3078879153716763,True,other,Tunnel Exit Street,342.7406697548628
n00256,OK,lNXZ7eak8s6O5DcBeaECSQ,2026-04,40.74811664452776,-73.97525883228782,40.748094,-73.975277,4,2026,2.9448874932490052,True,other,Tunnel Exit Street,362.6213948848924
n00257,OK,C6vSBJXvkr_ChnQlQ-QCGw,2026-04,40.74827232308448,-73.97514583826774,40.748251,-73.975161,4,2026,2.691123782133037,True,other,Tunnel Exit Street,382.5430060367048
n00258,OK,UlGi-37a4CbL1uEHnGc50g,2026-04,40.74843278115811,-73.97502934674422,40.748409,-73.975046,4,2026,2.991116767447069,True,other,Tunnel Exit Street,402.5204116289176
n00259,OK,DKwsDRmI4KT6S3fGtU3X2g,2026-04,40.74858855714948,-73.9749154558101,40.74856599999999,-73.97493,4,2026,2.789040024607876,True,other,Tunnel Exit Street,422.44202278073
n00260,OK,rgIRXA9l-Oqz3SThUgW0-Q,2026-04,40.7487518202072,-73.97479483895991,40.748723000000005,-73.974815,4,2026,3.6240787623972093,True,other,Tunnel Exit Street,442.32274791213354
n00261,OK,mT-ETG1UTtQ4ePjM-R0wxg,2026-04,40.74891434246585,-73.9746748497804,40.74888099999999,-73.974699,4,2026,4.225929479274869,True,other,Tunnel Exit Street,462.34103952544206
n00262,OK,ZFJpxkcXtQYcKWagxTKcHQ,2026-04,40.74907092975037,-73.97455925475268,40.74903799999999,-73.97458400000001,4,2026,4.21055293365876,True,other,Tunnel Exit Street,482.2217646554717
n00263,OK,W0wa4Q-4HYDIM3stpA0WsA,2026-04,40.74922851116219,-73.97444482547145,40.74919499999999,-73.974469,4,2026,4.243325374508886,True,other,Tunnel Exit Street,502.1024897860824
n00264,OK,9jqBnqrxM6cMsEgeK94Yzg,2026-04,40.74939059797627,-73.97432815416715,40.749353000000006,-73.974355,4,2026,4.749613555869742,True,other,Tunnel Exit Street,522.0390093577805
n00265,OK,g-IUL3zdz1v-O2vhPPQN6w,2026-04,40.74947457155563,-73.97426815944125,40.74951099999999,-73.974241,4,2026,4.648929030957385,True,other,Tunnel Exit Street,541.9755289267307
n00266,OK,vjpZuROuDPWw3dNRJFQPeA,2026-04,40.74963299526547,-73.97415489580459,40.749669,-73.974127,4,2026,4.639315217892933,True,other,Tunnel Exit Street,561.9120484983227
n00267,OK,xafjbRtNoCmIfGPkeE3nHw,2026-04,40.74779214113599,-73.98300468313232,40.74780500000001,-73.983036,4,2026,3.0047999491540236,True,mid_block,East 34th Street,17.446096609281142
n00268,OK,aib_i5EsLNeEKj-8GtHpqA,2026-04,40.74770950837875,-73.98281609829255,40.74771500000001,-73.982831,4,2026,1.3980640178166823,True,mid_block,East 34th Street,17.126489498908654
n00269,OK,5vc4ZqCXHXTAHYBNdV3DPw,2026-04,40.74761723287302,-73.98260419794026,40.747627,-73.982624,4,2026,1.9926990505956843,True,mid_block,East 34th Street,17.082015356573606
